报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),0.72,0.58,0.76,1.66,1.32,1.01,0.46,0.91,0.62,0.37,0.16,0.57,0.31,0.18,0.07,0.55,0.47,0.32,0.2,0.57,0.43,0.3,0.14,0.51,0.37,0.24,0.19,0.71,0.67,0.55,0.16,0.65,0.46,0.24,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,7.99,--,--,--,6.48,--,5.72,--,5.35,--,4.94,4.86,4.82,4.59,4.58,4.54,4.59,4.18,4.02,3.85,3.58,3.04,2.87,2.55,4.98,4.79,4.74,4.58,4.24,4.13,2.43,2.21,2.15,2.05,1.95,1.83,1.85,1.79,1.72,1.64,2.03,2.05,1.96,1.85,3.74,3.6,3.41,1.61,1.45,1.78,0,1.48,1.31,
每股经营活动产生的现金流量净额(元),--,--,0.06,--,--,--,0.16,--,0.29,--,0.15,--,0.3,0.2,0.07,-0.39,-0.18,-0.32,-0.22,-0.6,-0.79,-0.78,-0.67,-0.43,0.35,0.35,0.08,1.1,0.46,0.35,0.06,0.01,0.38,0.27,0.21,0.61,0,0,0,0.53,0,0,0,-0.29,0,0,0,-0.15,0,0,0.22,1.33,0,0,0,
主营业务收入(万元),1177675,758865,384989,1514999,1150628,828600,412934,1408582,1087018,727469,369619,764931,591704,419611,223197,822944,618854,420707,208126,667715,480331,317094,150325,461941,321599,203416,94508,422541,333580,244195,95207,334544,244647,149907,65754,244517,174532,110963,44710,190353,141889,92172,43625,137517,104247,62742,25821,112944,81196,50605,23915,91063,42950,77236,62089,
主营业务利润(万元),402702,288088,148244,565576,432972,328464,158154,411319,305079,192249,91528,138893,109698,73998,35018,164259,131098,89470,45753,152481,114206,77558,41815,116650,84657,53007,24185,107685,93300,65590,21486,74227,51742,29793,--,45339,32388,19193,8022,37622,28954,18652,8957,32905,25752,15255,6458,26468,18437,10914,5160,21462,8380,13616,8646,
营业利润(万元),286645,227187,137455,332785,264417,201823,93710,169828,127919,75101,31631,58811,54753,32463,12735,78894,65136,39914,18390,96835,71586,48961,22517,75129,54823,35167,14725,52237,51031,40432,11389,42247,29858,15888,5855,24292,17249,9991,3794,22222,17126,10717,4885,20092,16816,9781,4535,17355,12930,7565,3467,14737,5231,9286,5772,
投资收益(万元),76721,66885,57891,44432,33952,9289,4112,10271,6416,4990,2116,17368,14485,8094,3182,15383,14047,3333,1676,10257,8579,7217,925,8232,4594,3206,932,6447,5926,5093,4282,1347,879,530,18,-104,87,7,-13,10,0,0,0,287,31,31,31,12,4,7,5,-4,4,-93,0,
营业外收支净额(万元),10413,4465,741,437,2986,639,-1493,11924,1896,1781,220,37394,1914,1241,-239,17236,17894,16865,16250,2742,2081,1212,135,1348,279,432,-78,-108,--,--,--,-237,--,--,--,-500,0,0,0,-546,0,0,0,-376,0,0,0,-181,30,36,0,0,0,0,0,
利润总额(万元),297058,231651,138196,333222,267403,202462,92217,181753,129815,76883,31851,96205,56666,33704,12495,96130,83031,56778,34640,99577,73667,50172,22652,76476,55102,35599,14647,52129,50363,40250,11219,42010,29613,15846,5645,24026,17064,9793,3564,21824,16802,10713,4927,21110,16570,9686,4510,18006,12964,7608,3442,14698,5167,9185,5513,
净利润(万元),232009,187091,116572,253329,202073,154266,70232,134911,91051,54783,23042,83027,44840,27035,10235,81085,68893,46892,29099,80509,60049,40922,19053,66922,48840,31640,12431,47047,44275,36312,10340,38774,27300,14304,5012,20796,15071,8480,3266,17314,13395,8267,3646,15684,11628,6844,3183,12469,8302,4924,2251,10302,3388,5621,3565,
净利润(扣除非经常性损益后)(万元),153549,119951,60381,220064,174515,149554,68696,115366,84002,49194,--,18927,--,19632,--,49988,--,29799,--,65097,--,33029,--,55584,--,25869,0,41463,0,33408,0,38440,0,14086,--,20584,0,8552,0,16785,0,8158,0,11767,0,6753,0,11053,0,4432,1854,8571,3368,6068,5665,
经营活动产生的现金流量净额(万元),121773,108099,10337,264939,114467,127608,24686,89207,43596,68333,22252,108897,43768,29690,10883,-57159,-26958,-46992,-31633,-87502,-115273,-114592,-89546,-56919,46014,45901,5583,72806,30037,23024,4200,336,22645,15901,12507,36210,11906,10756,5802,31003,14043,7870,263,-13285,18148,14091,-1909,-3465,12037,11880,3708,22657,5640,0,0,
现金及现金等价物净增加额(万元),254779,245389,144252,-3799,1889,6379,-11330,21442,-17926,-8725,-15830,-131799,-126200,-165771,-136675,141090,38007,20230,24372,-21508,-36602,-11721,-34634,28207,100192,-25837,-5322,11572,28599,16754,773,57284,10399,14418,10849,-18555,-29679,-25941,-6951,-22973,-24423,-21304,-24106,494,-3669,-2939,-17689,58522,42857,3811,3386,5595,0,0,0,
总资产(万元),2652465,2605349,2460800,2302456,2230647,2133535,2057394,1897464,1814822,1748253,1720805,1715325,1484821,1486986,1533772,1724326,1581348,1675604,1585159,1338890,1254277,1204859,1190787,936926,911048,716093,669009,612519,618332,624025,478501,422000,346996,316682,294556,257458,229506,206239,217159,224867,213742,214601,210318,212992,204298,199393,189389,194125,159480,99126,90342,74318,0,58313,56338,
流动资产(万元),1735464,1694295,1584027,1385024,1322605,1256496,1225782,1097180,1042358,1019805,1014836,1044947,931070,932430,984050,1205140,1068021,1161031,1069913,890942,818342,794794,734083,584353,557462,394417,391583,341244,337084,372578,292339,265977,204923,204018,193351,163612,150806,129102,139972,148236,142682,146455,149151,155189,147200,147125,143667,154416,114677,72325,65901,50484,0,39390,39234,
总负债(万元),1201612,1203980,1055631,1080481,1035371,1003697,982163,903233,883424,862855,863387,878128,718686,730756,781256,1005105,863753,965906,870221,688788,628981,604479,683624,506923,512102,362783,325635,283784,296419,313968,192559,144728,198222,181103,163046,131142,109417,92559,102453,113471,107236,113125,114770,116201,111646,111741,100987,108434,78862,68776,63117,41557,0,31681,33788,
流动负债(万元),879581,887936,758576,906172,835809,824645,745735,676826,688755,676435,732126,765461,639538,671224,713712,943012,800699,913718,798361,640582,558686,557596,490018,322121,323063,263067,242986,227019,236199,289164,191991,143031,189596,172302,150375,122123,97009,92559,102453,113471,107236,113125,114770,116201,105532,105627,94873,102321,76864,66778,61119,39159,0,29754,33788,
股东权益不含少数股东权益(万元),1334064,1288248,1299208,1118765,1097004,1035663,989542,916390,852746,811382,785738,764929,725663,714222,708466,674462,672859,666121,673611,613150,589657,564603,476041,400038,378354,336499,328485,315816,312246,301924,279598,271915,143262,130201,126608,120906,114878,108287,108982,105709,101705,96577,91956,92850,88794,84010,84889,81706,77379,27350,24676,30247,0,25215,22314,
