报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.48,0.29,0.16,0.99,0.74,0.41,0.23,1.25,1.07,0.68,0.45,1.56,1.16,0.78,0.37,1.34,0.57,0.91,0.43,1.43,
每股净资产(元),4.64,4.4,5.8,5.55,5.36,4.98,7.06,7.3,6.82,6.43,9.31,9.6,9.2,8.82,9.01,2.72,1.95,1.52,8.3,3.48,
每股经营活动产生的现金流量净额(元),0.32,0.2,0.02,0.77,0.37,0.17,0.08,0.86,0.43,0.12,-0.04,1.47,0.74,0.48,0.19,1.3,0.37,1.12,8.61,1.53,
主营业务收入(万元),48840,31586,12876,54492,39895,25001,10399,44905,34204,21137,10287,33912,25243,16364,8761,20947,9766,16023,6953,3530,
主营业务利润(万元),31445,20180,8485,36812,26586,16107,6646,29672,22272,13864,6995,23450,17320,11095,5853,14452,6542,10083,4580,1581,
营业利润(万元),12609,8758,3842,19803,14831,9162,3268,16930,12936,8003,4498,13964,10178,7045,3785,9932,4836,5852,2362,463,
投资收益(万元),1085,738,380,1001,935,735,388,1062,685,415,340,687,--,--,--,0,--,2,6,13,
营业外收支净额(万元),1828,204,66,3217,2144,401,273,2150,1260,244,168,1003,795,26,82,359,69,467,514,292,
利润总额(万元),14437,8963,3909,23020,16975,9562,3541,19079,14197,8247,4666,14967,10974,7071,3867,10292,4906,6319,2876,755,
净利润(万元),12500,7505,3303,19734,14668,8099,3116,16531,12061,6993,3988,12883,9319,6001,3287,8816,3731,5486,2607,717,
净利润(扣除非经常性损益后)(万元),--,6703,--,18271,--,7299,--,15349,--,6433,--,12112,--,5979,--,8704,3679,5454,2392,584,
经营活动产生的现金流量净额(万元),8420,5222,488,15315,7316,3490,1055,11442,5661,1594,-329,12912,6512,4211,1710,8593,2473,6708,4303,763,
现金及现金等价物净增加额(万元),-16993,-12493,3447,8388,14418,-1741,-2303,-9947,-7321,689,-6423,47635,58225,57631,60253,7755,2030,5899,3170,460,
总资产(万元),133828,128469,127271,121178,114043,108318,109589,104872,100561,93496,97926,94627,88964,84732,85080,24118,17058,14644,7126,2934,
流动资产(万元),104623,100808,100596,99391,94401,89940,92691,89297,88529,83104,89441,88941,84322,81750,82484,21719,15028,12876,5662,2418,
总负债(万元),12299,13229,10607,10051,6729,9035,15650,7760,10583,8585,16020,10110,8010,7096,5749,6167,4192,5509,2977,1192,
流动负债(万元),9474,10269,7597,6927,5591,7365,13978,5997,8981,6958,14427,8484,6526,5611,4270,4691,2760,4279,1834,998,
股东权益不含少数股东权益(万元),121194,114886,116293,111127,107314,99284,93940,97111,89978,84911,81906,84518,80954,77636,79331,17951,12866,9135,4149,1742,
净资产收益率加权(%),10.68,6.49,2.9,19.35,14.45,8.09,3.15,18.7,13.5,8.01,4.79,19.59,18.84,12.27,6.76,65.1,33.91,92.06,85.61,51.81,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
