报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),-0.05,-0.07,-0.03,0.03,0.01,-0.04,-0.07,0.14,0.15,0.07,-0.11,0.38,0.33,0.09,-0.09,0.99,0.57,0.12,-0.18,1.25,0.63,0.06,0,1.16,0.91,0.71,
每股净资产(元),3.3,3.25,3.3,3.09,3.07,3.02,4.88,4.95,4.97,4.89,7.31,7.43,7.38,7.14,14.31,14.4,13.98,13.54,16.43,6.05,5.43,0,0,1.4,2.96,2.2,
每股经营活动产生的现金流量净额(元),0.29,0.23,0.14,-0.1,-0.05,0.07,0.15,-0.35,-0.32,-0.11,-0.13,0.11,-0.47,-0.47,-0.18,-0.36,-1.21,-0.68,-1.07,0.28,-1.43,0,0,0.25,0.73,1.15,
主营业务收入(万元),41776,26401,13503,39415,24687,8925,1617,36679,27602,15079,2073,33969,24676,11719,2401,34952,22332,10046,1833,30156,19146,8944,243,26509,20891,16170,
主营业务利润(万元),22042,14198,8651,15789,9934,3713,632,17628,14310,7848,1015,17902,13620,6216,1181,18363,11653,5171,1027,15447,9399,4346,110,12632,9596,7575,
营业利润(万元),-2099,-3098,-889,3430,1247,-1893,-1613,3431,3809,1670,-1959,6647,5811,1150,-862,8618,4858,772,-1185,6671,3421,315,-1652,5489,4090,3386,
投资收益(万元),--,--,--,3327,2422,1596,816,909,659,1011,--,--,--,--,--,--,--,--,--,48,0,--,0,0,0,0,
营业外收支净额(万元),182,19,26,327,300,37,-4,131,546,411,144,529,565,589,144,452,334,292,0,513,237,64,25,292,214,-129,
利润总额(万元),-1917,-3079,-863,3757,1547,-1856,-1616,3563,4356,2081,-1815,7176,6376,1739,-718,9070,5191,1063,-1185,7184,3659,379,-1627,5781,4304,3257,
净利润(万元),-1860,-2762,-1068,1190,426,-1545,-1715,3254,3569,1694,-1816,5975,5302,1440,-718,7709,4385,882,-1185,6130,3086,307,-1627,4891,3654,2722,
净利润(扣除非经常性损益后)(万元),--,-2792,--,912,--,-1576,--,2158,--,485,--,5526,--,940,--,7325,--,634,--,5694,2884,0,0,4643,3472,2824,
经营活动产生的现金流量净额(万元),11599,9382,5753,-3973,-1899,2770,3529,-8244,-7669,-2637,-2034,1683,-7509,-7415,-1411,-2812,-9597,-5372,-7060,1380,-7011,-7034,-5945,1223,2909,4588,
现金及现金等价物净增加额(万元),-3874,5519,6775,-6900,-13541,-6920,2637,-7048,-15785,25869,-1911,-311,-15759,-12076,-2851,10700,60938,69337,70821,-1892,-11855,-11235,-8633,6850,-2417,3992,
总资产(万元),199591,198470,226261,170106,165576,147162,148080,153040,158739,182301,146993,149680,144183,132535,133736,137126,130791,123832,123015,51457,43201,34206,27706,37022,22056,17148,
流动资产(万元),102620,100517,127129,104209,102383,92320,100108,104822,111834,149053,114992,119028,123565,115110,116456,119794,117995,111267,110672,39322,31279,23362,19041,28846,15058,13998,
总负债(万元),37715,38617,62311,39045,36816,32045,31708,34884,40120,65619,30689,32055,27224,19439,20418,23090,20079,16623,14572,21798,16586,10370,5803,12780,10205,8343,
流动负债(万元),33411,34331,27305,25697,25152,20380,20001,23268,24964,29715,25744,26969,23636,15853,16835,19509,16501,13048,11000,18018,16378,10164,5603,12580,9355,7493,
股东权益不含少数股东权益(万元),133573,131533,133790,117550,116537,114769,115897,117559,117994,116146,115833,117624,116959,113096,113318,114036,110712,107210,108443,29660,26615,23836,21903,24242,11851,8795,
净资产收益率加权(%),-1.27,-1.92,-0.79,1.01,0.36,-1.33,-1.48,2.77,3.02,1.44,-1.56,5.17,4.59,1.26,-0.63,7.33,4.31,0.91,-1.16,20.67,12.23,0,0,30.53,35.39,37.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
