报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.1,0.07,0.02,0.13,0.08,0.05,0.02,0.11,0.07,0.05,0.01,0.03,0.02,0.02,0.01,0.09,0.07,0.06,0.03,0.11,0.09,0.07,0.03,0.1,0.09,0.07,0.03,0.05,0.04,0.05,0.02,0.06,0.07,0.07,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.44,1.44,1.43,1.42,1.4,1.4,2.04,2,1.98,1.95,1.48,1.46,1.39,1.37,1.35,1.31,1.3,1.32,1.46,1.5,1.35,1.3,1.41,1.21,1.21,1.21,1.19,1.41,1.61,1.61,1.61,1.6,1.98,1.65,2.83,2.82,2.8,2.79,2.75,2.78,3.25,3.33,3.48,2.52,3.58,3.45,3.46,3.34,2.96,2.81,3.44,2.99,3.02,1.87,2.41,1.7,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.01,-0.09,-0.06,-0.08,-0.08,-0.02,-0.18,-0.06,-0.09,-0.08,-0.12,0.11,0.02,0.11,-0.01,0.05,-0.05,-0.09,-0.06,0.21,0.1,0.01,-0.06,0.23,0,0,0,-0.09,0,0,--,0.03,0,0,0,0.02,0,0,0,-0.13,0,-0.02,--,0.48,0.22,0.11,0.07,0.14,--,0.1,-0.25,--,--,--,--,--,--,--,
主营业务收入(万元),184259,115012,47830,193832,132287,82279,35576,174762,117848,73683,30214,139790,92153,52929,23371,134878,89762,57915,26199,116193,72035,42338,19238,91298,60197,36995,16079,78472,56191,36564,15119,64025,44089,26854,11273,67136,49291,31245,11218,60650,42951,26716,14425,62358,44871,29422,12884,51400,36734,25168,11049,43747,31957,21898,10760,32547,20782,43149,20597,45391,22915,50076,29112,40495,23549,32713,11580,13069,6028,2116,
主营业务利润(万元),27365,19209,7116,32463,21853,14299,5664,29898,21104,13870,5318,22893,15785,10145,4200,23404,15748,11010,5456,18787,12606,7694,3655,14082,9155,6064,2794,11889,7763,4780,1601,8897,5362,3654,--,6905,5581,3945,2329,4285,5672,3485,1757,10765,7501,4997,2474,8156,6364,3896,728,4700,2501,1656,2116,6199,6964,12059,5380,11015,6588,18497,11958,11868,7326,7084,2622,2809,0,0,
营业利润(万元),8600,7255,1664,10453,5988,4261,1408,9440,6334,4350,1255,1139,1510,709,836,7090,5690,4981,1950,4964,3345,2317,955,4319,3177,2502,958,1946,1650,2155,941,598,3002,-962,105,-1279,41,101,270,-6388,-253,-330,-263,393,1485,820,273,1137,734,258,-1025,-17411,-7190,-4623,145,-10907,4217,6910,3281,5890,4924,15346,11005,11921,0,7089,0,2869,0,0,
投资收益(万元),152,155,49,172,191,97,9,30,23,--,--,345,--,0,--,10,8,2,--,313,317,317,318,1691,1692,1692,545,3291,3005,3079,2003,38,-348,-348,8,65,136,-11,-8,-354,-20,-15,-8,-15,-19,-13,-6,6,-18,-11,-6,-319,-13,-6,0,-729,-276,0,0,0,0,0,0,0,0,1092,1092,0,0,0,
营业外收支净额(万元),-982,-1222,78,566,313,98,-124,625,320,183,33,815,186,273,84,826,411,487,33,1802,1380,1361,215,192,135,113,33,-315,--,--,--,--,--,--,--,1227,0,0,10,491,0,0,64,130,0,0,0,5,49,0,0,13,786,430,0,0,656,1140,0,1527,0,0,0,0,960,0,1154,--,--,--,
利润总额(万元),7619,6033,1742,11018,6301,4359,1284,10065,6654,4533,1288,1955,1696,982,921,7916,6101,5468,1983,6766,4726,3679,1170,4511,3311,2615,991,1631,1551,2001,860,2385,3785,1011,441,719,892,779,275,-5846,185,164,206,514,1764,1052,334,1300,863,336,-1008,-17718,-6416,-4200,384,-10404,4597,8050,4114,7418,5234,16413,11865,14106,8286,11604,4873,4173,0,0,
净利润(万元),7156,5132,1550,9700,5930,4077,1148,8568,5671,3936,1121,2495,1838,1264,916,6550,5305,4609,1684,5506,4344,3361,1142,4405,3745,3008,1065,2326,1707,2080,889,2439,2891,977,373,799,906,811,318,-5837,221,192,193,327,1555,934,286,1058,756,304,-912,-17338,-6438,-4294,305,-11454,3752,6930,3650,6649,4373,14859,10818,12890,7565,10726,4508,4173,2136,426,
