报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.23,0.33,-0.06,-4.32,-1.87,-0.82,-0.35,-1.46,-0.54,-0.11,0,0.03,0.08,0.08,0.04,0.1,0.09,0.08,0.04,0.1,0.08,0.06,0.03,0.08,0.08,0.06,0.03,0.08,0.21,0.16,0.09,0.43,0.3,0.16,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.15,3.15,3.11,3.07,3.08,3.06,3.04,2.53,2.51,2.49,2.46,2.42,2.42,1.98,1.98,1.95,2.07,2.02,3.31,3.22,3.07,2.94,2.85,2.76,2.66,5.15,5.14,5.03,4.89,4.75,4.76,4.65,4.52,4.4,2.92,2.26,1.68,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.39,0.05,0.49,0.27,0.01,0.03,0.42,1.11,0.4,0.07,0.21,-0.4,0.01,0.01,0.01,0.81,0.54,0.15,0.01,0.34,0.04,0.05,0.03,0.77,0,0,0,0.12,0,0,0,0.02,0,0,0.07,0.47,0,
主营业务收入(万元),24554,12892,5173,115557,100618,79566,44098,207855,146452,93297,42697,172270,122460,88054,53107,185644,143549,88332,44256,154788,105672,73202,32622,122198,87590,56848,23639,110458,75371,45212,14490,75927,55705,33926,13550,58685,40987,26928,11811,45978,31306,20031,8831,40758,30857,20987,39892,25731,21243,
主营业务利润(万元),1954,604,-691,-35575,-36320,-17305,-6854,-20961,-4695,3354,2908,12060,11246,7496,3952,15072,10827,7603,4174,12688,7734,5239,2413,11103,7088,4466,1613,9195,8399,5545,2181,10430,6973,4333,--,8825,6046,3811,1967,7225,4787,3125,1348,6211,4828,3403,6857,3748,2840,
营业利润(万元),-473,-814,-1484,-84523,-51615,-23793,-10153,-40812,-14913,-2951,325,873,2366,2490,1355,2836,2588,2204,1269,2968,2146,1710,848,1477,1491,1185,594,1240,4169,3166,1225,5206,4130,2306,1103,4695,3102,1757,1097,3923,2618,1542,841,3651,2523,1622,3026,1999,1615,
投资收益(万元),34,0,--,41304,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,91,91,--,0,--,--,--,49,--,--,--,--,--,--,0,-56,-19,-12,-3,-11,-9,-6,-3,-12,-9,-6,-12,61,2,
营业外收支净额(万元),9540,13824,8,-35092,254,177,92,614,306,191,85,724,410,272,168,1295,559,386,257,539,419,259,108,622,436,221,61,843,--,--,--,--,--,--,--,5,0,0,0,8,0,0,0,-159,0,0,31,0,0,
利润总额(万元),9067,13010,-1475,-119615,-51361,-23616,-10061,-40198,-14607,-2760,410,1597,2776,2762,1523,4131,3147,2589,1526,3506,2564,1969,956,2099,1927,1406,655,2083,4869,3826,1230,6476,4107,2300,1095,4645,3090,1750,1095,3939,2637,1555,857,3481,2514,1603,3046,2011,1545,
净利润(万元),9067,13010,-1475,-103684,-44868,-19667,-8401,-34957,-12858,-2684,91,688,1870,1867,940,2319,2106,1801,795,2092,1693,1256,618,1502,1398,1026,527,1408,3570,2657,901,4376,2972,1648,729,3020,1977,1121,707,2517,1729,1016,540,2282,1653,1052,1973,1315,948,
净利润(扣除非经常性损益后)(万元),-470,-812,-1481,-110280,-45040,-19787,-8463,-35358,-13064,-2812,36,177,--,1681,--,1396,--,1537,--,1726,--,1081,--,1126,--,871,0,681,0,2268,0,3331,0,1652,--,3017,0,993,0,2498,0,1004,0,2253,0,1061,0,0,0,
经营活动产生的现金流量净额(万元),-2095,-3044,540,-35903,-18572,-8201,2633,-27613,47378,38703,14842,14989,33453,1149,11868,6578,247,685,10172,22384,8098,1495,4305,-7988,214,134,144,13784,9278,2531,68,3389,412,483,336,7725,1,-3547,419,616,2255,1035,828,113,1291,838,211,0,0,
现金及现金等价物净增加额(万元),7060,28296,12117,-3340,-1296,-1687,-2664,-5869,3067,-1245,2200,-3087,7455,1416,7227,-7175,-1507,6326,22738,7940,6570,2222,5727,5054,9200,1310,-2659,-1280,-234,6066,-1379,-1922,698,-667,-3021,3876,1327,-209,-2662,-3576,-35,-1917,-587,11334,12992,13340,1878,0,0,
总资产(万元),55818,70717,58215,47133,164607,194687,230222,263043,290716,287681,301807,281221,271650,257226,255752,233709,230491,216694,207266,180838,165598,164036,153876,146054,147665,132711,128669,130117,127718,123087,82389,81625,77463,70382,66772,70269,68473,64123,57371,56123,55547,51747,50179,49335,46280,45587,30056,21509,13478,
流动资产(万元),27846,42499,29489,17943,58029,86816,121163,152326,183828,172388,185323,164361,163596,154238,152361,133952,141034,135949,132380,111221,96999,95761,84810,78730,80523,65163,60244,61735,64211,53303,45630,50377,48319,43439,41226,44231,38632,40560,37192,37334,38789,34932,36003,35174,34751,34049,18458,12904,5794,
总负债(万元),24696,35652,125394,112837,175945,178529,200942,222971,225054,210264,221529,201157,189964,175550,175172,154303,151224,137957,129107,124957,110514,108423,99053,91991,94459,94461,90468,92513,87396,84216,48114,48274,45719,39987,37369,41700,40961,37508,30804,30328,30471,27405,25812,25525,23119,23064,20863,14317,7851,
流动负债(万元),24221,25221,91671,79106,159835,161517,183219,205228,214711,207914,219045,198209,177073,162187,157126,135981,135609,121936,111223,106987,88602,85654,80387,73279,76117,77367,74598,76314,72198,68969,47464,47624,45719,39987,37369,41700,39812,37508,30804,30328,30471,27405,25812,25525,23119,23064,20863,14317,7851,
股东权益不含少数股东权益(万元),31122,35065,-67179,-65704,-5494,19708,30268,39374,61357,71648,74422,74331,75513,75510,74590,73643,73790,73485,72828,50903,50450,50013,49375,48758,48654,33806,33821,33294,35464,34542,33289,32389,30894,29571,28638,27822,26784,25922,25882,25292,24620,23907,23934,23394,22765,22152,8839,6857,5087,
净资产收益率加权(%),--,--,--,--,0,-66.57,-23.88,-61.49,-18.94,-3.68,0.12,0.93,2.51,2.5,1.27,3.41,3.19,3.06,1.5,4.2,3.41,2.54,1.26,3.9,--,3.04,0,4.29,0,7.9,0,14.49,0,5.74,--,11.37,0,4.33,0,10.31,0,4.25,0,14.16,0,11.23,25.14,22.03,22.91,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
