报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),1.4,1.13,0.35,1.03,0.58,0.37,0.12,0.48,0.34,0.19,0.09,0.38,0.27,0.2,0.08,1.23,0.34,0.3,0.14,1.14,0.4,0.26,0.23,1.35,0.95,0.58,0.23,1.1,0.89,0.72,0.76,4.01,2.77,1.41,0.42,--,--,--,--,0.16,0.06,0.03,0,--,--,--,--,0.15,--,0.06,--,0.05,0.08,0.3,0.54,0.19,
每股净资产(元),--,10.75,--,9,--,--,8.01,7.96,--,--,7.93,7.85,7.66,7.64,7.94,7.86,6.6,6.8,7.24,7.08,6.39,6.04,9.55,9.29,8.75,8.55,8.61,8.33,7.95,7.84,15.74,15.56,14.24,5.67,4.75,4.13,3.65,3.55,2.31,2.28,2.17,2.14,2.17,2.17,2.14,2.12,2.22,2.21,2.13,2.12,2.08,2.06,1.67,1.6,1.93,1.53,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.29,-1.69,--,--,-0.49,-1.73,-1.21,-0.66,0.08,-2.44,-2.9,-2.14,-1.36,-1.79,-4.07,-2.91,0.57,9.71,6.71,1.41,1.21,-3.35,-1.94,11.11,10.28,20.42,31.63,30.74,13.31,10.12,--,--,--,1.44,--,--,--,-0.26,--,--,--,-0.78,0,0,0,-2.67,--,--,--,--,
主营业务收入(万元),4240838,3111140,993304,2919753,1737858,1053482,474125,1611527,1033512,604134,295257,1169388,814755,578819,238908,2503319,944992,750820,344697,2779490,1242110,790536,406333,2200652,1522222,895379,345909,1770762,1390122,1091269,579297,3087111,1935243,1063909,333903,583184,303258,182044,43904,91831,36393,18863,6050,81390,62394,48692,17472,81618,44973,29468,7235,82638,42576,190094,227833,103036,
主营业务利润(万元),2202382,1691485,519789,1318028,681169,360227,189126,685962,471926,270693,133482,543069,372605,286980,110438,1501124,451655,399973,177658,1626918,597888,391802,205558,1326038,937729,571480,227160,954267,814028,653976,357574,1986293,1295468,693121,177325,274810,73330,28011,8958,40093,2972,-776,-5798,40683,24543,23796,4163,30346,10788,29468,-4995,11213,16093,71227,142057,58703,
营业利润(万元),2202382,1691485,519789,1318028,681169,360227,189126,685962,471926,270693,133482,543069,372605,286980,110438,1501124,451655,399973,177658,1626918,597888,391802,205558,1326038,937729,571480,227160,954267,814028,653976,357574,1986293,1295468,693121,177325,274810,73330,28011,8958,40093,2972,-776,-5798,40683,24543,23796,4163,30346,10788,7175,-4995,11213,16093,71227,142057,58703,
投资收益(万元),1514993,865552,428254,1031126,569469,330730,130522,603589,460141,291217,110974,366341,266988,186760,48126,1556336,245256,266652,112139,1095979,112177,35556,26321,347892,253622,130017,28549,645084,601181,592316,208137,757564,454989,208317,71100,-17867,-36958,-36876,1305,19310,13562,8150,1328,28240,12506,10105,680,12805,10735,8588,838,3486,2174,13410,5807,1367,
营业外收支净额(万元),3198,1187,96,224167,223357,222172,683,-1353,832,961,526,5658,4140,3459,2184,1976,-39,-311,4,5076,6238,6466,1190,4161,4107,260,-36,1808,-1435,-1491,-338,4124,-1137,-920,-86,1367,663,34,-3,-4359,-219,-286,-303,-462,28,98,3,-297,0,0,0,-246,-96,-1394,-5963,-72,
利润总额(万元),2205580,1692672,519885,1542195,904526,582399,189809,684609,472758,271653,134008,548727,376746,290439,112622,1503100,451616,399661,177663,1631994,604126,398268,206748,1330199,941836,575539,227124,956138,812594,652485,357236,1990417,1294331,692201,177240,324991,129593,86092,12155,37950,14438,6690,906,21582,11695,8238,2662,41353,16233,16081,-5419,14453,18171,83244,141901,59998,
净利润(万元),1598596,1247027,381705,1133719,636481,407562,131036,524392,369670,210967,97533,423742,292039,224875,86326,1257648,333339,297341,135720,1131134,402318,262849,149887,898403,629066,382666,150441,730500,589770,476934,252162,1238852,836295,420821,125434,237104,94488,62757,9427,40004,14044,6622,827,16569,9429,5652,1651,36549,15689,15558,3394,11008,16052,63127,112950,38802,
净利润(扣除非经常性损益后)(万元),1596041,1246171,381639,965887,469252,241060,130546,526782,369383,210249,--,419067,--,222339,--,1256164,--,297356,--,1127549,--,258108,--,894018,0,382434,--,729855,--,478006,--,1235586,0,421363,--,236320,--,62748,--,41475,--,6768,--,--,--,--,--,36626,0,15794,0,11253,--,--,--,--,
经营活动产生的现金流量净额(万元),9336225,13586327,1986069,3043195,1329898,19769,319123,-1860957,-2178605,-1861394,-539813,-1910269,-1336036,-732179,84879,-2692391,-2883976,-2131981,-1355395,-1775913,-4047386,-2896679,377088,6436036,4448736,934744,804001,-2219037,-1286251,7363659,3406758,6768165,10484541,9163652,3967619,3018390,1344269,1708316,67006,356882,-37921,-71974,-100240,-64385,48577,762,237649,-192874,-299197,-201040,72564,-662628,-206795,-356851,1234158,175377,
现金及现金等价物净增加额(万元),11609278,18885720,3427694,6661497,2684778,738959,522896,610695,503455,691179,-14783,-951741,-711299,-564966,141794,-1006014,-2928449,-1862417,-935992,-5899221,-3647044,-2800498,868357,5334447,5638872,2156465,1949426,-5010182,-3108027,6114216,3096811,8810300,12519528,8963779,3701337,3539581,2048439,2347266,97332,429885,-42044,-30672,-36791,-50843,101801,90779,263099,-91370,-200451,45414,116322,-602900,-263823,-433550,1177609,318951,
总资产(万元),64416804,77550571,56865700,47962645,37570606,33974381,31898714,27135425,26786019,19908587,18957467,16850755,14996389,14924312,14960333,14828038,11999341,13182482,14112322,15317767,17494189,18177585,21466563,20680744,18031174,14532638,14383051,13688827,15000463,23334399,21924630,18965388,21199719,16474399,10449585,6363254,4967063,4843841,2235424,2031633,1322575,1278363,1169403,1321333,1333686,1374605,1406753,1181045,1143200,1398203,1892400,1863985,1711149,1866697,2356629,1179872,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,0,0,--,--,0,0,6045702,4662307,4562351,1964818,1762407,993612,1044431,971578,1058807,1176601,1251445,1306089,1097852,1067456,1335944,1760774,1685084,1632231,1798888,2280885,1126701,
总负债(万元),50781256,64275513,46246965,37849497,28110478,24830507,22899551,18195215,17947635,11450258,10210735,8182326,6524134,6473608,6174678,6129018,5398412,6375575,6868018,8232996,10752013,11799587,14794433,14199306,11941231,8610594,8425358,7936196,9519575,17940695,16448425,13563046,16224013,14536117,8880952,4998133,3745655,3655396,1543493,1347375,765089,728174,612686,765428,784054,825593,856981,632924,615880,871001,1377434,1352412,1362559,1534045,1954879,860602,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,0,0,--,--,0,0,4795118,3544822,3456492,1495569,1297846,715540,679016,563939,715310,734323,776259,811981,632924,615880,871001,1377434,1352412,1362559,1534045,1954879,860602,
股东权益不含少数股东权益(万元),13344965,13029218,10399077,9909867,9275466,8973091,8829732,8768848,8688051,8437858,8732843,8646500,8437948,8415670,8748387,8658728,6562554,6766959,7202946,7043490,6352649,6012119,6329162,6159944,5798655,5667112,5705686,5522177,5272864,5197517,5218134,5159943,4721960,1691557,1415043,1230995,1088361,1057119,573954,564628,538682,531607,538219,537392,530253,526476,549772,548121,527320,527201,514966,511573,348589,332652,401750,319270,
净资产收益率加权(%),14.11,11.79,3.76,12.18,7.05,4.56,1.48,6.02,4.24,2.42,1.12,4.9,3.39,2.56,0.99,17,4.92,4.25,1.91,17.28,6.45,4.28,2.4,15.38,0,6.76,2.69,13.49,11,8.93,--,46.46,0,29.06,--,26.34,--,10.53,1.66,7.27,--,1.23,0.15,3.05,--,1.06,--,6.81,0,3,0.66,3.26,4.71,16.48,31.54,21.26,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
