报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
基本每股收益(元),0.18,0.06,0.05,0.23,0.15,0.11,0.05,0.2,0.18,0.11,0.07,0.5,0.34,0.19,0.09,0.98,0.57,0.59,1.1,0.46,0.68,0.35,
每股净资产(元),2.95,2.82,2.86,2.82,2.74,2.69,2.68,2.63,2.61,2.55,5.15,5.07,4.91,4.76,8.82,8.73,8.46,3.58,2.99,--,2.23,1.55,
每股经营活动产生的现金流量净额(元),-0.13,-0.03,-0.07,0.29,0.1,0.12,0.04,0.19,0.06,0.13,0.02,0.55,0.24,0.15,0.07,0.72,0.33,0.44,1.33,0.53,0.57,0.42,
主营业务收入(万元),25361,14035,7454,28899,19556,12732,6183,23483,17256,11320,4819,18229,12257,7098,3261,15810,11645,8162,14363,6343,10344,8631,
主营业务利润(万元),10109,5424,2867,12741,8697,5782,2896,10964,7951,5188,2152,8514,5759,3422,1548,7350,5404,3825,6804,2922,4746,3435,
营业利润(万元),2487,457,721,3642,2242,1605,827,3108,2867,1890,637,3572,2548,1418,410,3170,2447,1945,3307,1413,1965,865,
投资收益(万元),--,0,--,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,0,
营业外收支净额(万元),631,348,86,433,378,196,74,393,250,141,55,760,324,205,41,651,184,100,450,200,454,304,
利润总额(万元),3118,805,807,4075,2620,1800,900,3501,3117,2031,692,4333,2872,1624,450,3821,2632,2044,3757,1614,2420,1169,
净利润(万元),2596,826,659,3380,2252,1537,724,2892,2602,1625,542,3651,2478,1386,371,3378,2293,1781,3299,1387,2041,1056,
净利润(扣除非经常性损益后)(万元),--,614,--,3214,--,1503,--,2797,--,1618,--,3299,--,1324,--,3170,--,1723,3253,1348,1978,1066,
经营活动产生的现金流量净额(万元),-1828,-373,-1083,4231,1457,1696,651,2732,812,1949,118,4052,1775,1110,277,2906,1348,1321,4009,1596,1719,1268,
现金及现金等价物净增加额(万元),-3459,-1964,-1605,-1542,-2726,-940,11,-6494,-5851,-985,-382,-95,-1955,-2157,155,24896,23954,940,1742,-240,2112,305,
总资产(万元),57415,52854,52540,51901,49434,48058,47698,47172,47823,45536,44670,43350,43051,39836,40283,39648,38545,15110,12801,--,10338,7841,
流动资产(万元),38988,34764,34510,33819,33624,34310,35006,34665,36548,38013,37720,37504,37596,35693,37441,36875,36347,12994,10847,--,8571,6184,
总负债(万元),11922,9906,9059,9107,7781,7820,7552,7784,8784,7509,6298,5557,6549,5047,4481,4216,4198,4337,3808,--,3644,3187,
流动负债(万元),10907,8881,7899,7937,6671,6702,6424,6671,8172,6892,5685,4925,5681,4293,3695,3421,3738,4152,3584,--,3094,2637,
股东权益不含少数股东权益(万元),43069,41230,41794,41134,40006,39291,39209,38485,38194,37217,37595,37053,35880,34789,35802,35432,34348,10774,8993,--,6694,4653,
净资产收益率加权(%),6.18,2.01,1.59,8.5,5.72,3.92,1.86,7.68,6.87,4.31,1.45,10.07,6.88,3.84,1.04,16.65,15.02,--,43.45,--,35.96,25.61,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
