报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.19,0.06,0.05,0.71,0.31,0.24,0.05,0.75,0.36,0.27,0.07,0.56,0.35,0.26,0.08,0.57,0.38,0.26,0.16,0.94,0.63,0.41,0.13,0.83,0.39,0.68,0.77,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,4.87,4.65,4.56,5.4,5.32,5.13,5,10.25,10.1,9.74,9.52,9.27,3.18,--,2.34,1.95,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.32,-0.32,-0.49,-0.54,-1.46,-0.73,-2.06,0.81,-2.65,-2.34,-1.78,1.93,--,1.15,1.86,
主营业务收入(万元),252009,164015,84660,425562,282655,200878,90747,336638,219010,145107,67763,288828,183106,116427,50841,228430,160288,99137,42809,196238,124884,84516,33366,168022,106549,133341,119702,
主营业务利润(万元),45044,26843,11628,67876,43569,29749,11186,55120,34411,23098,8963,40432,26710,18613,8382,36457,25719,17872,6669,28041,19617,12585,4968,23724,14637,17865,15200,
营业利润(万元),4713,76,1149,18050,9307,6889,1288,16210,9822,7083,2030,13832,9591,7091,1827,12981,8914,6044,1690,9619,6568,4074,1186,7183,3184,4200,6113,
投资收益(万元),-435,-282,-47,210,-320,-208,-25,192,-138,-194,-31,100,13,-4,30,350,116,53,--,160,86,161,-13,-49,-26,-70,939,
营业外收支净额(万元),2152,1779,299,3784,837,710,432,3052,307,243,55,1276,220,178,124,48,53,84,86,57,61,7,9,128,113,--,--,
利润总额(万元),6865,1855,1448,21834,10144,7599,1721,19262,10129,7326,2085,15108,9810,7269,1952,13029,8968,6128,1777,9676,6629,4081,1195,7312,3296,5431,6373,
净利润(万元),6077,1640,1247,19572,8643,6480,1357,17681,8567,6378,1765,13223,8275,6127,1654,11212,7496,5056,1540,8714,5724,3513,1039,6150,2847,5049,5701,
净利润(扣除非经常性损益后)(万元),5731,1541,1245,17360,8592,6421,1347,15716,8567,6375,1765,12328,--,6127,--,11241,--,5059,--,8695,--,3518,--,6153,--,4057,3914,
经营活动产生的现金流量净额(万元),-71787,-54642,-66267,-1691,-86205,-82214,-69434,38931,-43599,-44436,-42038,19074,-7684,-7688,-9633,-10641,-28779,-14470,-20337,8004,-26223,-23100,-17580,14210,-22378,8456,13753,
现金及现金等价物净增加额(万元),-53508,-46754,-55676,-20345,-78419,-64280,-70060,35743,-54262,-50489,-42353,-26687,-49016,-48689,-10283,-21478,-39409,-22363,-20489,74670,40614,43798,49490,13556,-22940,5630,11475,
总资产(万元),462891,422311,418576,415892,378013,366820,356760,386155,262224,244127,239575,271869,233230,211555,186861,197114,184733,192940,180014,192293,160166,157950,157182,95011,--,72866,63447,
流动资产(万元),319223,301993,303369,301595,270526,259652,250924,280905,200746,186127,224718,256842,181667,161126,176311,187164,175260,183498,175095,187410,155554,153071,152769,90501,--,68372,59462,
总负债(万元),256331,220124,210633,213384,186745,177740,167330,198150,142544,126633,122432,156485,122855,103342,80026,91918,83290,93894,78676,92432,63928,63819,65468,71380,--,55408,48709,
流动负债(万元),251110,214827,208066,210876,182540,175027,165229,196036,140682,125079,121185,155238,121398,102017,79131,91256,82508,92788,77449,91075,62298,61987,64438,70012,--,54218,47246,
股东权益不含少数股东权益(万元),204175,199737,205440,199789,188861,186697,187062,185706,119664,117475,117130,115365,110353,108205,106696,105042,101299,98859,101297,99757,96228,94056,91583,23439,--,17289,14404,
净资产收益率加权(%),2.98,0.81,0.62,10.15,4.57,3.42,0.72,14.48,7.29,5.48,1.52,12,7.68,5.75,1.56,10.95,7.46,5.09,1.53,11.08,9.56,5.98,1.81,30.2,--,33,47,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
