报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.11,0.08,0.03,0.13,0.13,0.06,0.02,0.07,0.04,0.03,0.01,0.03,-0.03,-0.04,-0.04,-0.12,-0.02,0.01,0,0.15,0.15,0.13,0.03,0.38,0,0.13,0,0.33,0.2,0.11,
每股净资产(元),--,--,--,--,--,--,--,--,3.95,--,3.23,--,3.17,3.16,3.16,3.2,3.3,3.33,3.39,3.38,3.38,3.36,3.27,1.34,0,1.42,0,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.11,--,-0.15,--,-0.06,0.02,-0.17,-0.02,-0.15,-0.29,-0.13,-0.09,-0.31,0,-0.2,0.34,0,-0.25,-0.18,0.42,0.16,0.36,
主营业务收入(万元),825518,569325,270534,1386968,1003051,640827,253918,1305173,908346,582340,239499,1248083,802857,531048,198213,1112901,771838,501261,207623,1288253,898939,664688,241959,1400117,871829,587124,217931,1301573,1015353,708837,
主营业务利润(万元),233498,155810,72873,344615,251957,153932,58573,288413,194537,127849,51085,251164,136390,85270,30260,173683,143132,104851,47995,296161,217797,163498,56240,341460,215557,131147,45515,322259,273173,175368,
营业利润(万元),60995,46783,18362,78655,72253,37645,11901,29724,23464,17752,3919,12249,-15116,-16861,-17993,-54982,-4664,7983,5362,85038,78568,63231,15419,140409,86670,51026,8753,120965,86195,52136,
投资收益(万元),10043,6061,1326,11326,7716,3319,2236,5838,3903,3107,1785,4231,1952,1373,0,641,2340,2017,-71,2800,3483,-892,100,3603,-1125,2421,670,2170,7587,5328,
营业外收支净额(万元),5738,2165,808,3636,2565,1726,386,8436,2832,1118,699,7688,4980,3966,1970,5436,-220,-987,-1014,-5614,-1992,1506,754,2096,586,533,192,-208,-1557,-2407,
利润总额(万元),66733,48948,19170,82292,74818,39371,12287,38161,26296,18870,4619,19938,-10136,-12896,-16023,-49546,-4884,6996,4348,79424,76575,64736,16174,142506,87257,51558,8946,120757,84639,49728,
净利润(万元),55760,41062,16254,68413,64486,32754,10137,32173,19432,15022,3585,11763,-13942,-15536,-16831,-51812,-7901,3595,1951,63945,64279,54407,13557,115508,72291,40678,6500,100739,60487,32988,
净利润(扣除非经常性损益后)(万元),50928,39322,15617,64249,62486,31403,9820,24196,16000,13302,--,3865,--,-23198,--,-58627,--,1649,--,58986,--,55540,--,111317,0,39009,0,102203,57435,33073,
经营活动产生的现金流量净额(万元),125234,90315,53233,277,-35963,-32580,-119106,29015,-49800,-32471,-66479,113953,-26976,7933,-72619,-9692,-64312,-127391,-56512,-37966,-132555,-74638,-83942,103568,-112737,-77671,-55643,129357,47459,109855,
现金及现金等价物净增加额(万元),24464,-8450,-56602,-161108,-360041,-290877,-210518,248425,173813,-98363,-110710,-60314,-207142,-71141,-140239,-41565,-86777,-201912,-114501,427599,325343,454076,565912,-7349,-41819,-99409,-109703,26510,46971,57484,
总资产(万元),3179527,3129162,3113319,3090515,3154054,3273176,3245232,3249817,3309672,2939952,2884122,2923543,2958664,2978692,2869175,2920832,2947620,2757274,2663818,2659787,2650529,2753435,2851986,2151985,2261728,2072099,1982908,1911638,1403380,1060283,
流动资产(万元),2361781,2318315,2297387,2266464,2344304,2467086,2438472,2443777,2518206,2150548,2096864,2139920,2186485,2230987,2131775,2184486,2237386,2054416,1993902,2036102,2050985,2175539,2284327,1580419,1703389,1544679,1454497,1421350,1085267,805910,
总负债(万元),1289003,1254037,1218492,1209718,1284964,1433878,1390746,1407308,1478987,1444459,1412645,1452892,1512235,1535081,1426327,1459400,1432563,1227620,1155790,1153447,1157430,1270312,1409911,1731444,1783153,1623380,1561829,1500049,1034342,764639,
流动负债(万元),1151777,1121487,1083582,1080968,1145412,1302649,1259886,1281797,1346781,1245151,1217177,1262878,1323772,1350234,1141592,1172101,1149662,1020050,987297,985935,1001181,1120457,1225099,1390791,1458630,1380705,1290052,1249123,901089,719065,
股东权益不含少数股东权益(万元),1806016,1790485,1817246,1802589,1791321,1761052,1780813,1768431,1754534,1419761,1408464,1407085,1381607,1378451,1377105,1394674,1437918,1450778,1475930,1473998,1474566,1464216,1423677,409126,465098,434169,407112,394202,356013,226719,
净资产收益率加权(%),3.1,2.28,0.9,3.83,3.62,1.85,0.57,2.1,1.34,1.06,0.25,0.84,-1,-1.12,-1.21,-3.61,-0.54,0.24,0.13,4.71,4.83,4.28,1.08,27.93,0,9.46,0,27.28,23.86,19.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
