报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),-0.03,-0.03,-0.01,0.05,-0.04,-0.03,-0.01,-0.05,-0.03,-0.02,-0.01,0.02,-0.02,-0.03,-0.01,0.01,0.02,0.03,-0.01,0.01,-0.03,-0.02,-0.01,-0.05,-0.01,-0,0,0.01,0.01,0.01,0,0.08,0.1,0.08,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.71,0.69,0.71,0.72,0.77,0.78,0.75,0.75,0.74,0.75,0.76,0.77,0.81,0.82,0.83,0.82,0.83,0.83,0.82,0.82,0.87,0.85,0.82,0.77,0.91,1.18,1,0.93,1.17,1.2,1.23,1.25,1.27,1.28,1.3,1.31,1.35,1.35,1.35,1.37,1.47,1.48,1.51,1.52,1.87,1.45,1.96,1.96,1.96,1.76,2.39,2.21,2.03,2.3,2.51,2.4,2.41,2.34,2.1,1.65,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.1,0.17,0,0.04,0.02,0.02,0.02,0.01,-0.01,-0.01,0,0.01,-0.02,-0.03,-0.01,-0.14,0.09,-0.02,-0.02,0,0.13,0.09,0.01,0,--,0,--,0.02,0,--,0,0.06,0,0,0,-0.03,0,0,0,-0.05,0,-0.02,--,-0.04,0.02,0.04,0.02,-0.01,-0.09,0.01,0.05,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),4576,3629,1349,5278,3585,2386,1218,5206,3203,2208,1297,9942,4616,2972,1277,6353,4303,2911,1001,13723,3422,2264,1108,4319,3427,1900,1060,10872,8668,4458,1848,29903,19397,15824,13086,32806,34383,26579,21039,4540,3725,2463,1270,4938,5758,3861,2103,9158,6018,4422,1194,5494,3875,2532,1103,6713,5339,14595,6689,13557,1721,4157,2118,4077,1760,10720,1157,25089,14813,30020,17263,3407,
主营业务利润(万元),903,874,328,1132,694,288,156,1076,162,-31,261,3276,-30,66,323,9,264,645,413,5286,853,820,458,662,927,865,607,5437,4590,2512,901,15746,9331,7774,4726,11882,12573,10920,8968,1493,1656,1092,628,1814,2751,1824,1131,3499,2411,1886,318,1346,1510,535,-34,2824,3339,7654,4001,6719,1383,3625,1743,-4555,-724,2461,228,5205,3097,6943,2907,-3015,
营业利润(万元),-3025,-2343,-803,5352,-3176,-2528,-868,-4472,-2909,-2254,-924,-465,-4150,-2941,-1224,-6623,-3341,-1990,-629,-129,-2510,-1598,-689,-8119,-2045,-1074,-465,-3442,8,-470,-387,5988,2610,2412,3350,729,6485,6651,6740,-21746,-5694,-3770,-1556,-7916,-2748,-1728,-615,-5921,-3769,-2240,-1875,-11678,-3735,-3001,-848,-7678,-686,-2347,-261,330,-1822,-19708,-18569,-4453,0,2823,0,5609,0,8449,0,-2539,
投资收益(万元),--,--,--,10371,--,--,--,-492,--,0,--,3417,--,0,--,233,--,--,--,-36,--,0,--,-491,--,--,--,570,0,--,0,261,-47,0,-33,-185,-58,-58,-58,-343,-160,-106,-35,-256,-160,-135,-56,1155,1216,-114,-83,-228,-210,-140,0,-948,-147,-147,-75,-95,-26,28913,24726,26409,-247,0,2266,-30,-213,-428,0,-960,
营业外收支净额(万元),42,24,-3,86,-19,6,-0,237,9,8,--,3114,2811,15,2,7793,4706,4702,0,418,-143,-3,--,3915,872,857,845,5135,1022,--,--,3583,6894,5400,--,-5585,-1815,0,-1803,-728,0,-85,0,4275,55,0,0,7,19,2,-3,-459,-572,-606,0,-469,594,1563,416,13183,12156,--,0,0,-3,0,-120,0,0,0,0,-2,
利润总额(万元),-2984,-2319,-807,5437,-3195,-2522,-868,-4234,-2900,-2246,-924,2649,-1339,-2926,-1223,1170,1366,2712,-629,289,-2652,-1601,-689,-4204,-1172,-216,380,1694,1030,549,334,9570,9504,7812,3350,-5041,4613,4786,4880,-22817,-5932,-3961,-1602,-3897,-2853,-1815,-663,-4759,-2534,-2352,-1961,-12365,-4517,-3747,-853,-9095,-239,-931,80,13418,10308,15119,6144,15540,-7255,5609,2560,5844,2817,8002,3040,-3501,
净利润(万元),-2984,-2319,-807,4316,-3195,-2522,-868,-4234,-2900,-2246,-924,2202,-1339,-2926,-1223,1141,1366,2712,-629,489,-2652,-1601,-689,-4892,-1172,-216,380,1050,1030,549,226,7737,9019,7302,3985,5482,7309,6811,5915,-17997,-2480,-1487,-665,169,129,105,93,217,-1137,-1354,-1458,-8359,-2919,-2492,-428,-6661,31,106,311,11992,10308,15119,6144,15538,-7255,5606,2560,5922,2301,6784,3031,-3519,
