报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.11,0.07,0.03,0.18,0.13,0.08,0.04,0.27,0.23,0.1,0.05,0.13,0.12,0.07,0.03,0.09,0.08,0.05,0.01,0.06,0.08,0.06,0.06,0.08,0.06,0.05,0.02,0.14,0.12,0.09,0.04,0.12,0.11,0.07,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.21,2.17,2.12,2.1,2.08,2.13,2.09,2.08,2.09,2.08,2.07,2.01,2,1.99,2.03,2.01,1.99,1.96,1.9,1.87,1.86,1.82,1.93,1.88,3.08,3.03,2.96,2.93,2.93,2.89,2.87,2.86,3.04,3.09,3.06,3.03,3.01,2.97,2.92,2.87,2.89,2.85,2.79,2.75,2.72,2.6,2.48,1.59,1.72,1.57,--,1,1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.31,0.24,0.05,0.24,0.51,0.38,0.11,-0.01,0.04,-0,0.07,0.16,0.09,0.07,0.03,-0.25,-0.28,-0.29,-0.17,-0.12,-0.16,-0.1,-0.14,0.31,0,0,0,0.34,0,0,0,0.32,0,0,0,0.32,0,0,0,0.39,0,0.25,0,0.54,0,0.52,0.04,0.97,0.45,0.12,--,--,--,
主营业务收入(万元),48880,32516,14512,78548,53996,37325,17750,102700,82496,58574,34488,87532,62333,42337,19762,107262,66229,40611,18639,91661,88969,68444,47878,74322,57777,39367,23121,81268,63678,48107,12321,300174,236416,162512,76126,298319,199867,125410,61843,274029,203713,128959,57533,227289,170517,112440,57032,219978,143060,88311,46127,177066,125962,81009,39191,165665,79823,132638,55925,101764,49515,102226,92715,67009,69695,
主营业务利润(万元),20635,13370,5343,32652,22593,14664,6548,35468,25778,16856,8275,25623,18670,11254,4468,26432,16301,8928,3765,26253,19810,14711,9915,19400,14831,9941,5035,13550,6904,5056,3442,31895,24810,17640,--,33398,17633,12823,6095,26566,16022,9495,3570,17172,16104,11706,5293,25597,15567,10972,5238,21556,14516,9616,4310,17482,8507,19100,7362,14763,7335,14264,14119,2951,428,
营业利润(万元),19222,12869,5056,30035,21012,13919,5973,29530,22641,15461,7257,21037,18652,11060,4144,15235,12634,7965,1912,9986,10369,7929,6563,7491,5287,3251,1705,4021,1206,2202,2411,15476,12698,9811,3875,19388,6701,2597,1066,11949,5335,2418,686,1003,7159,5881,2133,14766,8594,6676,3075,12318,9197,6107,0,11385,5956,13089,5122,9878,5442,6740,5904,3635,1451,
投资收益(万元),681,559,129,1826,1259,968,294,1010,767,496,59,883,744,668,70,315,199,199,88,545,189,177,164,-85,-221,-88,-151,1405,1184,1260,83,2754,2704,710,0,6370,5910,5862,198,-1563,86,-98,-216,-4947,-1043,-945,98,-768,938,179,131,185,187,163,7,851,499,15,0,--,0,--,13,0,5,
营业外收支净额(万元),-311,-419,-49,1008,137,-80,-86,15164,15051,1152,-6,21,-31,12,-17,-225,-149,6,-36,791,2867,2643,2769,5322,5451,5440,2030,17958,--,--,--,--,--,--,--,56,0,0,427,-2880,0,0,0,2218,0,0,0,-407,0,0,0,-432,33,132,0,-610,0,-93,0,-107,--,-38,-92,--,--,
利润总额(万元),18911,12450,5007,31043,21149,13839,5887,44694,37693,16613,7251,21058,18621,11072,4128,15010,12485,7971,1876,10778,13236,10572,9332,12813,10737,8691,3735,21979,19576,15100,6094,21989,19376,12336,6628,25814,13049,8906,1691,7506,4910,2359,641,-1690,6262,4976,2387,13614,9269,6673,3194,12077,9417,6401,2768,11642,6083,13011,5050,9770,5401,6702,5824,35435,1363,
净利润(万元),13642,8989,3660,22516,15605,10168,4474,33008,28495,12570,5482,15931,14120,8378,3066,11342,9529,6152,1453,7655,9684,7659,7018,9148,7850,6332,2600,17029,14925,11512,4424,14529,13821,8654,4248,18622,9849,5834,1168,3040,3233,1428,329,-4614,3813,3025,1585,8169,6329,4510,2149,8301,6541,4499,1854,10534,5545,10819,3403,8312,4591,5697,5621,3177,856,
