报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-0.22,-0.18,-0.19,-0.89,-0.32,-0.34,-0.24,0.1,0.06,0.05,-0.04,0.05,0.15,-0.29,-0.23,0.2,0.5,0.33,0.09,0.74,0.57,0.34,0.06,0.37,0.26,-0.03,-0.08,0.44,0.46,0.41,0.18,0.8,0.53,0.38,0.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),3.62,3.67,3.66,3.84,4.39,--,4.52,4.76,4.74,--,4.72,4.75,4.93,4.49,4.56,4.79,5.12,4.93,4.72,4.62,4.46,4.22,4,3.86,3.79,3.49,3.47,3.55,4.75,4.71,5.81,5.64,5.35,5.2,5.27,5.07,4.91,4.68,4.68,4.63,4.68,4.55,4.56,4.26,4,3.7,3.79,3.54,3.29,3.05,3.75,3.51,4.52,4.29,4.14,4.1,4,3.86,3.72,3.62,0.52,2.35,1.16,
每股经营活动产生的现金流量净额(元),0.94,1.05,-0.7,1.73,1.51,--,0.37,1.12,0.93,--,-0.57,2.98,2.47,1.42,0.37,0.13,-0.99,0.28,0.06,0.7,0.94,0.08,0.21,0.03,0.12,0.73,0,0.7,0.29,0.33,0.05,0.37,0.08,0.2,-0.08,1.2,0,0,0,0.43,0,0,0,0.42,0,0,0,0.51,0,0,0,0.49,0,0.17,--,0.57,--,0.52,0.2,0.15,0.2,--,--,
主营业务收入(万元),974656,618449,232839,1437296,1098139,724514,305006,1565076,1183123,732982,296878,1313615,978132,660605,280942,1430807,1143593,761858,320005,1285774,949393,550884,213073,950819,685974,442496,185912,917460,770494,524561,243603,725353,502310,319459,160130,597230,448944,298042,137808,586374,469485,314994,160614,578779,434843,291004,147439,359563,262378,171714,84221,247509,191011,116297,54335,185868,135664,80722,159419,77545,131461,118725,95699,
主营业务利润(万元),47762,26105,-1343,46165,49291,22167,4263,40983,39493,15009,18393,33556,22180,12282,-5612,94154,99541,66869,24274,132082,105248,67508,20973,90442,63851,22452,1372,106140,73209,57786,20699,76526,52347,37121,--,72659,52460,31742,6031,58092,58982,46646,24959,69583,48552,27047,22436,71651,54951,35981,17184,39570,28797,13572,3726,24359,16921,8796,29438,12217,17901,14945,14898,
营业利润(万元),-24524,-20203,-21633,-94696,-35076,-36035,-25674,-41263,-36861,-35540,-6899,-46116,-34070,-31533,-25560,21395,53206,34903,8825,69762,61447,36148,7556,38149,26123,-4909,-9349,46072,39714,36768,12443,52649,35838,25761,11205,48466,36584,20302,2028,43163,48816,40035,21815,59354,41965,23327,19409,60141,46208,30741,13970,26157,18521,7693,1893,16612,13072,6699,21374,9151,12863,11700,12669,
投资收益(万元),182,198,17,123,139,29,13,20172,-708,-735,-777,62,63,79,-29,77,79,12,3,33,36,6,3,61,60,3,1,410,12,8,35,184,0,0,0,0,0,0,0,0,0,0,0,21,21,21,0,51,51,0,0,131,131,109,109,0,0,0,0,0,--,--,--,
营业外收支净额(万元),160,155,106,2105,728,127,77,44214,41931,38769,528,50537,48355,-51,-5,-1104,-1233,38,39,216,237,666,-349,1799,1530,1171,450,-1501,--,-2054,--,--,--,--,--,-2294,0,0,-12,-349,0,0,0,-1025,0,0,0,-6081,0,-3266,0,-657,0,-352,0,-118,0,0,-32,0,19,-5,-39,
利润总额(万元),-24364,-20048,-21526,-92592,-34348,-35908,-25597,2952,5071,3229,-6371,4421,14285,-31584,-25565,20290,51974,34942,8864,69978,61685,36814,7208,39948,27653,-3739,-8899,44571,37712,34714,11354,52697,35840,25759,11192,46171,36681,20288,2016,42814,48791,40021,21788,58350,41421,22787,18858,54111,41327,27475,12520,25631,18199,7450,1999,16495,13052,6694,21341,9208,12881,11694,12630,
净利润(万元),-17452,-14204,-15143,-71258,-25857,-26976,-19245,7640,5048,3693,-3504,4358,12181,-23199,-18611,16333,40513,26237,7073,59626,45574,27392,5222,29826,21046,-2556,-6302,35631,30919,27527,9472,41900,27713,19658,8699,35823,27277,15393,2016,32476,34940,28314,15348,45763,31957,16468,13235,44018,31034,18386,9783,20369,13185,5837,1337,16363,8745,4485,14107,6169,10957,7730,8411,
净利润(扣除非经常性损益后)(万元),-17572,-14320,-15223,-72837,-26403,-27071,-19303,-40605,-26401,-25384,--,-33544,--,-23160,--,17161,--,26208,--,59464,0,26893,--,28477,0,-3434,0,677,0,28423,--,35540,0,19660,--,36868,0,15401,0,32705,0,28319,0,46062,0,15291,0,42140,0,20326,0,18780,14509,6583,--,12771,--,4485,14129,6131,--,--,--,
经营活动产生的现金流量净额(万元),75187,84651,-56078,138817,121007,103413,29688,90155,74527,66633,-46155,239975,198764,114007,29961,10111,-79847,22591,4474,56126,75804,6375,17098,2313,9838,58994,246,55955,19621,22185,2659,19385,4142,10268,-4033,62674,73433,72124,29164,22257,18207,18262,1707,22032,18321,17930,-3149,26636,23815,16254,5890,19754,0,5303,--,17782,--,16223,6336,4736,20165,--,--,
现金及现金等价物净增加额(万元),56808,106529,-34566,26608,56262,88150,-87,-1481,13345,63395,-84488,47424,85906,34841,29915,97158,81558,52060,12157,21649,14331,-7257,13564,-48987,-43831,45417,-13249,46800,30712,7590,5281,-18473,-37095,-22538,-13898,35951,53149,53682,28620,-2987,-2990,2568,-597,6970,5159,6778,-5096,2844,3342,18,1539,240,0,-384,--,-11073,--,-1895,17712,46263,4118,--,--,
总资产(万元),1474794,1517595,1388137,1432158,1405844,1419307,1407659,1422210,1483438,1466944,1314482,1310152,1191478,1107275,1173221,1123189,1077396,887383,827715,805927,739667,765998,720311,684810,635962,648624,637260,632945,540306,461722,434381,370007,345710,352459,349151,335894,328160,304240,310496,306921,319629,313302,327489,325008,297835,282244,310154,304514,251423,225455,214520,225706,192171,192189,182163,178488,174437,172830,153757,138459,87923,95112,96200,
流动资产(万元),551452,585475,455617,521843,518436,532202,531564,552466,640754,653913,534156,551958,527113,496032,633097,621494,619130,490030,430143,405076,341560,379922,361726,329812,285708,292363,292455,302024,338112,307255,305119,240155,213563,217632,228713,222827,214364,195140,197989,194970,210293,206689,223482,220342,188223,172913,201024,193488,138319,116172,--,--,0,--,72228,0,69000,0,0,0,48856,56762,65963,
总负债(万元),1183759,1222153,1093998,1123574,1052601,1064016,1044289,1039542,1101992,1081996,935116,928274,794733,746234,806430,737986,665887,491231,448125,434135,381466,426655,398582,374184,331347,368271,358468,347851,219393,143223,130186,74628,65244,80048,73030,70380,71192,59157,65473,64133,74377,74729,88784,101652,88284,88182,111467,119062,79054,65734,63403,84371,51975,59340,53813,51473,--,53105,38402,26392,36028,45773,47451,
流动负债(万元),992464,1025438,914772,973849,903813,910305,884616,879869,936656,922192,781308,769489,631124,577806,632151,569973,487482,463969,426915,413039,360886,400567,364810,340496,308281,345419,346831,334740,218888,142376,129335,71560,62942,77716,70669,63991,64497,52662,59078,59738,70197,70549,84784,97652,84284,84182,107467,115062,72954,58834,--,--,0,--,40813,0,37052,0,0,0,33128,39473,44451,
股东权益不含少数股东权益(万元),291034,295441,294138,308584,353242,355291,363370,382668,381445,384948,379366,381877,396745,361041,366792,385203,411509,396153,379589,371792,358202,339343,321729,310625,304615,280352,278791,285093,320913,318499,304196,295379,280466,272411,276121,265514,256967,245083,245023,242788,245252,238573,238705,223357,209551,194062,198687,185453,172369,159721,151118,141335,140196,132849,128350,127014,123985,119725,115355,112067,51896,49339,48749,
净资产收益率加权(%),-5.82,-4.71,-5.03,-20.59,-7,-7.31,-5.16,1.99,1.32,0.96,-0.92,1.13,3.12,-6.22,-4.96,4.32,10.37,6.83,1.88,17.71,13.8,8.5,1.66,10.01,0,-0.9,0,9.79,0,--,--,15.02,0,7.15,--,14.16,0,6.2,0,14,0,12.03,0,22.46,0,8.56,0,26.62,0,0,0,15.06,0,0,--,13.51,--,3.82,15.67,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
