报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),0.1,0.09,0,0.04,0.06,0.04,0.03,0.02,0.01,0.01,0,-0.09,-0.01,-0.01,-0,0.01,0.02,0.01,-0.01,0.17,0.18,0.11,0.06,0.09,0.05,0.04,0.02,0.19,0.07,0.07,0.02,0.16,0.07,0.06,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.32,1.32,1.32,1.32,1.33,1.33,1.31,1.31,1.32,1.25,1.2,1.14,1.1,1.09,1.07,1.05,0.93,0.92,0.87,0.86,0.76,0.75,0.7,0.69,0.63,0.61,0.56,0.55,0.54,0.56,0.54,0.54,0.52,0.41,0.42,0.46,0.45,0.46,0.46,0.41,0.15,0.11,0.2,0.26,0.91,1.03,1.31,1.33,1.73,2.58,2.45,2.3,2.12,2.06,2.15,2.34,3.05,3.06,4.54,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.11,-0.04,0.05,-0.59,-0.3,-0.41,-0.43,0.56,0.18,0.12,0.1,0.23,0.2,0.04,0.05,0.04,0.08,0.08,0.04,0.53,0.42,0.33,0.1,0.2,0,0,0,-0.09,0,0,0,0.03,0,0,0,-0.1,0,0,0,0.03,0,0,--,0,0,-0.02,-0.01,-0.05,--,-0.35,-0.18,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),1256,937,30,1472,188,179,160,1272,53,35,18,1128,486,301,224,1331,1314,992,42,8428,8380,5445,3077,6306,3614,2600,1151,6675,6146,4835,2400,19597,9429,7078,2767,14805,9723,6761,2522,4532,2043,1590,1089,7552,6070,2449,1047,3892,2614,1393,597,830,157,492,36,1220,840,943,18590,40501,2722,10836,6480,16669,6122,9444,3744,13090,5122,12632,4975,11115,8907,
主营业务利润(万元),50,34,27,82,101,95,80,588,36,24,12,486,207,138,103,750,600,458,24,3595,3372,2326,1339,2422,1728,1227,517,3126,2993,2333,1102,6209,3476,2529,--,4850,3341,2368,855,2628,1605,1264,894,6402,5205,1978,809,3081,1910,1099,485,-290,-49,-453,-9,-660,-259,-766,4164,10563,815,3298,2145,1193,341,-3597,-2116,-3089,-195,1536,1554,2363,922,
营业利润(万元),1398,1380,50,496,795,575,389,176,187,118,27,766,-106,-91,-56,171,269,232,-76,3403,3488,2194,1124,1704,968,716,313,41,1181,1112,349,2971,1261,1032,212,2143,1316,998,183,-819,-904,-576,-189,628,875,-747,-567,-338,-660,-499,-200,-1950,-1612,-2180,-765,-9975,-1793,-5211,59,5700,-303,120,586,1240,0,-3597,0,-3089,0,1536,2244,2373,1023,
投资收益(万元),1171,1171,103,2009,1748,1043,579,714,630,447,181,748,17,16,-2,163,226,185,137,680,708,325,40,238,-90,-64,-29,--,--,--,0,0,0,0,0,33,33,-12,-34,266,276,266,238,-29,-22,-15,-7,921,928,935,943,3941,-22,-15,-7,-1541,-33,1002,-287,363,416,2126,493,798,353,931,351,-640,289,1723,229,0,0,
营业外收支净额(万元),1,1,0,-13,-12,-19,0,0,0,0,0,-2131,8,-1,-1,-17,-13,-13,0,38,27,15,3,15,11,11,11,3319,-6,-7,--,--,--,--,--,2,0,0,0,684,0,0,0,646,0,0,0,-26,-59,-51,-13,-1947,2,-3,0,-304,-1,-80,0,-11,0,--,0,0,-12,0,-71,0,0,0,0,0,0,
利润总额(万元),1399,1380,50,483,782,555,389,176,187,118,27,-1365,-98,-91,-56,154,256,219,-76,3441,3515,2209,1127,1719,979,727,324,3361,1175,1105,351,3019,1307,1066,215,2178,1354,988,150,131,55,372,67,1245,853,-765,-573,557,209,386,729,44,-1633,-2198,-772,-11771,-1828,-4274,-296,6260,194,2955,1678,2575,729,-2787,-1836,-3859,50,3547,2430,2423,1022,
净利润(万元),1449,1427,53,619,878,634,448,273,187,118,27,-1371,-107,-100,-61,133,241,209,-81,2591,2688,1691,863,1419,751,577,255,2908,1091,1035,245,2481,1045,876,153,2178,1354,988,150,132,47,364,59,1142,806,-805,-565,276,107,318,691,1222,-1631,-1092,-518,-8908,-1037,-4127,-307,2236,194,2788,1511,2433,587,-2787,-1836,-3859,43,3136,2067,2341,869,
