报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.01,0,0,0.08,0.08,0.13,0.03,0.2,0.14,0.16,0.07,0.45,0.32,0.26,0.11,0.63,0.35,0.53,0.44,0.54,
每股净资产(元),2.57,2.57,2.57,2.57,2.59,3.64,3.66,3.63,3.56,5.27,5.32,5.26,5.28,5.21,2.39,2.28,2,1.86,1.74,1.99,
每股经营活动产生的现金流量净额(元),-0.06,0.03,-0.01,-0.23,-0.22,-0.1,0.05,-0.38,-0.43,-0.46,-0.32,-0.69,-0.89,-0.76,-0.65,1.09,0.92,0.71,0.87,0.95,
主营业务收入(万元),14513,10152,5384,22705,14783,10251,5055,22822,14888,10293,5130,25896,19328,13739,6904,28738,15098,22026,20276,14430,
主营业务利润(万元),2715,1790,742,3653,2655,1886,940,5472,3479,2637,1560,6720,5152,3552,1508,7848,4419,7143,4957,4441,
营业利润(万元),85,85,80,-709,-456,-132,76,1576,796,814,646,2633,1740,1361,463,3904,2403,2634,1881,1945,
投资收益(万元),53,31,31,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
营业外收支净额(万元),57,0,0,2242,2227,2227,371,1266,1172,710,-4,1084,796,511,300,452,192,843,418,53,
利润总额(万元),141,86,80,1532,1771,2095,447,2842,1969,1524,642,3718,2536,1872,763,4356,2595,3477,2299,1998,
净利润(万元),120,73,68,1330,1327,1571,335,2416,1669,1292,546,3167,2147,1586,648,3754,2082,3019,2006,1678,
净利润(扣除非经常性损益后)(万元),--,73,--,-576,--,-99,--,1340,--,689,--,2246,--,1151,393,3353,1938,2277,1634,1600,
经营活动产生的现金流量净额(万元),-963,440,-231,-3975,-3711,-1233,650,-4607,-5209,-3684,-2587,-5546,-7099,-6060,-3896,6595,5535,4244,3921,2955,
现金及现金等价物净增加额(万元),-1737,410,-405,-3495,-2942,1477,-4398,-10324,-5809,-3771,-2589,18084,17764,19147,-5334,206,2065,6541,3619,349,
总资产(万元),59725,60680,58683,61695,59964,62344,60827,64026,60758,61280,60954,61941,61787,60756,34309,29516,27317,21498,16209,12937,
流动资产(万元),47746,48601,46632,49580,48703,51335,50110,53309,60079,60614,60426,61414,61259,60337,33910,29153,26798,21176,16063,12791,
总负债(万元),16237,16901,14908,17988,15830,18105,16335,19870,17516,19137,18358,19890,19557,19086,19976,15832,15305,10368,8337,6721,
流动负债(万元),15801,16465,14472,17552,15420,17694,15754,19064,16660,18042,16930,18462,18435,17753,18743,14307,13945,9008,6702,5511,
股东权益不含少数股东权益(万元),43489,43780,43775,43707,43994,44239,44492,44156,43243,42144,42597,42051,42231,41670,14332,13684,12012,11130,7872,6217,
净资产收益率加权(%),0.27,0.17,0.16,3.01,2.98,3.5,0.76,5.64,3.92,3.03,1.29,11.13,9.11,10.95,4.63,31.01,17.39,31.64,28.84,30.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
