报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.13,-0.06,-0.03,0.02,-0.15,-0.1,-0.06,0.02,-0.11,-0.04,-0.07,0.02,-0.13,-0.05,-0.04,0.01,-0.01,-0.04,-0.01,0.28,-0.24,-0.19,-0.14,0.01,0.03,0.07,-0.01,0.01,-0.19,-0.07,-0.01,0,-0.25,-0.13,-0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.1,--,5.02,5.1,5.11,5.15,5.13,5.11,6.68,6.69,6.17,6.22,6.28,6.41,6.43,6.48,6.39,6.4,6.22,6.34,6.41,6.41,6.18,6.31,6.3,6.39,6.35,6.35,6.31,6.32,6.25,6.25,6.22,6.22,6.16,6.16,6.07,6.06,5.96,5.96,5.56,5.54,5.37,5.37,5.21,5.18,5.07,4.85,4.78,5.43,--,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.18,--,-0.48,-0.09,-0.15,-0.13,-0.07,0.18,-0.06,0.13,-0.14,-0.39,-0.43,0.7,0.42,0.22,0,3.04,2.9,2.93,2.16,0,0.21,0.24,0.06,-0.55,0,0,0,0.25,0,0,0,1.86,0,0,0,-0.58,0,0,0,0.23,0,0.33,--,0.35,-0.21,-0.65,-0.54,-1.51,0.04,-0.07,--,--,
主营业务收入(万元),12529,9167,2856,99124,24415,10170,3000,66352,25975,25137,727,30197,8195,5954,489,27088,1950,1330,588,34784,14531,11205,7806,49965,13164,9497,7187,21122,11171,9707,6773,19365,15717,13161,7349,18093,10983,8205,4982,35667,16554,16233,9390,43495,28979,26960,9193,71809,49667,36597,12092,105947,55910,47781,20105,78268,37139,67711,35278,57355,26665,46988,42194,27007,
主营业务利润(万元),2966,2049,277,11955,3470,1671,618,10108,6433,6054,339,4334,1680,1009,211,5131,1028,752,351,2917,-1975,-2678,-1886,9594,1336,-383,1153,4985,2145,2654,1237,2599,-2872,-1401,-616,2763,1812,579,-222,9739,1822,3303,1564,16566,10853,10501,2046,25780,14344,10875,2794,30578,15948,14294,5608,23821,9402,24381,10469,20325,8999,17361,16905,11825,
营业利润(万元),-6051,-2975,-1505,1957,-6894,-4733,-2680,-4188,-5368,-2070,-3246,2650,-8892,-5134,-1831,-1865,-3703,-2285,-1080,-1222,-8640,-6775,-4793,6407,3301,5292,42,-15967,-8101,-3910,-1697,-18444,-8916,-4516,-4091,-24576,-12513,-9822,-5357,-12277,-13025,-7643,-4549,-3950,1156,2834,-81,12058,4203,4486,-414,18427,7204,7869,1386,17616,7988,19147,8524,15665,7294,13962,13015,7763,
投资收益(万元),180,124,62,6332,252,176,81,2501,78,52,26,11376,--,--,--,--,--,--,--,6971,-88,-88,-56,-476,-259,-225,-91,-417,-261,-261,--,-355,--,--,0,15192,8,8,0,--,4500,3000,1500,-9,-11,-10,0,-12,-5,-15,149,289,-661,-108,-200,-473,-38,387,0,-117,--,0,0,9,
营业外收支净额(万元),-39,17,6,-179,-118,-121,50,6803,-5,-2,-0,-16,2261,2268,-14,2411,3319,719,1061,12500,18,-100,-115,-2765,282,-88,-12,16787,--,--,--,--,--,--,139,1266,0,0,0,-183,0,0,0,-148,0,0,0,-209,0,0,0,-65,0,-28,0,-180,-37,-842,0,140,--,0,0,0,
利润总额(万元),-6090,-2957,-1500,1778,-7012,-4853,-2629,2616,-5373,-2072,-3246,2634,-6631,-2866,-1845,546,-384,-1566,-19,11278,-8622,-6875,-4908,3642,3583,5204,30,820,-6668,-2594,-371,2350,-8799,-4479,-3952,6279,1239,1191,110,4795,1121,1813,178,6352,2802,3603,254,13714,5786,5847,928,22309,8909,9313,1160,19515,9565,19552,11024,17188,7864,15170,13681,8801,
净利润(万元),-6172,-2992,-1506,924,-6992,-4847,-2711,813,-5288,-1970,-3258,999,-6074,-2367,-1840,287,-600,-1776,-296,10088,-8632,-6888,-4913,288,1046,2666,-351,210,-6739,-2599,-375,151,-9085,-4632,-3837,3152,1247,1268,209,3303,1113,1212,148,3999,2018,2285,259,7375,3825,3912,658,14006,5746,5576,858,13863,7709,14262,7798,14258,6661,12639,11502,8492,
