报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-05-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.22,0.22,0.12,0.09,0.04,0.03,0.01,0.04,0.03,0.02,0.01,0.04,0.03,0.02,0.01,0.05,0.04,0.03,0.01,0.06,0.03,0.02,0.01,0.05,0.03,0.02,0.01,0.07,0.05,0.03,0.01,0.05,0.04,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.28,--,3.26,3.27,--,3.25,3.24,3.22,3.21,3.2,3.17,3.16,3.15,3.14,3.12,3.11,3.1,3.09,3.07,3.05,3.03,3.02,3.01,3,2.99,2.89,2.89,2.88,2.87,2.86,2.86,2.86,2.84,2.83,2.84,2.83,2.82,2.81,2.81,2.81,2.79,2.78,2.79,2.76,2.73,2.7,2.68,2.65,2.65,0,0.25,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.14,--,1.08,0.93,0.13,0.6,1.02,0.95,0.15,0.28,0.86,0.51,0.08,-0.59,0.32,0.42,0.18,0.75,0.78,0.55,0.32,0.96,0.43,0.41,0.14,1.04,0,--,0,1.26,0,0,0,0.17,0,0,0,1,0,0,0,0.69,0,0.25,--,0.5,--,0.29,0.14,0,--,--,--,
主营业务收入(万元),363770,258064,128893,545259,424286,287370,152736,545954,417666,283351,146483,491171,377741,272190,130073,541754,426482,297205,147058,528159,389326,258762,122944,417715,310724,191887,88072,535970,455108,303033,147765,483818,359685,231261,107774,418863,315935,217473,102765,460328,363577,243565,112925,407026,291505,195814,104075,262156,185396,114347,49003,173271,131038,84226,35231,146661,133074,67171,162333,60778,159194,160518,128058,
主营业务利润(万元),64966,49088,25214,95211,53369,36426,19472,68031,52262,35292,17501,59724,52551,36403,18915,63199,39508,25960,12243,39418,27324,17597,9487,33310,23802,15460,7311,37886,27027,17882,8691,32064,23582,15230,--,32439,25344,17666,8626,33491,24330,15910,7302,33824,25047,18889,10108,24162,18675,12426,4849,18303,13425,7969,2738,18420,18188,9453,18700,7774,25032,22643,20043,
营业利润(万元),11857,10125,7264,5056,3271,2463,847,2498,1813,1183,667,2924,1941,1354,726,3691,2658,1413,702,3225,1979,1313,471,3618,1988,1207,419,4157,3223,2031,716,4372,2596,1719,735,2004,1960,1422,671,3333,2754,2105,741,7097,2928,2657,1720,1682,2001,1670,375,6630,6420,4487,1791,11921,11717,6581,12362,5001,15214,10616,16329,
投资收益(万元),-288,-186,-84,-198,21,-87,-45,1062,80,2,6,-170,-380,-271,-183,-154,-11,51,59,416,324,262,127,290,154,66,21,337,288,196,104,275,220,141,71,61,0,--,0,-2812,200,0,0,-3000,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,
营业外收支净额(万元),9488,4908,8,1904,734,568,-12,591,371,370,52,196,202,196,5,-3,-33,278,-7,812,282,181,145,184,55,83,79,--,--,--,--,--,--,--,--,-199,0,--,0,2386,0,0,0,-995,0,0,0,304,0,0,0,-129,-67,-31,0,-130,-129,0,194,0,--,0,0,
利润总额(万元),21345,15033,7271,6960,4005,3031,835,3089,2184,1553,719,3119,2143,1550,731,3688,2625,1691,695,4037,2261,1493,616,3802,2043,1290,498,4342,3287,2124,770,4286,2580,1658,849,2555,2492,1524,745,2953,2995,2071,713,3102,2285,2041,1046,2076,2075,1660,449,6501,6353,4457,1799,11791,11588,6452,12556,5052,15454,10653,16292,
净利润(万元),18421,13083,6075,4696,2262,1448,596,2319,1586,1125,511,2049,1473,1077,468,2563,1941,1290,547,3115,1767,1169,488,2661,1407,908,397,3476,2640,1745,649,2373,1932,1252,617,1522,1353,1030,510,1239,1560,1434,478,1139,1474,1321,678,1582,1390,1112,301,4217,4257,2986,1205,10048,7395,5484,10724,3352,9895,6694,10952,
净利润(扣除非经常性损益后)(万元),10356,8912,6069,3091,1639,965,605,1816,1121,847,--,1903,--,937,--,2537,--,1081,--,2510,--,1034,--,2519,--,846,0,3327,0,1676,0,2140,0,1293,--,1226,0,1024,0,-1513,0,1474,0,1892,0,1734,0,899,0,1122,0,4347,4324,3017,--,10178,--,5613,8330,0,--,--,--,
经营活动产生的现金流量净额(万元),22141,21812,12723,80572,20785,18224,7519,17243,65076,45741,7128,-6359,56265,48362,6556,31315,53228,49511,7694,14490,44617,26585,4166,-30841,16864,22043,9560,38894,40468,28988,16846,50073,22568,21482,7365,54294,8925,7549,3874,65582,-5285,3571,352,9078,26447,10544,6213,51796,26158,10452,344,35758,0,13108,--,26026,--,15280,7061,355,--,--,--,
现金及现金等价物净增加额(万元),-19960,-18103,-18467,-17464,-3938,-33342,-7467,27543,40875,7438,5709,-9888,43404,16682,-661,1714,1347,328,-6098,-1722,-12204,-19127,4287,5736,45110,13668,2796,4331,9958,12947,9655,509,8013,4313,7051,10627,7569,-1194,8302,-16806,-32869,-11000,-8320,22098,10743,743,-2791,12393,8272,7701,-11960,29504,0,22495,--,-11305,--,-8392,57532,2265,--,--,--,
