报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.14,0.09,0.03,0.32,0.17,0.1,0.03,0.26,0.22,0.13,0.03,0.36,0.29,0.18,0.04,0.77,0.55,0.23,0.74,0.6,0.58,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.51,7.4,7.56,7.52,3.31,2.98,2.76,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.64,0.23,0.08,0.49,0.36,0.05,0.85,0.45,0.55,
主营业务收入(万元),10030,5032,1677,16104,9950,5861,1991,18468,12700,7833,2829,24468,18446,9980,3008,36539,24559,13167,41253,30767,35813,
主营业务利润(万元),5116,2740,877,7084,4585,2632,927,8334,6192,3900,1414,11177,8559,5276,1599,17793,12459,7006,17717,15409,15055,
营业利润(万元),6107,3950,1391,5064,2911,1601,418,4130,3604,2217,536,5662,4988,3138,524,9168,6494,2960,9117,7070,5681,
投资收益(万元),3539,2688,921,674,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
营业外收支净额(万元),307,221,65,352,262,192,110,628,404,187,79,708,287,183,90,1389,843,322,402,467,464,
利润总额(万元),6413,4171,1456,5416,3172,1793,528,4758,4008,2404,615,6369,5276,3322,614,10556,7337,3282,9519,7537,6145,
净利润(万元),5782,3767,1296,4725,2612,1468,409,3867,3303,1990,480,5443,4385,2688,532,9169,6153,2525,8264,6712,6359,
净利润(扣除非经常性损益后)(万元),5739,3724,1268,4704,2593,1439,383,3641,3190,1984,496,5154,--,2715,--,8433,5639,2449,8307,6665,6274,
经营活动产生的现金流量净额(万元),244,597,1192,5972,6822,1693,-814,6932,6127,1490,823,4040,9549,3517,1222,7402,3982,568,9511,5033,6157,
现金及现金等价物净增加额(万元),-39,362,3527,-14955,3902,3327,5274,17494,9073,16931,772,-9746,-4221,-5821,1207,5829,-2517,-4324,4319,-405,2201,
总资产(万元),145727,144196,145025,140521,128207,125167,124493,124203,127081,124069,119965,117667,118688,118115,121990,119492,47278,44501,45501,38723,35351,
流动资产(万元),72887,72442,75879,72867,98827,101512,103224,102638,108195,105116,100756,98270,102960,102536,106266,103571,31844,29646,30245,23942,23217,
总负债(万元),32985,33467,36768,18560,8359,6464,6459,6577,10019,8321,5726,3909,5987,7112,8643,6677,10260,11111,14636,14122,17462,
流动负债(万元),32731,33213,36513,18305,8065,6169,6163,6281,9684,7985,5389,3572,5629,6754,8285,6319,9863,10714,14239,13686,17026,
股东权益不含少数股东权益(万元),112743,110728,108257,121961,119848,118703,118034,117625,117062,115748,114239,113758,112700,111003,113347,112815,37018,33391,30865,24601,17889,
净资产收益率加权(%),5.03,3.24,1.06,3.94,2.2,1.24,0.35,3.34,2.9,1.73,0.42,4.8,3.88,2.37,0.47,19.27,--,7.87,28.76,31.59,44.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
