报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),0.79,0.54,0.29,1.11,0.79,0.52,0.24,0.96,0.67,0.42,0.2,0.76,0.58,0.37,0.18,0.76,0.58,0.4,0.2,0.89,0.66,0.44,0.21,0.56,0.31,0.11,0.05,0.12,0.3,0.22,0.19,0.92,0.66,0.42,0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.68,--,3.29,3.07,3.29,3.11,2.94,2.75,2.55,2.92,2.68,2.46,2.23,2.19,1.94,1.74,1.68,1.63,1.82,1.73,3.22,3.52,3.2,2.96,3,2.82,2.66,2.5,2.3,2.21,2.13,2.01,1.9,1.81,1.71,1.6,3.26,3.11,2.94,1.8,1.6,1.49,1.51,1.41,1.29,1.37,1.35,1.9,1.82,1.58,1.47,1.32,1.4,1.38,1.45,1.37,1.87,1.76,1.72,2.11,1.93,2.36,1.6,1.96,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.18,--,1.01,0.57,0.22,0.73,0.36,0.25,0.08,1.06,0.87,0.51,0.27,0.97,0.75,0.49,0.21,0.79,0.56,0.29,0.28,1.37,1,0.65,0.35,1.17,0,0,0,0.72,0,0,0,0.6,0,0,0,0.67,0,0,0,0.85,0,0.29,--,0.5,0.23,0.89,0.45,0.56,--,0.4,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),969529,659133,322377,1292818,935842,618115,290287,1150121,844058,554548,260028,1024739,754600,487409,225735,968941,710103,465732,223067,850804,607947,388800,175258,607937,414386,254657,105913,571697,442793,289774,133664,516572,366555,227284,110477,388399,274675,170327,75944,291116,210732,124584,50201,234523,173717,108059,43311,173348,122722,74987,31244,112439,75119,46544,20003,93829,44106,75500,33375,60874,30493,49753,23056,43967,21067,29916,16927,26730,12035,22815,12365,16884,9386,--,
主营业务利润(万元),400338,275743,133937,537349,388079,255191,120947,467553,333756,219012,100238,384169,285143,185967,87049,348587,256361,170530,82554,343244,244198,160840,76796,255401,170306,98083,35892,178750,144902,97829,43953,186651,132533,85636,--,133296,93839,60297,23783,88806,64918,41445,16665,78918,58349,37566,16117,67200,47323,28975,12460,42103,29281,18589,7218,35616,17161,29392,11995,19978,10331,14776,7144,1275,1486,384,1975,5085,2827,5840,3076,4637,2694,--,
营业利润(万元),211508,133953,62955,259160,189909,126707,57761,225807,163046,107399,48521,181134,139219,90672,42892,170910,130032,89420,43823,199229,148344,98882,47878,147343,70390,25743,11822,28103,64927,47221,21597,96207,70342,44204,17496,66219,49740,32233,10945,39839,32015,20064,7758,41423,32439,20606,8386,35152,25994,15343,5653,21106,14330,9255,3090,17301,9018,15900,5742,7869,4011,-2364,-116,1443,0,536,0,5103,0,0,3076,4638,2694,--,
投资收益(万元),2271,2111,1032,3103,1988,1506,761,2575,1833,1458,708,2154,1513,804,371,1602,1086,772,444,1643,1286,936,496,2094,1302,656,185,1028,831,507,195,1586,1099,635,206,90,93,-6,-67,-195,-138,-97,-33,-262,-206,-232,-155,-621,-465,-310,-155,-625,-450,-314,-157,-786,-332,-609,-101,-128,0,1,1,0,0,0,0,23,19,2056,1809,2023,0,--,
营业外收支净额(万元),-1266,-2148,-3484,4725,3077,1995,497,12097,2093,-2930,318,5124,2676,-175,-42,6323,4445,3311,2903,1954,1046,930,701,-19114,2458,2479,468,3385,--,--,--,--,--,--,--,138,0,0,0,3199,0,0,0,1277,0,0,0,-289,-75,-28,2,-658,-252,-84,0,-1084,639,64,0,-263,0,--,0,0,20,0,62,0,205,-5,0,0,--,--,
利润总额(万元),210242,131805,59471,263885,192985,128702,58259,237904,165139,104470,48840,186258,141895,90497,42850,177233,134477,92731,46727,201183,149389,99813,48579,128229,72847,28222,12290,31489,66366,48312,21403,97959,70564,44375,17480,66447,50180,32554,11214,42843,34641,22292,9911,42439,33251,21440,8255,34243,25453,15005,5500,19823,13628,8858,2675,15481,9326,15389,6221,7537,4226,-2283,-127,1442,1853,-660,2058,5367,3049,8760,4885,6833,2772,--,
净利润(万元),184877,121551,57937,221975,157645,104789,47228,191755,133651,84262,39190,152477,115737,73833,35200,151261,116731,79988,40465,178776,131946,87652,41654,111803,61787,22127,10347,24605,60942,44031,19054,91721,65718,41670,16012,60722,45036,28803,9635,39172,31738,20642,9237,39456,31004,19948,7682,32097,23836,14129,5190,18429,12683,8245,2518,15215,9052,15003,6145,7057,3975,-1790,208,1192,1840,41,1716,4805,2744,8281,4469,6352,0,--,
