报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.12,0.11,-0.07,0.85,0.18,-0.16,-0.1,0.84,0.83,0.7,
每股净资产(元),3.81,3.79,7.35,6.13,--,5.11,--,--,--,--,
每股经营活动产生的现金流量净额(元),-0.78,-0.68,-1.1,0.72,-0.77,-0.18,-0.23,1.39,-0.99,-0.05,
主营业务收入(万元),30140,19945,2905,41529,20540,3936,425,35556,29939,30185,
主营业务利润(万元),8054,6319,651,13568,5790,765,23,11595,11738,10506,
营业利润(万元),2418,2489,-888,7387,1138,-1693,-868,7531,6906,6735,
投资收益(万元),--,--,--,--,--,--,--,--,32,--,
营业外收支净额(万元),776,396,325,726,588,478,103,632,621,15,
利润总额(万元),3194,2885,-563,8113,1725,-1216,-766,8163,7527,6750,
净利润(万元),2289,2024,-484,6232,1300,-1192,-750,6136,6033,5090,
净利润(扣除非经常性损益后)(万元),--,1688,--,5606,715,-1618,--,5596,5485,5073,
经营活动产生的现金流量净额(万元),-15111,-13299,-10666,5275,-5629,-1322,-1665,10137,-7192,-387,
现金及现金等价物净增加额(万元),3368,7584,17160,1678,-13587,-9375,-10076,7863,-6975,5696,
总资产(万元),110685,111645,112542,94590,80967,73554,--,72574,65172,52612,
流动资产(万元),70764,73457,75191,57990,47019,41560,--,48336,40482,30392,
总负债(万元),35620,36908,40045,48807,40163,35215,--,33126,31740,25129,
流动负债(万元),28238,29156,32182,40823,32064,27007,--,25339,14067,6443,
股东权益不含少数股东权益(万元),74083,73762,71542,44754,39772,37299,--,38839,32861,26880,
净资产收益率加权(%),3.57,4.31,-1.09,14.85,3.47,-3.12,-1.95,17.08,20.18,21.37,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
