报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.76,0.48,0.25,1.07,0.75,0.46,0.34,1.33,0.86,0.51,0.37,1.43,0.91,0.53,0.39,1.52,0.91,0.51,0.24,1.22,0.71,0.37,0.27,0.95,0.6,0.31,0.24,0.98,0.68,0.39,0.29,0.96,0.63,0.34,0.18,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,5.3,4.78,4.4,6.39,6,3.16,2.93,2.63,3.78,3.27,2.94,4.51,4.24,3.78,3.49,5.2,4.96,4.65,4.36,6.45,6.16,5.82,5.53,5.57,5.21,2.59,0.88,2.37,2.15,1.49,2.4,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.05,-0.27,-0.94,1.07,0.28,-0.09,-0.45,1.06,0.45,0.08,-0.2,2.58,1.68,0.46,0.2,0.78,0.21,-0.5,-1.29,0.61,-0.32,-0.6,-1.06,0.65,--,0,-1.2,0.77,0.53,1.14,
主营业务收入(万元),1458847,885944,405677,2068860,1457684,865592,404853,1841428,1162741,675681,308889,1394162,878290,517425,237040,1014522,643218,374724,168368,663935,425189,244765,112066,410669,278037,167649,83665,333770,236617,155145,75530,346334,265891,194478,143425,177441,130986,80671,40489,129313,98218,68211,
主营业务利润(万元),219529,134741,57759,325732,217492,128965,56289,274568,173528,99586,42127,193290,119632,70036,30039,138629,86843,49857,21296,91180,54906,30919,14386,56301,35813,20999,10583,42346,29085,18819,9551,33194,23371,14365,--,26632,18912,12193,5563,19345,14805,10842,
营业利润(万元),157965,101954,52132,223446,156171,97444,47105,186578,122667,72730,35096,132571,84778,49847,24052,90223,59435,33537,15972,54912,32030,16940,8173,28556,17803,9264,4655,18617,12282,7644,3748,13989,8825,4767,2321,10659,7239,4571,2294,7644,6470,4786,
投资收益(万元),9647,4756,2131,7577,4281,2663,1148,3634,1659,552,-244,215,224,224,-9,122,122,122,11,196,194,194,88,48,42,4,--,42,23,--,--,2,2,2,0,2,2,2,0,2,1,-10,
营业外收支净额(万元),855,376,312,1514,2627,1056,1119,1926,61,30,47,-272,-255,-169,-59,-8,-9,-30,-9,19,15,-6,-5,11,24,48,39,903,--,--,--,--,--,--,--,63,--,0,0,0,0,0,
利润总额(万元),158821,102330,52444,224960,158798,98500,48224,188504,122728,72761,35143,132299,84524,49678,23993,90215,59426,33507,15963,54931,32045,16934,8168,28567,17827,9312,4694,19520,13258,7527,3768,14819,8899,4763,2317,10724,7240,4570,2293,7651,5815,4642,
净利润(万元),133511,85369,43657,187726,131603,81273,39669,156361,100886,59757,28589,111143,70751,41505,20034,73278,43580,24354,11616,38864,22741,11938,5724,20061,12762,6658,3393,13835,9598,5469,2761,9042,5922,3221,1645,6295,4512,2924,1571,4612,3314,3063,
净利润(扣除非经常性损益后)(万元),128699,83703,42468,180085,125472,78117,37716,151238,98659,58534,28549,111290,--,41582,--,73211,--,24315,--,38694,--,11872,--,20099,--,6627,0,13144,0,5560,0,8378,0,3223,--,6049,4513,36172,1237,4553,3881,2511,
经营活动产生的现金流量净额(万元),-78210,-91578,-109192,-34601,-69559,-59483,-65974,100036,-8266,-19715,-50807,77450,3560,-20697,-48501,55411,13302,-4542,-21599,33853,14301,2668,-4362,54835,35466,9809,2783,11016,2981,-7023,-12160,5768,-3033,-5656,-9963,6137,-6154,-7728,-8374,5420,3744,3390,
