报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.23,0.17,0.01,0.18,0.14,0.11,--,0.04,0.07,0.08,0,0.03,0.07,0.06,0.02,0.51,0.5,0.41,0.56,0.36,0.34,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.01,--,3.57,3.04,4.68,5.2,4.64,4.53,2.7,2.23,1.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.13,--,0.57,0.32,-0.48,-0.15,0.12,-0.35,0.45,0.13,0.19,
主营业务收入(万元),188419,124247,49789,223314,179959,120297,46539,184419,147381,104812,40491,167127,134657,96635,43191,178600,144142,105524,155847,121387,116307,
主营业务利润(万元),31050,20083,6342,32096,22985,16149,5162,25219,20593,15248,5374,20284,16992,11963,4935,25683,23614,18634,23993,16572,14047,
营业利润(万元),10076,7130,638,6852,5319,3717,382,1781,2566,2899,43,934,2593,2485,737,11971,11949,9288,11052,6187,4629,
投资收益(万元),1301,1296,1293,1158,1101,1096,1091,253,298,122,119,--,--,--,--,37,--,--,1,-12,-144,
营业外收支净额(万元),1234,785,201,1171,519,450,145,437,682,682,97,716,495,239,61,867,172,58,838,1885,1877,
利润总额(万元),11310,7915,839,8022,5838,4167,527,2218,3248,3581,140,1650,3088,2724,799,12838,12121,9346,11890,8072,6506,
净利润(万元),8777,6446,560,5940,4487,3647,662,1321,2200,2542,87,1018,2118,1977,459,9600,9145,6907,8928,5753,5311,
净利润(扣除非经常性损益后)(万元),--,5787,--,4197,--,2835,--,-119,--,1370,--,-290,--,1847,--,9156,--,6953,8490,4473,3762,
经营活动产生的现金流量净额(万元),11708,17045,-13682,32803,21106,12428,-6860,23569,22200,19869,3974,12912,18177,10205,-10360,-2780,2509,-7435,7101,2037,2982,
现金及现金等价物净增加额(万元),3188,6922,-7465,-6919,-12160,-14050,-16818,15310,24688,25307,9096,-16962,-15764,-15455,-14746,19973,17193,42460,4878,-236,-1314,
总资产(万元),367618,346194,327199,327599,272699,279934,261598,257794,265382,257087,241737,221349,222144,210940,176388,168207,150667,183851,111799,94867,90255,
流动资产(万元),187281,178197,160288,160113,135875,141928,123843,119005,141006,138076,123850,107585,115356,111135,101921,107019,97382,135830,67609,53424,54691,
总负债(万元),212733,191037,175061,176142,167633,175983,159260,155988,162867,153843,140336,120752,120300,110920,74086,66781,49897,85518,68870,59335,60264,
流动负债(万元),180925,164888,132372,133570,127401,135870,119084,115928,122725,113729,100268,80729,78424,69875,62586,56781,49897,85518,67370,58135,60264,
股东权益不含少数股东权益(万元),144224,147663,144801,144236,98302,97459,96068,95390,96120,96472,95636,95550,96651,96510,99231,98773,98317,96079,40973,34032,28915,
净资产收益率加权(%),5.97,4.4,--,5.73,4.53,3.76,--,1.39,2.34,2.64,0.09,1.06,2.17,2.01,0.46,19.65,13.42,13.17,24.02,18.43,25.47,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
