报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.16,0.11,0.03,0.16,0.1,0.07,0.02,0.2,0.15,0.11,0.04,0.19,0.17,0.09,0.01,0.14,0.12,0.1,0.03,0.06,0.05,0.04,0.03,0.17,0.19,0.15,0.05,0.13,0.06,0.04,0.03,0.1,0.08,0.05,0.02,--,--,--,0.11,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.04,--,2.98,2.9,2.85,2.84,2.83,2.8,2.76,2.73,2.71,2.7,2.72,2.69,2.71,2.67,2.6,2.55,2.48,2.46,2.47,2.44,2.43,2.4,2.41,2.39,2.36,2.32,2.26,2.3,2.33,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.08,--,0.06,0,-0.04,0.02,0.3,0.17,0.22,-0.2,-0.22,0.13,0.13,0.12,0.13,0.14,0.05,0.73,0.42,0.25,-0.12,-1.74,-2.43,-0.21,-0.13,-0.1,0,-0.25,-0.15,-0.24,0.08,
主营业务收入(万元),499609,324947,126095,623362,374049,258990,90768,550499,423342,286675,129656,573590,413434,267490,66709,396893,319873,247008,119327,556413,430764,203925,110748,490096,423509,311657,119742,418127,244818,167333,99456,435411,268500,166920,77367,282887,225938,150660,290652,237220,233465,
主营业务利润(万元),184508,119481,45242,215163,139178,90333,35614,210978,152359,104183,45148,208621,157119,90620,28593,169032,131166,92744,37795,143684,112499,71079,39285,166374,148991,104319,41637,144026,98715,60610,36016,123024,81482,52148,24512,100146,68883,43574,74354,68344,58524,
营业利润(万元),76535,54779,14494,79714,50262,37550,10697,93509,70369,49379,18797,82595,76922,39752,4169,66584,58749,46138,14748,44079,40486,28095,18291,96845,99252,74597,28454,83340,50105,34303,21621,69940,49701,32071,12939,55722,41800,26896,32990,29586,28131,
投资收益(万元),-263,-130,-24,-67,-20,-5,-4,1494,-68,-68,-66,-172,--,--,--,-659,-659,-659,-346,-1951,-1402,-962,-547,-817,-355,-217,-103,-1073,-580,--,--,0,42,--,0,-486,-371,-248,-495,-493,-494,
营业外收支净额(万元),324,337,406,-386,-10,35,30,-299,-23,52,4,-312,-553,-727,-195,-69,-82,-52,-5,-444,-445,-420,-27,-512,-357,-285,18,-2671,--,--,--,-397,--,--,-61,-113,0,54,-118,0,0,
利润总额(万元),76859,55115,14899,79327,50252,37585,10727,93210,70346,49431,18802,82283,76368,39024,3974,66514,58667,46086,14742,43635,40041,27675,18264,96333,98895,74312,28472,80669,48326,32694,20814,69543,49778,32003,12878,55123,41499,26702,32377,29100,34680,
净利润(万元),53252,37973,10142,53083,32096,23796,6697,66454,51216,35579,14077,63339,57199,29198,2827,46878,41288,32557,11028,20306,18340,13722,9092,57710,64006,49750,17126,44893,21494,13226,8454,32813,27942,17793,7121,33517,25643,16246,20903,19054,22712,
净利润(扣除非经常性损益后)(万元),53016,37728,9838,53363,32104,23770,6674,65473,51228,35546,--,63502,--,29706,--,46933,--,32616,--,20220,--,14041,--,58886,0,49975,0,46882,0,14426,--,32999,0,17782,--,29671,0,14278,20804,18672,17566,
经营活动产生的现金流量净额(万元),-163586,-123096,-70280,-125519,-26646,4569,-12224,113411,73154,71296,26850,47353,21545,1134,-14604,6773,100112,58157,73473,-66190,-73686,43177,43105,40728,44694,47052,16684,246597,142616,84842,-41901,-586668,-817436,-70851,-43604,-33767,-18659,-47241,-28807,-44289,14085,
现金及现金等价物净增加额(万元),143429,92000,110447,85637,125795,133534,-76266,61951,27415,229452,-11522,-23135,-53451,4761,27834,28796,59634,32031,52225,-204731,-152126,-15555,49914,-36217,19287,117255,71208,267408,244663,126396,33392,-267429,-238390,-101943,-46000,441313,549448,176986,2825,-81882,45209,
总资产(万元),4268057,4063642,3875742,3768358,3575281,3487847,3118460,3210333,2971024,3175173,2930906,2948382,2812797,2834554,2930715,2851324,2673588,2587810,2597164,2574001,2577063,2704373,2729971,2635597,2581186,2636065,2587967,2561930,2451432,2283054,2099379,2040641,2042231,1442793,1482032,1468986,1485591,1076575,780467,670077,641270,
流动资产(万元),3464854,3254660,3034413,2920491,2889430,2799266,2425024,2511690,2267524,2471124,2221358,2231035,2089892,2105674,2216599,2130230,1939423,1846856,1849096,1818491,1816735,1936564,1956757,1873753,1899430,1972417,1952038,1931739,1872811,1722744,1566980,1534936,1899489,1298631,1238283,1222022,1235629,823450,522243,403691,370921,
总负债(万元),3116090,2934557,2756777,2661006,2492421,2415226,2045456,2145294,1921145,2140876,1897584,1928767,1797000,1846755,1959167,1882564,1710523,1626093,1650407,1639084,1644470,1777269,1783302,1702448,1645483,1718831,1686355,1681250,1594695,1431169,1241813,1191993,1204329,612906,650562,646206,672942,625376,343865,227200,193530,
流动负债(万元),1493887,1352485,1148896,1295365,1254220,1205936,1091231,1194157,1022267,1321528,1238147,1202452,1034341,867993,1004644,978063,858746,825542,990783,897595,697663,825295,873077,852371,762099,927595,860351,911403,908915,837140,721403,771202,637349,439665,456878,452450,463978,387193,290374,227200,163530,
股东权益不含少数股东权益(万元),1123145,1107866,1100237,1090095,1069109,1060809,1063912,1057215,1041978,1026340,1025040,1010950,1004810,976809,960539,957712,952122,943388,928593,917566,913599,909621,915071,905979,912275,898019,875754,858628,835445,826919,831613,823159,818453,808305,811101,804477,795011,433911,422449,429550,435720,
净资产收益率加权(%),4.81,3.43,0.93,4.94,3.01,2.23,0.63,6.43,4.96,3.46,1.38,6.43,5.82,3.01,0.29,5,4.41,3.49,1.19,2.23,2.01,1.51,1,6.55,0,5.66,0,5.34,0,1.6,--,4.03,0,2.19,--,6.77,0,3.78,4.99,4.34,5.32,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
