报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.18,-0.11,0.02,0.15,-0.31,-0.27,-0.03,-0.65,-0.17,-0.03,-0.05,-2.56,-0.43,-0.26,-0.07,0.31,0.42,0.31,0.17,0.43,0.29,0.18,0.06,0.46,0.38,0.42,0.43,0,
每股净资产(元),2.8,2.87,3,2.98,2.62,2.67,2.91,2.94,3.41,3.45,3.43,3.48,5.61,5.78,6.07,6.12,6.23,6.13,6.14,5.97,5.83,5.73,5.75,5.7,1.67,2.57,4.89,0.88,
每股经营活动产生的现金流量净额(元),-0.52,-0.64,-0.25,0.2,-0,-0.08,0.05,-0.69,-0.23,-0.26,-0.25,-0.88,-0.63,-0.47,-0.2,-0.46,-0.46,-0.41,-0.28,0.26,-0.19,-0.01,-0.1,0.18,0.26,-0.28,-0.56,0.67,
主营业务收入(万元),12197,8448,6478,13859,10829,6268,7372,22057,20589,16958,11366,17603,17099,12960,4218,84172,59493,41753,14222,45230,31051,18579,6220,29634,24147,31841,24312,2926,
主营业务利润(万元),1723,1337,1517,1025,1789,763,2612,3933,3836,4164,2696,-2180,1469,1195,950,29205,24880,17054,5930,16265,10408,6170,2374,10347,8008,10437,8737,809,
营业利润(万元),-5790,-4347,-1402,-1653,-7616,-5945,-890,-17432,-8105,-4228,-1923,-56109,-10674,-6634,-1974,10265,14418,10310,4777,10646,6654,3868,1282,7456,6163,7078,6953,259,
投资收益(万元),-2,-2,-1,16080,-1243,-906,-455,592,--,--,--,--,--,0,--,7,--,--,--,--,--,--,--,237,237,--,-23,--,
营业外收支净额(万元),1825,1797,1772,2340,764,-4,-5,2647,3391,2392,294,53,320,404,-2,401,-39,76,65,-106,328,377,39,543,524,3,--,-62,
利润总额(万元),-3965,-2550,370,687,-6852,-5949,-895,-14785,-4713,-1836,-1629,-56056,-10355,-6230,-1976,10666,14380,10386,4842,10540,6983,4245,1321,8000,6686,7081,6936,197,
净利润(万元),-3543,-2253,365,2947,-6247,-5388,-501,-13006,-3452,-639,-1063,-51133,-8531,-5266,-1418,6226,8488,6132,3332,8538,5710,3584,1117,6840,5706,5888,5109,34,
净利润(扣除非经常性损益后)(万元),--,-4041,--,-16281,--,-5384,--,-15273,--,-2333,--,-51179,--,-5470,--,5959,--,6070,--,8631,--,3266,--,6142,5024,5885,5119,79,
经营活动产生的现金流量净额(万元),-10496,-12780,-4904,4051,-92,-1614,1001,-13793,-4639,-5226,-4919,-17618,-12634,-9426,-3924,-9290,-9298,-8272,-5669,5225,-3790,-299,-1958,3533,3869,-2080,-710,847,
现金及现金等价物净增加额(万元),-4734,-4783,6392,2671,-531,-525,439,-11047,-6333,-7770,1263,-20973,-13055,-4306,-4416,-35668,-35568,-27695,-25525,-23109,-22168,-13842,-11897,88989,1254,3457,1690,149,
总资产(万元),98544,104810,106440,109805,105759,107726,112355,108083,126087,127746,134520,131944,172592,182173,182110,178176,170961,168604,157282,144723,134838,125860,123714,132164,39796,35709,29373,8666,
流动资产(万元),68977,75046,76032,77848,66978,67781,71400,65762,81889,83044,88897,85261,114823,124629,123677,119647,115026,116946,110347,122942,117143,113426,111334,120272,29136,28361,27578,5577,
总负债(万元),37416,42267,40858,43894,45249,46313,45857,40689,43724,47565,54163,49958,46279,51180,45620,40038,30250,31700,26379,21615,14833,11119,8432,18037,14552,16307,23067,7504,
流动负债(万元),36189,41029,39915,42991,45044,46101,45616,40415,43556,47390,53956,49853,39903,43384,39136,33449,28244,30961,25825,21298,14627,10953,8317,17922,14430,15939,22985,7504,
股东权益不含少数股东权益(万元),56074,57364,59983,59617,52461,53320,58207,58708,68234,69037,68527,69676,112241,115507,121337,122418,124680,122607,122807,119475,116647,114521,115054,113966,25022,19304,6222,1113,
净资产收益率加权(%),-6.13,-3.85,0.64,5.1,-11.24,-9.62,-0.86,-20.37,-5.06,-0.92,-1.54,-53.47,-7.27,-4.43,-1.16,5.16,6.94,5.08,2.75,7.33,--,3.11,--,30.1,25.75,42.16,139.31,3.09,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
