报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.18,0.12,0.05,0.27,0.19,0.13,0.08,0.39,0.27,0.18,0.1,0.5,0.34,0.24,0.19,0.99,0.67,0.61,0.24,0.89,0.09,0.66,0.45,
每股净资产(元),1.32,1.25,2.05,1.79,1.78,1.72,3.03,2.96,2.83,2.75,4.09,3.99,3.83,3.73,7.37,7.18,6.87,6.78,3.07,2.83,0,1.93,3.07,
每股经营活动产生的现金流量净额(元),0.05,-0,0.09,-0.09,-0.54,-0.4,-0.94,0.28,0.07,-0.12,-0.91,0.36,-0.22,0.01,-0.09,-0.07,-0.48,-0.54,-0.78,1.21,-0.62,0.85,-0.23,
主营业务收入(万元),46276,28514,13304,48928,31278,23143,9542,38173,22744,15782,8595,33565,20623,9863,5406,19705,12793,9247,5911,15813,2978,11226,12156,
主营业务利润(万元),13358,8791,3143,14958,9619,6528,2780,12265,7945,5328,2403,9967,6577,4176,1958,8082,5486,3921,1856,6065,1058,4535,3695,
营业利润(万元),5892,3968,636,6644,4689,3241,1058,5469,3707,2550,938,4671,3144,2206,886,3999,2583,2128,821,2939,326,1845,1233,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,54,--,
营业外收支净额(万元),980,688,489,173,156,54,13,68,46,34,3,60,59,25,3,67,23,23,23,195,-0,2,-10,
利润总额(万元),6872,4656,1125,6817,4845,3295,1070,5537,3752,2584,941,4731,3203,2231,889,4066,2606,2151,844,3134,326,1847,1223,
净利润(万元),6018,4074,1009,5773,4118,2801,910,4721,3190,2197,800,4022,2725,1895,758,3459,2226,1835,718,2678,256,1691,1090,
净利润(扣除非经常性损益后)(万元),--,3500,--,5657,--,2772,--,4693,--,2194,--,4019,--,1893,--,3450,--,1835,718,2533,256,1475,989,
经营活动产生的现金流量净额(万元),1779,-16,2097,-1945,-11556,-8675,-11235,3410,850,-1446,-7246,2903,-1741,43,-353,-266,-1926,-2150,-2339,3643,-1860,2555,-232,
现金及现金等价物净增加额(万元),-5790,-1640,1968,614,-10542,-7405,-9749,542,-1345,-3572,-6972,1206,-3350,-1107,-684,10710,14112,14309,-2784,3054,-2078,1685,-43,
总资产(万元),65906,54841,52553,52459,45297,46929,44919,44526,39398,37519,40710,41015,37980,33190,33794,32484,29062,29253,13659,12142,0,9193,7090,
流动资产(万元),51537,46619,44345,44111,37442,38985,37044,36676,31423,29682,32963,33421,30316,25895,26757,25592,27051,27375,11688,10433,--,7434,5662,
总负债(万元),21631,12906,6764,12485,6909,9859,8540,9056,5461,4575,7963,9068,7330,3369,4311,3759,1570,2151,4459,3660,--,3389,3934,
流动负债(万元),13601,6353,6202,8036,6909,9859,8540,9056,5461,4575,7963,9068,7330,3369,4311,3759,1570,2151,4459,3660,--,3366,3878,
股东权益不含少数股东权益(万元),44274,41935,45788,39973,38387,37070,36379,35469,33938,32945,32748,31948,30651,29821,29484,28726,27492,27101,9200,8482,0,5804,3073,
净资产收益率加权(%),14.23,10.42,2.49,15.37,11.09,7.6,2.53,14.05,9.62,6.69,--,13.26,9.14,6.39,2.61,18.59,14.65,19.52,--,37.49,0,40.48,43.12,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
