报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.44,0.32,0.15,0.46,0.38,0.27,0.14,0.67,0.58,0.42,0.13,0.61,0.52,0.57,0.17,1.05,0.86,0.54,1.01,0.24,0.42,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,7.43,10.88,10.51,10.36,10.12,3.82,3.28,2.27,1.76,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.49,-0.4,-0.78,0.33,-0.78,-0.28,1.21,0.33,0.39,
主营业务收入(万元),123699,81721,40659,152186,107122,72702,36236,150820,128041,91914,30276,134265,105067,72687,27183,131371,91091,60242,101217,68349,50647,
主营业务利润(万元),13684,9062,4527,17023,11822,8203,4043,17208,14293,10271,3450,14972,11166,7688,2886,13762,8914,5878,9889,6327,5288,
营业利润(万元),6269,4476,2163,7282,5999,4316,2295,10611,9044,6685,2083,8513,7237,5041,1717,8609,6064,3870,7785,2087,3703,
投资收益(万元),211,146,72,759,558,413,159,434,242,52,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),-16,-1,--,277,5,6,--,193,198,-2,3,1153,1141,995,-1,464,428,438,23,77,-1019,
利润总额(万元),6254,4474,2163,7559,6004,4322,2295,10804,9242,6682,2086,9665,8377,6037,1716,9074,6491,4307,7808,2164,2684,
净利润(万元),5326,3809,1841,5479,4503,3242,1722,8099,6920,5003,1564,7357,6283,4528,1382,6832,5146,3264,6031,1461,2208,
净利润(扣除非经常性损益后)(万元),5160,3810,1780,4598,4081,2928,1602,7629,6772,5005,1562,6493,--,3781,--,6372,--,2931,6013,1400,3048,
经营活动产生的现金流量净额(万元),-11766,-1511,-4292,3318,-6112,-5869,-3670,-24213,-19227,-15259,-10798,-1281,-5932,-3194,-6269,2637,-6224,-1697,7280,1988,2347,
现金及现金等价物净增加额(万元),-17794,-5844,-12357,835,-22050,-2083,-16069,10693,-13049,-3781,2590,-20347,-16937,-8643,-6503,27484,49972,-2476,6362,1053,2415,
总资产(万元),217008,217595,202321,201710,197849,202391,195627,195183,181639,179626,165322,170816,174839,174045,153055,152424,129408,74291,61876,43886,31302,
流动资产(万元),178245,179960,165686,167737,167602,173831,167421,168097,155758,154898,141825,148439,153027,152478,146868,146332,124608,69705,57554,39621,28351,
总负债(万元),109857,112122,98385,99836,95966,102313,95538,97557,84134,84090,73163,80966,85723,87026,68942,69521,48436,51373,42222,30263,20741,
流动负债(万元),109695,111961,98224,99675,95697,102044,95270,97289,83866,83821,72895,80697,85454,86757,68923,69502,48416,50858,41252,29294,19791,
股东权益不含少数股东权益(万元),107151,105474,103936,101873,101883,100079,100089,97625,97505,95536,92159,89850,89116,87020,84113,82902,80972,22918,19654,13623,10561,
净资产收益率加权(%),5.09,3.66,1.79,5.48,4.5,3.26,1.74,8.64,7.37,5.36,1.72,8.53,7.3,5.31,1.66,18.35,23.15,15.33,36.25,11.77,24.76,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
