报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.06,0.04,-0.04,0.02,0.05,0.06,0.03,0.86,0.68,0.64,0.89,0.37,0.02,0.04,0.01,0.18,0.08,0.02,--,0.2,0.13,0.03,-0.01,0.16,0.13,0.07,-0.01,0.22,0.26,0.41,0.2,-0.46,-0.39,-0.23,-0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.06,2.08,2.05,2.04,1.94,1.87,1.86,1.86,1.79,1.68,1.64,1.65,1.62,1.56,1.78,1.8,1.84,3.56,3.4,3.29,3.35,3.52,3.68,3.73,3.75,3.76,3.78,3.77,4.41,4.37,4.61,4.59,4.59,4.51,2.09,1.67,1.24,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.19,-0.26,-0.07,-1.06,-0.86,-0.5,-0.27,0.73,0.85,0.87,0.43,-0.11,-0.48,-0.61,-0.46,-0.51,-0.53,-0.96,-0.1,-0.09,-0.03,-0.09,-0.13,0.12,0,--,0,-0.45,0,0,0,0.28,0,0,0,0,0,
主营业务收入(万元),87584,61765,1806,42105,35784,29857,12907,97297,55127,34427,18697,61758,16959,14870,11060,54956,37829,18883,6036,71943,44227,7529,3511,57052,39097,21719,303,72044,66726,56600,28076,2338,1772,1653,479,6746,4964,3553,816,8855,6967,5318,1008,6505,5360,3439,7006,6776,4809,
主营业务利润(万元),18357,13287,-358,9545,8545,7947,3670,24599,16829,9523,5983,19400,5192,4525,3706,18691,12414,5204,1891,19879,14069,3116,1405,17780,14232,7411,167,21752,19427,15776,8726,392,364,370,134,3394,2431,1803,505,3533,3068,2022,648,3732,3167,2008,3542,3712,3103,
营业利润(万元),6950,5836,-3433,670,2289,3632,1724,94519,78760,73893,72759,31315,2325,3553,1471,14955,7470,1945,134,16471,11216,2265,-447,15410,11052,5684,-552,15242,15185,12622,6597,-3116,-2756,-1600,-578,-44,139,294,83,311,585,366,-7,375,787,860,1052,1276,1144,
投资收益(万元),-2788,-1793,-1201,901,521,217,159,84312,69855,69468,69414,21009,2934,2863,-221,3161,-450,-263,-201,3109,1801,2273,-209,1535,-348,-208,79,-617,-517,-264,--,--,6,-15,0,5,5,5,5,0,-3,-3,0,0,0,0,0,0,0,
营业外收支净额(万元),650,566,386,46,95,20,20,-59,-80,-109,7,145,-84,-83,14,27,22,20,12,818,102,34,43,-258,-30,2,17,1455,--,--,--,--,--,136,--,-5,0,--,0,-17,0,0,-2,-4,0,0,-56,0,0,
利润总额(万元),7600,6402,-3048,716,2384,3653,1744,94460,78679,73784,72766,31460,2241,3470,1485,14983,7492,1964,146,17289,11317,2299,-404,15152,11022,5686,-535,16696,16366,13828,6625,-2784,-2488,-1464,-435,119,185,285,52,659,720,498,106,985,1282,920,1484,1494,1202,
净利润(万元),4445,3388,-2583,1470,2943,3944,2191,55445,43851,41246,41040,17012,915,1938,417,8487,3776,789,-36,9413,6208,1271,-428,7247,5930,3054,-422,8405,9952,7845,3866,-2890,-2488,-1461,-432,43,159,256,52,620,680,467,98,1229,1223,792,1291,1289,1202,
净利润(扣除非经常性损益后)(万元),3994,2970,-3002,963,2721,3876,2081,7130,4366,1780,1507,7362,--,1986,--,8420,--,723,--,8787,--,1400,--,6890,--,2612,0,7569,0,6875,--,-3314,0,-1577,--,-116,0,270,0,262,0,358,0,771,0,785,0,0,0,
经营活动产生的现金流量净额(万元),8938,5316,-16180,-83425,-77748,-91005,-74560,18755,12590,1271,13380,-7793,-8804,-12069,-3284,-48895,-39788,-22902,-12526,33782,39109,40300,19856,-4985,-21984,-28091,-17568,-19642,-20305,-18422,-1947,-543,-196,-559,-814,758,-2229,-1921,-2687,-2828,-6092,-4813,-2801,1519,-637,-556,576,0,0,
现金及现金等价物净增加额(万元),-2334,1195,-4629,-48708,-22723,-28654,-74128,113337,88208,82026,52366,16350,4372,1987,4038,816,2230,4567,5329,-533,2308,18680,12176,8705,1873,2476,2939,-9193,-11051,-8887,-5369,-3377,-3603,-2091,-2391,-7488,-7356,-7117,-5450,-5979,-8214,-4456,-2457,15051,13049,16285,851,0,0,
总资产(万元),511903,499306,513451,452765,465529,435579,368581,356229,331979,313981,330035,261053,261501,251839,249536,245380,237670,230480,217995,191997,192887,222367,197688,187622,165798,173700,144833,145692,144209,149726,151349,26829,29018,31614,31483,30110,30649,29755,28531,30142,30442,31622,31342,30037,28154,30212,10820,9088,5094,
流动资产(万元),453137,440759,454174,415568,423077,405450,340841,328999,305235,287340,303987,212820,205277,192463,189743,185241,184202,177244,164828,138608,148250,177938,156210,150546,132566,140265,117438,113303,112155,117190,115049,12986,13169,15489,14941,16861,20137,19714,20460,24542,25434,26856,26288,25553,26499,28234,9773,7947,4040,
总负债(万元),343182,331588,343549,279194,289812,258061,187692,158210,148828,134865,145071,130132,152258,128007,127632,124323,123095,119952,108712,83044,88311,124362,102114,91630,72479,84271,60084,60409,57701,66140,71973,6001,7793,9337,8160,6459,6880,5886,4545,6208,6087,7490,5926,4720,2839,5381,4518,4077,1373,
流动负债(万元),302025,208355,202344,164989,178707,155256,127172,99390,88387,98865,119071,64732,106858,87607,78152,79843,82315,88072,85832,75364,85631,121652,85604,73100,40864,36323,25316,46329,42621,51060,68843,5871,7663,9207,8030,6359,6830,5886,4545,6148,5997,7430,5666,4460,2839,5301,4270,3577,1373,
股东权益不含少数股东权益(万元),167316,166259,168379,156017,157490,158491,161907,159716,148121,145517,152233,111193,95096,96120,94599,94181,89475,86487,85662,85698,82493,77556,75858,76286,74969,72092,68617,69039,70586,68478,65379,20828,21225,22249,23281,23606,23721,23818,23931,23879,24296,24083,25366,25268,25262,24831,6302,5011,3721,
净资产收益率加权(%),2.67,2.02,-1.62,0.93,1.83,2.44,1.36,39.91,32.94,31.29,31.16,16.57,0.97,2.04,0.44,9.44,4.31,0.92,-0.04,11.62,7.53,1.65,-0.56,9.97,--,4.33,0,12.95,0,11.99,--,-12.98,0,-6.37,--,0.18,0,1.07,0,2.51,0,1.83,0,7.78,0,5.09,22.83,29.53,38.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
