报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.01,0,-0.03,-0.2,-0.05,-0.04,-0.01,0.01,0.09,0.08,0.05,0.16,0.12,0.09,0.04,0.16,0.14,0.11,0.1,0.3,0.27,0.25,0.1,0.53,0.39,0.24,0.42,0.33,0.37,0.24,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.12,4.09,4.05,4,3.99,3.96,6.02,5.92,5.84,5.81,5.72,2.11,1.96,1.82,1.73,0,1.31,0.51,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.55,-0.43,-0.14,-0.1,-0.53,-0.43,-0.82,-0.43,-0.7,-1.21,-0.82,0.47,-0.16,0.27,0.39,0,0.61,-0.21,
主营业务收入(万元),47945,34988,14850,59040,41167,25915,11857,69364,47937,35280,16490,59733,39872,24320,8783,39465,27300,20486,10460,39162,27015,20202,7882,42830,32119,21908,41476,33880,33254,13315,
主营业务利润(万元),10024,6812,2354,7942,6435,3932,1503,10842,8953,6207,3242,11071,6959,4195,1526,6825,5116,4036,2208,8472,6278,5118,2229,9385,6663,4454,7622,5887,6231,4332,
营业利润(万元),96,19,-1167,-8512,-2139,-1823,-797,-364,998,880,337,2084,1437,967,247,1850,1943,2126,1225,3537,3240,2880,1292,5132,3674,2625,4085,3557,3336,2373,
投资收益(万元),6,6,--,57,6,5,3,233,196,-58,-41,-15,-71,-57,-10,-1,--,--,--,--,--,--,--,0,0,0,0,0,0,--,
营业外收支净额(万元),111,73,86,230,348,332,290,1158,1118,1055,559,1028,797,742,694,1216,885,37,47,19,5,-1,3,49,33,20,112,--,--,-6,
利润总额(万元),207,91,-1081,-8282,-1790,-1491,-507,793,2116,1935,896,3112,2234,1709,941,3067,2829,2163,1273,3556,3245,2879,1295,5180,3707,2645,4197,3549,3360,2367,
净利润(万元),233,94,-1087,-8225,-1909,-1466,-562,293,1633,1530,757,2601,1883,1508,721,2566,2347,1866,1107,3089,2814,2496,1101,4359,3151,1982,3413,2689,2993,1973,
净利润(扣除非经常性损益后)(万元),149,40,-1174,-9184,-2190,-1772,-831,-1057,602,552,200,1581,--,951,--,1618,--,1834,--,3568,--,2498,--,4318,3125,1967,3335,0,2379,1573,
经营活动产生的现金流量净额(万元),-3865,-4678,-2772,4443,1850,-8873,-3785,-10728,-25109,-12332,-10817,-5362,-9009,-7023,-2220,-1687,-8621,-6972,-8930,-4696,-7615,-13205,-8952,3861,-1309,2215,3218,2394,4953,-1708,
现金及现金等价物净增加额(万元),-5063,-6034,-2334,-14363,-6888,-17623,-7411,3311,-3377,11442,22808,3077,-8683,-7637,-6735,-13313,-20573,-10588,-12397,24941,24870,22042,39195,1957,-516,-3223,634,--,2995,109,
总资产(万元),136678,138569,148829,151095,157878,156175,155355,158526,160141,165617,173475,135630,122902,109822,103097,102640,87176,86587,73915,82620,76575,72780,82383,39128,39600,31706,33406,0,29377,18543,
流动资产(万元),78758,79681,89320,90520,96186,93977,95333,97472,108681,104904,117296,79239,68584,58347,53835,54088,58457,65976,58197,68837,64818,63222,73280,29904,30412,22874,24380,--,20840,13734,
总负债(万元),43486,45520,56987,58163,58652,56503,54772,57376,57644,61136,69761,67556,55582,42878,36939,37203,21958,21851,8302,18115,12914,9438,20057,21924,23605,16879,19339,--,18724,14382,
流动负债(万元),41432,42355,52783,52850,52389,49133,46295,47792,46968,49339,53161,50956,38966,26254,20308,20564,21958,21851,8302,18115,12914,9438,17057,18924,20605,16879,19339,--,18724,14382,
股东权益不含少数股东权益(万元),93201,93056,91846,92933,99226,99669,100573,101135,102475,104456,103683,68038,67319,66944,66158,65437,65218,64736,65613,64506,63660,63343,62326,17204,15995,14827,14067,0,10654,4161,
净资产收益率加权(%),0.25,0.1,-1.18,-8.48,-1.91,-1.46,-0.56,0.31,1.9,1.77,0.88,3.9,2.84,2.28,1.1,3.95,4.31,2.89,0.02,7.56,5.35,5.25,2.77,28.44,0,13.72,27.62,0,37.46,59.87,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
