报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.06,-0,-0.09,0.06,-0.09,-0.22,-0.23,--,0.07,0.03,-0.11,0.12,0.02,-0.03,-0.01,0.59,0.25,0.09,0.02,0.59,0,0.01,0.42,0.28,0,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.51,6.44,6.52,6.54,6.23,6.08,1.87,1.85,0,0,1.01,0.8,0,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.41,-0.44,-0.29,-0.42,-0.59,-0.43,-0.37,0.47,0,-0.04,0.05,0.36,0,--,--,--,--,
主营业务收入(万元),130014,73096,22950,194938,99050,60882,19182,168340,87928,53233,18528,113537,70792,45615,17968,124345,83669,56956,21477,99436,34584,16851,71772,60527,42494,44835,36541,16010,11957,
主营业务利润(万元),67494,36855,11241,81584,45398,27804,8977,78594,42386,27989,9770,55232,35212,21980,8299,55365,36479,22520,8781,44176,14635,7170,33238,31041,19589,14743,10658,6358,4150,
营业利润(万元),6206,-4389,-8432,-2337,-11677,-8442,-7223,8199,-2230,-541,-3681,-1741,-3801,-3129,-1336,12123,6999,2382,252,10007,-279,149,5452,4795,3673,2127,4761,2751,1533,
投资收益(万元),116,77,56,275,191,79,35,771,733,685,--,--,--,--,--,--,--,--,0,0,0,0,0,22,0,--,--,--,--,
营业外收支净额(万元),5822,3808,1996,8313,5727,2306,401,7523,5083,2051,364,5185,4145,1628,875,4291,1323,697,297,2940,761,25,2001,508,360,74,89,60,6,
利润总额(万元),12028,-582,-6436,5976,-5950,-6136,-6822,15721,2853,1510,-3317,3444,344,-1501,-462,16414,8322,3079,549,12946,482,174,7453,5303,4032,2283,4985,2875,1539,
净利润(万元),9535,-197,-6437,4327,-6107,-6026,-6351,13507,1905,899,-3065,3333,640,-968,-407,14602,6048,2028,437,11619,413,211,6733,4410,3437,2112,4611,2659,1424,
净利润(扣除非经常性损益后)(万元),3045,-1361,-7340,1003,-8148,-6690,-6718,--,--,286,-3328,628,--,-1728,--,12989,--,1841,306,10528,0,186,5841,4028,0,--,--,--,--,
经营活动产生的现金流量净额(万元),-2988,-12110,-18156,11604,-6763,-7348,-12177,7660,-15588,-10292,-13037,-3757,-11261,-12305,-7965,-11772,-16438,-12085,-7642,9700,-8542,-738,1131,7496,2624,701,432,4482,--,
现金及现金等价物净增加额(万元),-18267,-23690,-11567,-4635,-25476,-22809,-18674,3274,-20215,-21446,-8122,-40027,-38522,-38157,-14562,65562,81109,116972,-8532,5369,-8269,1664,3727,4106,4073,72,-1369,2965,--,
总资产(万元),384972,356345,348560,364173,334591,336607,319884,342300,300457,279517,250648,254703,254435,242069,243699,229344,223636,237753,110710,112152,88689,0,78669,55139,42806,51604,39067,22188,13743,
流动资产(万元),221107,194454,195502,215864,189077,193166,183451,208570,184425,167932,153921,159703,164669,160695,181792,192513,193015,210077,85544,87455,65200,--,58881,41604,30390,38177,27574,12780,7872,
总负债(万元),174853,156804,154702,163838,145333,146963,128358,144508,115109,95288,68225,68975,73467,62907,62419,47661,50494,68605,71835,73719,61458,--,57650,38528,34306,31273,20611,11302,5517,
流动负债(万元),126228,106973,106067,118220,98075,111257,92982,126611,96819,80223,54091,55897,63576,56858,58379,44629,45289,62556,65375,66752,51760,--,47816,30812,22347,25772,17111,6685,3385,
股东权益不含少数股东权益(万元),210118,199541,193858,200335,189258,189644,191526,197792,185349,184229,182423,185729,180968,179162,181280,181683,173143,169148,38875,38432,27232,0,21019,16533,8500,20331,18456,10886,8226,
净资产收益率加权(%),4.65,-0.1,-3.27,2.18,-3.15,-3.1,-3.26,--,--,0.48,-1.64,1.83,0.35,-0.54,-0.22,12.09,6.13,3.33,1.13,37.27,0,1,35.87,30.95,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
