报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.07,0.07,-0.06,-0.75,-0.28,-0.22,-0.09,--,-0.14,-0.05,-0.08,-0.5,-0.22,-0.12,-0.06,0.32,0.42,0.51,0.45,0.21,0.02,-0.07,-0.04,0.08,0.01,0.01,-0.04,0.02,0.02,0.04,0.02,0.38,0.32,0.3,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.55,--,2.89,2.98,3.08,3.14,3.31,3.4,3.43,3,2.78,2.71,2.89,2.93,2.86,2.86,2.81,2.84,2.85,2.87,2.92,2.93,2.8,2.78,2.57,2.5,2.47,2.44,2.47,2.43,2.42,2.38,2.41,2.37,2.32,2.29,2.29,2.25,2.23,2.16,2.11,2.08,2.15,2.1,2.05,2.01,2.03,1.94,1.53,2.84,2.82,2.55,2.53,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.12,--,-0.41,-0.5,-0.29,1.3,0.82,0.27,0.31,0.73,1.11,0.87,0.37,2.86,2.2,0.76,-0.06,-0.17,-0.47,-0.17,-0.39,-0.72,-0.89,-0.9,-1.13,0.55,0,--,0,0.16,0,0,0,0.53,0,0,0,0.53,0,0,0,0.52,0,0.28,--,0.37,0.11,0.21,-0.06,0.38,--,0.3,--,--,--,--,
主营业务收入(万元),56113,36318,17226,125372,92077,64864,35889,232206,162162,101467,44735,295163,215037,133577,61004,465502,359035,261261,171951,384840,205678,127194,49913,219796,152972,93738,45154,245924,190207,130175,67581,252436,182511,110280,48572,265214,187671,113871,50423,255942,179603,111602,48464,198413,128661,71361,28478,154586,100799,63077,24790,134641,105765,66184,30819,109869,56415,130332,57392,60215,25110,43701,19009,33623,21948,21611,
主营业务利润(万元),4762,2576,904,7781,5035,4129,2617,16591,10405,6849,3205,27062,17940,11930,5064,62268,53681,47168,40642,39545,18894,12226,5069,18949,12071,7257,2921,14558,11661,8441,4530,18498,14324,9116,--,24673,18086,11341,5133,23104,17297,11263,5065,22118,16137,10148,4751,21100,15239,10159,4431,19000,14609,9868,4347,15338,7812,15861,6743,7967,4428,6857,4086,7496,--,--,
营业利润(万元),767,1148,-2260,-25110,-9611,-7373,-3290,-11449,-8380,-5503,-2800,-12077,-5001,-2122,-1791,27740,32677,35130,33591,12625,-316,-3194,-1819,383,-941,-687,-1516,-2981,-960,577,707,3937,1612,1700,965,4143,3396,1984,918,4339,4032,3221,2061,6134,4468,2837,1804,8283,6261,4792,1710,8672,6347,4163,1551,6707,3153,6011,3025,2803,1957,2607,1557,2924,--,--,
投资收益(万元),8003,6697,804,6851,6136,2962,1303,7703,3653,2960,2047,2325,2503,1819,815,1776,2093,1235,624,4073,1984,434,715,4748,3940,1698,419,1426,987,902,798,2380,1420,764,217,-336,-611,-669,-66,996,624,294,155,846,973,984,88,-5,-95,-94,-51,-186,-147,-101,-67,-70,13,-65,-2,400,9,322,24,91,--,--,
营业外收支净额(万元),635,369,164,-356,201,67,163,14185,3989,3902,114,1249,458,399,212,4357,4051,3996,337,440,254,141,128,1709,901,754,126,3553,1663,--,--,--,--,--,--,432,0,--,0,-84,0,0,0,1221,0,0,0,1865,2104,0,-33,-738,-249,-37,0,-570,0,-335,0,1903,0,0,0,--,--,--,
利润总额(万元),1402,1517,-2096,-25466,-9409,-7307,-3127,2736,-4390,-1602,-2686,-10828,-4543,-1722,-1580,32097,36728,39126,33927,13064,-62,-3052,-1690,2092,-40,67,-1390,573,703,1649,832,12643,9860,9114,1041,5839,4432,3008,1525,5852,5238,3608,2213,8595,6133,4355,1957,10405,8546,4712,1687,8116,6056,4075,1513,6323,3155,5916,3240,5301,4123,4225,1832,3292,--,--,
净利润(万元),1922,1927,-1761,-22075,-8232,-6316,-2727,2872,-4217,-1341,-2240,-14669,-6330,-3642,-1788,9442,12363,15009,13278,6228,449,-1920,-1185,2279,242,234,-1097,447,625,1139,494,11046,9307,8800,793,3499,2850,1961,1012,3265,3175,2247,1439,5037,3823,2856,1137,4704,4369,2404,903,4512,3743,2272,848,4764,2314,4976,3129,5132,3713,4003,1538,3024,2490,1768,
净利润(扣除非经常性损益后)(万元),-5534,-4322,-2386,-25533,-11447,-8501,-3426,--,-10824,-7514,--,-16898,--,-5149,--,5669,--,11376,--,4334,--,-1000,--,-1863,--,-1503,0,-3204,0,351,--,1493,0,1398,--,2042,0,973,0,1784,0,1514,0,4247,0,2359,0,3354,0,2313,0,4299,3851,2275,--,4832,2218,4462,2905,2600,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-940,-2655,-1722,-5038,3111,-2104,-589,-10240,-7678,-4973,-3547,-5841,-12045,-14670,-8439,38040,24170,8053,9036,21315,32584,25396,10861,83833,64450,22212,-1828,-4946,-13704,-5118,-11578,-21260,-26073,-26267,-33165,16078,15799,8724,6934,4811,226,-855,-472,15485,8732,4084,16071,15571,21552,10985,-562,15117,0,8280,--,10719,3305,6046,-1511,5143,--,4121,--,--,--,--,
现金及现金等价物净增加额(万元),-5893,-3260,1327,-6540,-8504,-4019,-1490,-18781,-11257,-13507,-879,-27389,-36328,-28908,-2843,12648,3011,-2548,455,-850,-4590,-1739,8361,29584,37167,13511,-1484,-6826,-10495,-10930,-15794,16126,24406,4046,2543,3043,2270,-699,4083,-1106,-481,3198,2744,5065,4812,3386,9397,-9500,-2363,-2910,-2324,9486,0,7121,--,5626,11538,-3318,-2928,-156,--,7484,--,--,--,--,
总资产(万元),143432,149918,152363,176804,198119,210913,227115,235252,250554,258502,270354,282119,289488,292738,319874,324746,331907,346373,329925,378604,424512,409758,377214,355966,344463,301621,268668,262456,278276,272414,270096,269229,265929,234151,235091,195829,196679,194487,188654,187409,204193,196520,176908,167834,167631,152223,147388,148700,160604,158865,143755,128609,110876,111002,115352,98056,101136,86311,82112,79472,60205,62110,55701,37369,--,--,
流动资产(万元),64619,69344,63584,80259,72861,79527,95068,101249,111267,119334,131695,136442,142020,150268,176980,185632,193441,195768,184280,242167,273032,264444,252946,231222,226321,188219,154570,147977,155810,148170,143391,142442,148809,115268,112729,77513,81894,81965,80628,79777,98609,93338,74769,66553,67456,59792,58556,60871,65471,61738,--,--,--,0,60338,0,0,0,0,0,29127,31908,33781,21251,--,--,
总负债(万元),80363,85614,91690,113979,120425,131026,141963,147017,164894,169378,180120,182949,183348,183485,208615,209205,212630,224041,205324,268159,323684,311968,275229,253825,244022,201022,168957,161430,176343,169296,166064,165211,166837,135745,142286,105449,109337,108304,100810,98926,115607,107881,87898,80480,80225,67764,63926,65770,71299,72319,68989,55561,36823,38736,44685,34301,39985,27781,39234,39621,20324,25911,19816,22586,--,--,
流动负债(万元),68031,72991,78978,101090,106131,116618,127482,131756,147217,124600,129921,154573,156347,163437,188537,197097,200469,211795,197148,257993,316014,305379,259607,238159,213478,165655,147389,153801,166139,158080,154014,153655,155737,125661,126832,90066,98672,100118,92636,90145,105636,97875,81708,74472,77963,66199,62361,63955,71149,72169,--,--,--,0,44435,0,0,0,0,0,19998,25402,19152,22548,--,--,
