报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),-0.07,0.01,-0.02,0.02,-0.01,0.01,0.01,0.04,0.02,0.03,0.01,-0.21,0.01,0.01,-0.02,0.03,0.01,0.01,-0.02,-0.23,-0.1,-0.05,-0.03,0.03,-0.05,-0.04,-0.03,-0.3,0.01,0.04,0.01,0.04,0.02,0.02,-0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),3.53,--,3.57,--,--,--,3.56,--,3.54,--,3.53,--,3.74,3.74,3.73,3.75,3.75,3.74,3.71,3.73,3.83,3.88,3.9,3.93,3.67,3.49,3.5,3.53,3.99,2.69,2.66,2.65,2.65,2.64,2.59,2.62,2.11,2.12,2.11,2.11,2.13,2.16,2.12,2.12,2.14,2.2,2.13,2.13,2.07,2.07,2,1.96,2,1.98,1.93,1.9,1.92,1.77,1.73,1.71,2.75,2.7,2.79,2.66,3.24,3.1,3.02,2.88,2.89,2.96,2.53,2.91,0.71,
每股经营活动产生的现金流量净额(元),-0.39,--,-0.01,--,-0.7,--,-0.29,--,-0.09,--,-0.31,--,-0.47,-0.18,-0.17,0.02,-0.03,-0.13,-0.15,-0.22,0.05,-0.06,-0.19,-0.22,-0.08,-0.02,0.05,-0.23,-0.15,-0.07,-0.07,-0.44,-0.44,-0.35,-0.26,0.49,0,--,0,0.13,0,0,0,-1.06,0,0,0,-0.11,0,0,0,0.12,0,-0.13,--,0.16,0.04,0.12,-0.05,-0.14,--,0.33,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),96723,77236,35769,178692,109182,73827,36573,172550,93404,59953,28855,126592,93232,64559,26420,113030,95052,66509,29396,84994,64543,50421,21343,84574,51215,30703,14447,75341,55053,40074,16718,48916,61877,37806,10443,93925,80577,53161,26724,110627,85114,57603,29890,160200,135140,119888,74898,200078,128241,91347,44078,153582,74172,49541,21642,99012,40597,55554,23857,51531,20900,55423,31094,36218,15175,23485,11526,23161,12316,18766,20143,32017,--,
主营业务利润(万元),12033,10146,3782,26012,13266,9045,4445,20505,10908,6631,4596,13594,11256,7257,2946,13552,7262,5563,1404,6594,4893,4077,2073,12914,6870,4992,2532,11049,10448,8063,3765,10933,10760,7014,2041,11209,11094,8415,4029,11170,11012,8996,4205,14036,9028,6750,2869,24126,17712,14367,9722,19562,11610,8656,4234,14513,6320,11091,5622,9826,3973,11929,6294,394,175,488,646,1352,1134,1468,2136,2201,--,
营业利润(万元),-3196,-74,-1086,-32,-1434,-386,-280,-2166,-2758,-2331,335,-8150,-101,18,-970,-2265,-126,37,-1002,-9535,-4092,-2100,-1132,-2022,-2379,-1819,-1157,-10594,465,1178,301,-6575,298,198,-1115,-7189,-1249,1,-202,-5136,-1014,1153,697,-6763,-5210,-2250,-2324,258,1882,2983,2413,-1220,-511,1604,914,1501,1657,327,524,31,-839,-1718,1273,430,0,2021,0,1764,0,0,2245,2503,--,
投资收益(万元),166,228,191,309,83,176,143,1291,464,400,-87,672,68,-28,-2,2978,1501,682,582,344,225,98,28,3101,623,-81,-310,376,-18,-116,59,-584,-240,-95,45,25516,1033,212,112,3601,434,311,93,4892,3965,4029,1744,6041,3636,2506,402,5996,4931,1544,460,5576,2886,2709,89,1464,1986,2501,1701,5090,1845,2963,1356,4239,1382,3677,1787,2554,--,
营业外收支净额(万元),290,328,310,1387,979,717,622,4309,3545,3360,67,278,533,450,152,3747,649,340,164,741,400,399,263,3147,311,312,113,507,--,-6,--,--,--,--,-0,1124,0,--,0,299,0,0,0,-216,0,-13,0,-135,0,0,0,31,71,72,0,-211,-1,-62,0,-116,0,0,0,0,-13,0,-468,0,-413,-702,0,0,--,
利润总额(万元),-2906,254,-776,1355,-455,331,342,2142,787,1028,402,-7872,432,468,-818,1482,522,377,-838,-8794,-3692,-1701,-869,1126,-2068,-1506,-1044,-10087,458,1172,300,1399,298,198,-1115,19582,-169,262,-52,-1236,-590,1468,804,-2078,-1273,1771,-588,6185,5421,5361,2780,4816,4513,3227,1377,6866,4542,2987,663,1609,1150,1074,3021,5555,2213,5008,2073,5361,2617,5293,3787,4565,--,
净利润(万元),-2824,243,-710,912,-397,320,362,1557,920,1129,505,-7971,531,518,-773,1115,521,409,-849,-8776,-3894,-1938,-1068,1178,-1882,-1335,-972,-9977,438,1162,318,1299,598,462,-1075,16357,113,568,83,707,568,1261,108,652,469,2239,87,5152,3306,3298,1343,3152,3246,2360,1039,6144,4305,2767,383,1213,931,690,2609,5181,2062,4669,2032,5307,2283,4900,2816,3607,--,
净利润(扣除非经常性损益后)(万元),-3135,-81,-1019,-375,-1280,-321,-183,-3396,-2619,-2225,--,-8215,--,77,--,-2985,--,72,--,-10341,--,-2266,--,-4838,--,-1599,0,-10244,0,1176,--,-5753,0,343,--,-7630,0,364,0,-4074,0,1255,0,-1892,0,2275,0,5328,0,3458,0,3111,3164,2281,--,6156,3947,2669,387,884,--,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-14722,-15522,-530,-26718,-26714,-17954,-11139,-27188,-3488,-411,-11735,-14372,-17890,-6802,-6415,887,-1281,-4970,-5722,-8475,1756,-2315,-7186,-8550,-2947,-856,1813,-8950,-5659,-2263,-2115,-13272,-13430,-10765,-7831,14801,15373,6421,1147,4063,6406,5737,-3861,-32303,-37503,-21173,-5851,-3501,-9133,-3654,879,3806,0,-3962,--,4944,1060,3581,-1542,-4394,--,6281,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-8314,-7488,-1776,6500,-181,3084,1259,-15966,-14858,-9112,-8277,-5089,-10987,-5688,-5914,-5559,-5831,-1736,35,-6876,-2723,-7281,-1645,-8369,-14443,-6301,-3127,40983,-8013,-1916,-2669,-5363,-9800,-2535,-6475,-2737,1932,-903,-1333,-11744,-14177,-16162,-11991,-5850,-13729,-6975,864,2506,-7971,-2666,-151,-8078,0,-3701,--,12119,7581,6812,-2278,-4739,--,2323,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),322944,325645,322866,318210,296284,284687,280793,272722,248869,251385,241353,242409,243167,228776,231977,231853,219826,234040,222659,219848,218317,219382,227112,222923,205244,204339,201663,207202,223836,155050,147047,144450,143262,147820,154220,160158,186712,181361,187649,180329,181491,189106,197874,206746,200209,207004,228513,219863,221666,211983,199443,190869,173178,164175,173198,170990,136010,117746,112731,103159,98944,97900,102797,83551,80909,79417,76765,74084,65694,63418,52833,46763,12511,
流动资产(万元),160326,162076,169435,164400,156796,146006,147267,140646,124938,133903,138935,143135,147041,131610,138072,137804,129477,145130,133570,132434,130971,132672,140681,136516,121836,129118,126816,132919,156367,90011,81621,78684,111260,115307,121240,127388,136906,131431,135217,127272,128041,134733,143468,151570,143533,147178,158058,154059,157179,146724,--,--,--,--,101744,0,0,--,0,0,70983,70951,76403,50453,50172,50243,49306,49493,44014,46886,36414,33454,9253,
总负债(万元),185149,184643,183494,178057,158015,145619,141615,133887,110964,113224,106894,108351,100790,86364,89702,88755,77348,91708,81722,78073,71574,70650,77544,72257,63538,69356,66219,70715,69556,71236,64099,61800,60582,65352,73278,78250,113397,107613,114330,107049,106409,112088,120516,131339,123595,127300,150681,141266,143224,133507,121983,115995,98077,90284,101398,100387,75874,61885,56598,47706,43353,43454,46515,30202,30778,31435,29655,28856,22679,19647,27897,24246,7750,
流动负债(万元),154246,153740,152591,146591,121832,116836,112833,116834,110850,113110,106780,108237,100596,86170,89508,88560,77124,91483,81429,77781,71258,70296,77114,71828,63149,68927,65710,70205,69394,71044,63838,61540,60551,65331,73278,78250,113397,107613,114330,107049,106409,112088,120516,131339,123595,127300,150681,141266,142124,132407,--,--,--,--,93718,0,0,--,0,0,41351,41097,43349,28224,27626,27738,26432,26829,20797,17658,24261,21887,5298,
股东权益不含少数股东权益(万元),134984,138051,136461,137172,135449,136166,136208,135846,135242,135451,134827,134322,142822,142808,142664,143437,143222,143110,141828,142677,146225,148181,149052,150120,140119,133381,133744,134716,152564,82056,81212,80894,80824,80633,79094,80016,64314,64779,64306,64214,65095,65858,64766,64783,65124,67000,64935,64901,63171,63087,61067,59651,61136,60270,58968,57953,58382,54077,52601,52219,52362,51431,53300,50603,47486,45424,44255,42223,42306,43459,21930,19409,4761,
