报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
流动资产(万元),159189,147364,154004,149717,141474,135868,140765,141063,129591,121731,128560,122753,117023,108138,111288,107166,101051,96105,100695,92617,80762,74492,74167,67600,59209,56098,55321,55121,58334,56150,60393,51506,52788,52118,56124,54250,53494,49752,50223,47419,43551,39637,44376,43823,42234,41042,46571,49408,49000,49731,54757,--,19926,0,0,0,
总负债(万元),23200,19367,18492,21763,22117,23958,19479,23251,19539,19794,18882,19192,20847,19518,16899,19157,19985,23164,25759,24695,18673,18838,17099,15756,11795,9473,8984,10790,13772,15725,15935,6950,6346,7862,7654,8091,7389,7472,11179,6274,4977,4480,4341,6254,5291,6453,6097,7749,5953,6181,11653,6709,13509,16534,18044,19132,
流动负债(万元),21888,18156,17281,20552,20711,22572,18083,21863,19113,19367,18454,18764,19427,18097,15849,18106,19425,22605,25188,24124,18671,18837,17098,15755,11795,9473,8983,10789,13766,15719,15929,6945,6346,7862,7654,7731,7129,7152,10859,6074,4777,4480,4341,6210,5145,6157,5651,7153,5180,5459,7949,--,7608,0,0,0,
股东权益不含少数股东权益(万元),184337,175848,182935,176299,168433,161080,168530,161421,152395,145317,151918,146294,140079,133756,140432,135592,129604,122803,124481,117647,110356,104298,107156,102220,99160,95993,97241,95271,93163,90434,87735,85454,82903,78341,81611,78680,76547,73157,70450,73576,71704,69127,73032,71084,69350,67208,69789,67824,65858,63530,62178,65236,24851,22687,18244,14593,
净资产收益率加权(%),13.13,8.19,3.69,18.28,13.73,9.26,4.31,18.74,13.06,8.33,3.77,17.31,12.98,8.38,3.51,22.31,17.78,12.36,5.64,22.37,15.49,10.28,4.73,11.64,--,5.33,0,10.86,0,5.66,0,16.41,0,7.66,--,13.59,0,6.95,0,11.82,0,5.53,0,10.82,0,5.63,0,10.73,8.12,0,0,17.88,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
