报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.08,0.05,0.03,0.03,0,-0.12,-0.12,-0.35,-0.29,-0.23,0,0.02,-0.14,0.13,0.12,0.58,0.47,0.22,0.11,0.38,0.23,0.14,0.06,0.37,0.24,0.18,0.43,0,0.78,0.13,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.25,3.42,6.91,6.79,6.69,6.43,6.52,6.41,6.26,6.17,6.19,6.13,2.8,2.65,--,0,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.11,0.02,-0.3,1.79,1.01,0.31,-0.29,0.23,-0.97,-1.3,-0.98,0.58,0.9,0.8,1.35,0,0.75,1.26,
主营业务收入(万元),142512,92804,47095,184310,131409,80021,33143,175637,124929,80219,37769,180942,134000,87323,40987,168588,127912,74986,33249,130332,92598,56756,23340,93238,68544,42615,96253,69530,94488,64172,
主营业务利润(万元),20529,13264,6797,16302,10846,1097,107,3133,2265,2976,3612,9716,7691,8067,4837,19525,16355,8347,4512,15423,10592,6451,3133,11926,10421,6243,12903,10268,16259,8787,
营业利润(万元),2203,1532,1304,-3159,-3663,-8921,-5711,-16360,-12407,-7110,-224,-4809,-3644,1494,1470,6191,6350,3003,1596,4285,2538,1742,699,2583,3024,1318,3562,2678,6317,923,
投资收益(万元),30,19,9,172,275,49,37,298,235,223,234,275,178,-57,-34,-107,-88,-45,-23,-13,--,--,--,1,--,0,-0,0,0,--,
营业外收支净额(万元),1251,815,129,4710,3986,3857,451,3639,2930,585,400,5528,866,705,240,2591,776,407,85,1175,862,338,208,1498,663,630,1547,--,--,652,
利润总额(万元),3454,2348,1433,1551,323,-5063,-5260,-12722,-9477,-6524,176,720,-2778,2199,1710,8782,7126,3409,1681,5460,3400,2080,908,4081,3688,1948,5109,3871,8693,1576,
净利润(万元),3205,2102,1348,1258,116,-5255,-5294,-12737,-9663,-6736,47,430,-2968,2158,1724,8521,6964,3243,1629,5657,3428,2080,871,4027,3626,1950,4680,3611,8547,1403,
净利润(扣除非经常性损益后)(万元),2069,1389,1219,-3226,-3781,-9039,-5745,-16281,-12458,-7265,-296,-5077,--,1472,--,5962,--,2903,--,4684,--,1797,--,3108,3500,1800,4191,0,6932,1267,
经营活动产生的现金流量净额(万元),13667,14502,27742,71167,4346,9504,7920,29526,14342,12688,-2731,30218,-3279,667,-4464,26298,14854,4571,-4237,3311,-14315,-19092,-14422,8529,9953,8807,14849,7728,8219,13806,
现金及现金等价物净增加额(万元),6647,-16687,13364,-2348,-6132,3574,6604,57155,62680,86554,2998,29089,24285,20164,10183,-30239,-13463,-13370,-16892,-19143,-23024,-19637,-10839,54950,4582,6243,211,1329,-2289,2238,
总资产(万元),486755,454008,462129,427609,381220,387517,374384,360677,360945,372009,282920,276925,275367,265102,250237,234043,232667,229669,218851,227982,208048,200937,189325,197674,128662,131056,120133,0,103875,101464,
流动资产(万元),283516,257045,263781,231235,192088,203252,189496,182419,190767,213212,121046,122833,120202,114032,99275,84285,93787,97252,93464,109343,101614,102113,99181,109078,45380,48173,38499,--,37244,47292,
总负债(万元),331937,300294,309257,276130,230901,239603,226591,207623,204589,212600,176230,170362,172175,156916,141066,126578,126831,127566,115474,126260,108485,102683,90770,99999,90273,94377,85375,--,74124,78637,
流动负债(万元),311210,293972,297050,263614,218875,227069,213198,194620,190707,205245,168799,162804,163791,147080,130404,115790,119055,118718,106555,116769,97922,90999,79185,85492,73305,77688,72683,--,63228,67137,
股东权益不含少数股东权益(万元),149436,148333,147578,146231,144391,139718,139679,144973,148592,151519,98835,98787,95389,100515,101551,99827,98270,94550,95876,94246,92018,90670,90930,90060,30775,29099,27149,0,22469,15125,
净资产收益率加权(%),2.17,1.43,0.92,0.86,0.08,-3.69,-1.86,-10.43,-8.47,-7.06,0.02,0.43,-10.1,2,1.71,8.85,7.23,3.44,1.71,6.15,3.77,2.3,0.96,12.74,--,6.93,18.86,0,45.47,9.85,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
