报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-0.1,-0.11,-0.04,-0.25,-0.08,-0.04,-0.02,--,-0.11,-0.05,-0.05,0.04,0.06,0.06,0.02,0.51,0.41,0.27,0.51,0.43,0.4,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.78,3.78,5.81,5.78,3.41,--,--,2.48,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.42,-0.33,0.02,0.17,0.42,0.24,0.58,0.94,0.16,
主营业务收入(万元),17981,10889,4379,26790,20742,14061,6313,25001,17767,11331,4149,26761,19132,12912,4370,24649,17605,12073,20795,17923,17314,
主营业务利润(万元),3318,1651,793,4971,4329,3094,1337,5011,3913,2466,767,7830,6176,4160,1515,9747,7098,4833,8504,8021,7576,
营业利润(万元),-1451,-1609,-638,-4043,-1393,-788,-414,-2450,-1533,-591,-567,631,920,935,237,3971,3029,1961,3977,3772,3716,
投资收益(万元),--,--,--,--,--,--,--,8,8,8,8,--,--,--,--,--,--,--,--,136,--,
营业外收支净额(万元),-14,-26,19,313,286,288,123,62,52,-35,-44,85,18,-8,26,594,467,378,472,107,-145,
利润总额(万元),-1465,-1635,-619,-3730,-1107,-500,-291,-2389,-1481,-626,-611,715,938,927,263,4565,3496,2339,4449,3880,3571,
净利润(万元),-1467,-1645,-638,-3800,-1136,-586,-370,-2854,-1638,-780,-678,636,877,831,227,3918,3087,2011,3816,3222,3011,
净利润(扣除非经常性损益后)(万元),-1421,-1581,-659,-2549,-1521,-939,-478,--,--,-766,-644,547,--,825,--,3390,2673,1679,3395,3028,3098,
经营活动产生的现金流量净额(万元),2614,1872,-95,4011,2867,3369,490,3689,2104,3301,1035,-5148,-6228,-5000,151,1664,3113,1775,4375,7072,1232,
现金及现金等价物净增加额(万元),-14859,-12841,2147,6793,2672,1030,-124,-3514,1475,2128,293,-11153,-12289,-11642,-5120,25288,819,-38,-1382,-1028,255,
总资产(万元),76583,76062,93524,93822,90127,87274,89149,90261,95491,93176,91582,94694,92874,91341,90201,92539,64104,63641,61230,56128,44623,
流动资产(万元),41751,40427,56987,56449,52307,49186,50787,50948,55287,54067,51649,54047,52722,50754,50491,52200,23476,22702,20026,23351,25776,
总负债(万元),26568,26224,42724,42383,37611,34209,35868,34703,38659,35544,33771,36277,36130,34650,32145,34710,38548,39160,38760,37556,28036,
流动负债(万元),24407,24048,40532,40176,35458,32042,33688,32509,36505,35224,33435,35926,35764,29968,26923,29495,26783,27385,20753,21072,23438,
股东权益不含少数股东权益(万元),50015,49837,50800,51438,52516,53066,53281,53903,55194,56023,56112,56757,56743,56690,58056,57830,25556,24481,22470,18572,15905,
净资产收益率加权(%),-2.89,-3.25,-1.25,-7.22,-2.13,-1.06,-0.69,--,--,-1.38,-1.2,1.12,1.53,1.43,0.39,14.48,--,8.57,18.57,19.27,20.29,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
