报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
基本每股收益(元),-0.27,-0.16,-0.11,0.07,-0.21,-0.15,-0.18,0.28,0.03,0.06,0.01,0.26,0.01,0.04,0.1,0.58,0.36,0.36,0.06,0.41,0.02,0.01,0.01,0.07,0.01,0.01,0.02,0.29,0.14,0.1,0.05,0.4,0.22,0.16,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.55,--,5.41,5.44,5.64,5.76,5.66,5.68,5.66,5.78,4.4,4.38,4.53,4.52,4.56,4.56,3.96,3.94,3.69,3.72,3.64,3.59,3.55,3.2,3.22,3.39,2.87,2.99,3.09,3.05,2.87,4.46,4.38,4.34,4.5,4.42,4.56,4.55,4.47,4.38,5.1,5.03,5.2,5.08,1.38,0,1.12,65.71,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-1.41,--,-2.05,-1.69,-1.52,1.34,-0.74,-0.55,-1.01,-0.16,-0.95,-0.52,-1.11,0.29,-1.29,-1,-1.1,0.74,-1.52,-1.5,-1.2,1.35,-0.57,-0.86,-0.56,0.29,0,--,--,0.89,0,0,0,0.21,0,0,0,-0.4,0,0,0,0.2,0,-0.45,0.29,-0.23,0,0,
主营业务收入(万元),183568,122480,47791,323250,190668,123495,56185,298064,170207,114391,51631,268057,151461,84641,37215,234976,146442,88728,37627,302910,218681,140504,51725,242886,151033,94252,43473,224081,149189,102055,44918,190491,113960,73443,32880,139599,87174,55675,24743,115610,72179,41828,18687,70198,41728,27166,11703,54659,35875,23300,9490,46482,28577,16922,32521,10410,17026,9852,
主营业务利润(万元),65378,42914,17412,118306,64246,44079,17880,112299,68711,44236,17947,104726,52538,30804,10509,81025,45605,29558,10051,91870,68458,42724,15990,77568,48657,30169,13881,70179,48812,32196,13557,58532,37296,24413,--,45565,28838,17998,7728,34627,20327,12542,4961,18799,11505,7133,2586,14290,10127,6622,2593,13940,9719,5713,7718,3957,5144,2681,
营业利润(万元),-27053,-17780,-11113,-7893,-21371,-15141,-8751,-2092,-7889,-5612,-4833,-26481,-14424,-10354,-2106,-4631,4382,4909,-1278,2181,-1440,-3034,-1500,-10514,-4197,-4374,-641,6771,6064,4298,1771,4903,5665,3847,976,9459,5347,3291,701,6159,1647,854,108,3911,1710,951,-8,3288,2648,1862,667,4535,3442,2035,3245,1566,2372,1653,
投资收益(万元),2554,2554,2363,500,686,686,39,6390,6245,6245,1863,9485,8152,8135,6782,12149,10777,10777,3583,6404,61,43,14,1024,238,149,47,923,788,654,451,1076,171,127,-118,-550,-657,-399,-126,195,375,94,-36,990,179,193,-29,97,121,26,-23,-66,-5,100,138,0,3,11,
营业外收支净额(万元),9364,6667,3405,13550,8459,6675,3015,13153,9657,7023,4885,36578,15411,10754,3668,20706,4093,2933,2134,13512,5590,4294,2658,5674,2944,2199,970,5910,--,--,--,9128,--,--,--,125,0,--,23,-12,0,0,0,24,0,0,0,-7,0,0,0,-1,-1,-0,-20,0,0,0,
利润总额(万元),-17689,-11114,-7708,5658,-12912,-8466,-5736,11061,1768,1411,52,10096,987,401,1562,16075,8475,7841,856,15693,4150,1260,1158,-4840,-1253,-2175,328,12680,8158,5503,2508,14031,8826,6001,1753,10952,6008,3866,1186,7336,2766,1379,232,5542,2292,1397,123,4038,3200,2191,759,4865,3615,2173,3518,1599,2390,1658,
净利润(万元),-13574,-7701,-5387,3354,-10446,-7313,-4456,6373,568,1286,162,5805,295,883,2183,13024,8105,8024,1259,9284,394,218,298,1447,276,156,271,4661,2271,1594,757,6475,3519,2659,739,5446,2565,1857,568,5153,2454,1430,508,4676,2023,1230,124,3608,2804,1920,551,3958,2749,1891,3011,1359,2022,1255,
