报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),0.07,0.03,0,0.05,0.02,0.02,0.02,0.03,0.09,0.02,0.02,0.03,-0.03,-0.04,-0.01,0.01,-0.01,0,0,0.02,0,0.01,-0.01,0.03,0.01,0.01,-0.04,0.02,-0.01,-0.01,-0.02,0.05,-0,-0,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.77,0.77,0.8,0.81,0.79,0.8,0.8,0.8,0.78,0.78,0.77,0.78,0.75,0.76,0.71,0.74,0.71,0.7,0.69,0.71,0.69,0.67,0.61,0.61,1.05,1.03,1.03,1.03,1.01,0.99,0.98,0.98,0.96,0.95,0.95,0.96,0.92,0.91,0.9,0.92,1.16,1.18,1.18,1.21,1.47,0.42,0,0.42,0.63,1.01,1.36,1.49,1.58,1.51,1.23,1.36,2.07,2.11,2.43,2.37,2.28,2.6,--,2.18,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.03,-0.02,-0.07,-0.07,-0.09,0.03,-0.03,0.03,-0.09,-0.09,-0.07,0.12,0.05,0.2,0.05,0.16,0.1,0.07,0.06,-0.28,-0.09,-0,-0.11,0.03,0,--,0,0.16,0,0,--,-0.36,0,0,0,0.46,0,0,0,0.55,0,0.35,0.21,0.26,--,-0.01,0,0,0.1,-0.64,--,0.2,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),23181,15849,8129,46499,33992,22869,11757,48673,36479,22209,11178,41964,30449,19428,9589,40328,28487,17805,9733,38635,29884,19832,10994,43268,32747,20506,9468,63790,51103,37969,20375,99104,74151,48983,24217,113369,83247,57854,26935,104381,77848,53065,25284,112475,92363,65717,34066,143638,97262,60379,23193,128932,112711,67769,29881,70324,34145,5691,2677,15262,7972,30865,16926,31746,16636,37773,18244,43600,15177,41299,23813,49507,19955,45632,1933,--,
主营业务利润(万元),5762,3870,1698,7052,4904,3093,1578,9182,7617,3612,2178,7730,4584,2970,1574,6305,4780,3157,1506,6151,4747,3219,1615,6594,4778,3072,1430,9193,5937,4257,2044,10553,6256,4027,--,9314,6557,4651,2314,9896,7661,5219,2374,10300,8130,5268,2391,12454,8738,5832,2385,11051,8769,5278,2180,7964,3268,1448,647,2670,1614,3316,2383,4017,2514,-8882,-3154,-12662,-2003,-2902,253,1535,1570,4830,0,--,
营业利润(万元),2131,850,77,919,379,513,333,1653,2740,266,411,-517,-902,-984,-241,-683,-186,72,46,279,163,200,-62,-200,-785,-618,-874,-51,-475,-618,-424,1148,39,-29,-254,-1675,-468,-352,-532,478,780,611,4,790,332,-32,-42,297,101,22,-371,-3249,-1281,-1232,-877,-923,-1622,-1451,-782,-10601,-7124,-10010,-2957,-7487,-3131,-8092,0,-11695,0,-935,0,2433,0,5375,0,--,
投资收益(万元),277,62,6,2600,1207,784,400,855,422,178,-38,491,-207,-500,-60,808,397,394,221,1822,642,488,186,1488,360,322,-95,731,987,398,260,3316,1035,662,204,1493,200,101,0,736,53,-51,--,651,109,94,94,1245,174,77,-24,-490,249,275,-34,507,1085,339,199,-962,-675,323,315,9287,5942,11959,120,-3382,525,657,278,1483,495,1086,0,--,
营业外收支净额(万元),4,1,3,84,25,22,1,-235,12,20,16,1440,-1,1,0,1343,-12,-14,-0,48,33,16,17,1065,1056,973,108,270,--,187,--,-475,--,37,--,-8541,0,--,547,-171,0,0,-20,-50,0,0,0,-193,0,0,0,303,-24,32,0,905,0,0,-70,-1064,0,-771,0,--,0,0,41,0,342,0,0,0,0,0,--,--,
利润总额(万元),2135,851,79,1003,404,536,334,1418,2752,286,427,924,-903,-983,-241,660,-198,58,45,328,197,216,-45,864,271,355,-766,219,-299,-432,-449,673,68,8,-197,-8722,593,335,15,1044,702,417,-16,1390,484,102,54,1363,382,94,-404,-3430,-1051,-919,-909,488,-456,-1118,-652,-11868,-8383,-10417,-2680,2237,1648,3878,-2765,-16533,-819,181,1344,5862,3786,7116,3714,--,
净利润(万元),1870,765,79,1035,416,538,331,690,2028,375,453,715,-734,-864,-222,216,-163,50,36,358,91,110,-120,630,131,277,-780,458,-150,-319,-349,1080,-11,-89,-234,-9215,357,108,13,568,245,41,-55,432,32,-293,-177,518,-221,-351,-464,-4098,-1287,-1027,-926,514,-616,-1154,-673,-11838,-8341,-10459,-2701,2214,1478,3376,-2788,-16570,-863,33,1007,5011,3241,6251,0,--,
净利润(扣除非经常性损益后)(万元),874,752,77,878,283,522,330,-1551,-388,-341,-261,-1506,--,-869,--,-620,--,60,--,328,--,90,--,-559,--,-700,0,-437,0,-458,--,-2828,0,-425,--,-786,0,-477,0,376,0,184,--,-206,0,-333,0,-516,0,-270,0,-3502,0,-1065,--,-967,--,-1221,0,-12598,-9078,-10459,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
经营活动产生的现金流量净额(万元),3791,3386,2962,621,2470,-419,-1423,-263,2821,3630,-458,-776,-563,-503,-1523,-1474,-1926,678,-589,714,-1884,-1973,-1532,2648,1068,4472,1064,3548,2090,1479,1404,-6199,-1874,-51,-2522,555,-6198,-2075,520,3594,1742,9976,3387,-7992,-9229,-8373,-2912,10075,11226,7250,-3771,12041,0,7619,4678,5792,--,-291,0,17,2205,-14151,--,4363,--,--,--,--,--,--,--,--,--,--,--,--,
