报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.26,0.19,0.03,0.24,0.14,0.08,0.02,0.22,0.11,0.04,0.02,0.05,-0.08,-0.28,-0.16,-0.59,-0.41,-0.24,-0.13,-0.57,-0.28,-0.11,0,0.01,-0.07,-0.05,-0.03,-0.73,-0.35,-0.18,-0.05,0.37,0.3,0.22,0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.47,0.27,0.39,0.55,0.73,0.9,1.01,1.14,1.43,1.6,1.71,1.71,1.61,1.62,1.64,1.68,2.06,2.23,2.58,2.63,2.55,2.46,2.49,1.95,1.9,1.8,2.21,2.27,2.26,2.13,2.22,2.16,2.22,3.44,3.23,3.13,3.03,3.02,3.77,3.59,3.72,3.6,3.54,3.48,3.58,3.45,3.6,2.17,2.08,2.29,2.49,2.31,4.24,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.3,0.12,0.09,-0.05,-0.08,-0.27,-0.14,-0.1,0.2,0.01,-0.09,1.07,1.04,0.63,0.13,0.02,0.02,0.17,0.08,-0.07,0.23,0.28,-0.02,0.75,0,0,0,0.42,0,--,0,0.65,0,--,0,1.26,0,0,0,1.27,0,0.5,--,1.18,0.3,0.83,0.25,0.97,0.35,0.83,--,--,--,--,--,--,
主营业务收入(万元),689181,455209,202086,1092284,860052,522080,233798,915111,656671,436060,203684,493777,364681,242728,113183,410313,310457,213069,103850,424828,326058,229047,115747,403481,289161,193677,90117,338621,253427,163408,77940,371805,274993,188564,89601,312647,225521,141670,65404,234873,167072,112892,53192,218412,165160,110567,52910,201656,153672,100896,49544,158548,116516,73769,33072,135855,69065,93699,46780,89537,43287,85969,39105,92847,44132,85513,77905,72714,
主营业务利润(万元),160553,106487,31153,194367,150257,92141,32818,160807,106273,66663,34837,13021,4184,-7713,-5844,-47028,-26703,-14464,-10830,-49181,-22357,-7601,-712,7749,6200,561,-2472,-66677,-44965,-25205,-8589,38529,32990,25308,--,46903,41127,27387,10877,30574,26261,14302,4964,46963,41304,29915,14571,58222,45376,29762,14791,37968,29815,21126,6224,26478,17917,25208,15627,28620,12520,23023,10498,18594,6890,--,--,--,
营业利润(万元),77958,51723,8281,76619,57814,30807,3387,67808,35149,20410,11385,-43767,-40391,-40110,-22413,-81533,-56048,-33266,-18138,-70214,-40037,-19382,-4017,1973,-9720,-9994,-4568,-119113,-58032,-28353,-9760,58793,48714,36234,15581,39598,34763,20044,8812,42604,34217,18123,7603,28696,37741,25205,8502,24973,22116,21139,11385,10761,14681,7490,3522,21471,10006,19313,14085,24292,10369,16947,7602,18591,0,--,--,--,
投资收益(万元),4810,4356,2568,-2807,-1103,-1690,-1077,11325,1772,1512,-387,11155,-458,-352,-2589,14139,5801,4057,-632,12462,3017,3702,1792,7447,-2864,-3552,-4262,-9369,-2475,1546,933,24050,18642,12536,4705,12382,8104,5838,2432,-5402,182,--,0,675,239,359,1,1837,218,363,268,-146,266,254,70,-487,0,174,0,0,0,0,0,0,0,--,--,--,
营业外收支净额(万元),12050,8288,27,10006,2838,3160,3649,7795,1342,249,162,44451,26443,321,68,1004,588,566,88,6670,5315,5202,4793,5098,1175,298,174,656,--,--,--,0,--,--,--,-1450,0,0,-71,1908,0,-66,-46,1334,0,278,0,3793,0,0,0,0,-134,-73,0,0,0,-181,0,351,0,--,0,0,0,--,--,--,
利润总额(万元),90007,60011,8308,86625,60653,33967,7036,75602,36491,20659,11546,685,-13948,-39789,-22345,-80530,-55460,-32700,-18050,-63544,-34722,-14181,776,7070,-8545,-9697,-4394,-118457,-57889,-28197,-9750,59636,48577,36116,15528,50530,42759,25799,11174,39109,34366,18056,7558,30704,38175,25842,8566,30634,22113,21345,11623,13601,14818,7676,3558,20520,9840,19306,13894,23941,10191,16625,7453,17786,6509,--,--,--,
净利润(万元),59178,41740,6775,55055,31914,18958,5324,45545,22703,7476,3685,6168,-11187,-37129,-20770,-78088,-53842,-31423,-17657,-74922,-36450,-14596,523,1406,-9491,-7253,-4488,-96009,-45739,-23237,-7155,47872,38537,28210,12049,35438,31026,18979,8113,23967,22929,12053,5105,20927,25577,17314,5739,21035,14936,14446,7906,9412,10161,5349,2453,14812,6567,14504,9309,17874,7617,12426,4984,11917,4361,6291,8276,3995,
净利润(扣除非经常性损益后)(万元),46078,32221,6561,47218,27881,14545,1596,39609,23302,7007,6137,-41001,--,-36212,--,-81614,--,-31300,--,-94599,--,-24602,--,-23002,--,-9037,0,-107145,0,-28458,--,47277,0,23847,--,32606,0,19914,0,6505,0,5566,0,23386,0,15580,0,29693,0,14915,0,16703,13337,9880,--,7884,6678,14511,9309,17873,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),146500,116096,44788,281688,279302,171816,56876,221217,182916,123657,53936,38270,40325,16396,12557,-6430,-10465,-35502,-17972,-13431,26126,1142,-11629,141312,138245,83250,17267,2226,2434,22833,10072,-9150,30060,37209,-3162,82400,63593,39830,17864,35500,37813,22428,9057,55002,39974,28814,16509,70975,48526,24218,19552,55438,0,21756,--,51440,13015,36076,11017,33653,12103,29037,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-79305,-166327,-23234,92192,198,51354,27236,137404,148398,186438,79758,27282,15236,5875,-9693,14303,7010,718,24467,22376,27646,51549,21074,-31128,28654,28813,-2671,9081,20463,5055,5111,2898,8349,46866,43469,9506,30545,17012,23112,-22132,-1439,-7922,-7842,-27223,-12468,2025,5574,11792,-1945,-1875,6226,11226,0,5747,--,10201,5094,7568,-4566,9936,8615,7641,--,--,--,--,--,--,
