报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.07,0.07,0.02,0.23,0.24,0.18,0.01,--,--,0.25,0.01,0.43,0.43,0.43,-0.03,0.01,0.03,0.01,0.01,0.58,0.16,0.07,0.01,0.16,0.16,0.06,-0,0.15,0.14,0.05,0,0.13,0.1,0.03,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.46,--,3.46,3.46,2.73,2.76,2.85,2.83,5.7,4.19,3.77,3.69,3.63,3.62,3.62,3.51,3.46,3.46,3.45,3.35,3.32,3.31,3.27,3.2,3.18,3.1,3.67,3.62,3.56,3.58,4.07,4.17,4.08,4.14,4.12,4.7,4.62,4.58,4.48,4.4,4.27,4.29,2.78,2.66,2.24,2.14,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.09,--,-0.05,0.02,-0,-0.36,-0.3,-0.26,-0.27,0.53,0.29,0.35,0.04,0.26,0.05,0.17,-0.01,0.31,0.12,0.13,-0.12,0.21,0.14,-0.08,-0.08,0,0,--,0,0.11,0,0,0,0.17,0,0,0,-0.1,0,0,0,0.09,0,0,0.18,0.2,
主营业务收入(万元),57066,32927,13361,54539,35505,20459,7018,44359,30295,19441,6894,43465,29638,18162,7126,37496,27762,17186,7611,32753,22729,14385,5885,31410,21197,12719,4676,31366,23219,15057,5893,27914,19484,12468,4500,23297,16477,10203,2792,19684,13684,9338,3312,24964,17482,10699,4262,20704,13802,8385,2979,17007,7575,20071,16558,12300,
主营业务利润(万元),11095,6123,2155,11083,7397,4217,1637,9525,5913,3590,1152,8038,4155,1992,472,5811,4542,3033,1560,7534,5714,3566,1476,9364,6339,3458,1114,7471,4901,2971,1119,7300,4589,2781,--,5404,3650,2091,485,5388,3810,2701,701,8505,6378,3830,1595,8439,5980,3694,1310,7642,3028,8786,7468,5577,
营业利润(万元),5683,2692,991,7550,7365,5708,479,10466,9699,8459,200,13333,12519,11732,-823,164,977,463,160,328,1896,837,108,2306,2079,744,-36,1653,1618,426,-125,1587,1227,329,26,1486,791,298,-189,-4140,188,168,-373,2422,2061,1164,307,2902,1934,1085,-143,1469,723,2654,2468,1649,
投资收益(万元),675,537,392,5241,4828,4436,36,8147,7893,7573,41,13040,12964,12964,--,32,32,--,--,12,12,--,0,-0,9,9,--,329,329,15,--,592,464,--,0,4,0,--,0,-7,4,4,4,-8,0,0,0,-12,0,0,0,5,0,5,3,14,
营业外收支净额(万元),479,330,139,613,617,208,22,30,88,-17,-5,208,207,44,33,318,80,-0,6,7330,126,110,-4,-5,-4,15,-5,334,--,--,--,--,--,--,--,-139,0,--,0,-319,0,0,0,-31,0,-6,0,19,31,31,2,94,0,0,0,0,
利润总额(万元),6162,3022,1130,8163,7982,5915,501,10496,9788,8442,195,13540,12726,11776,-790,482,1057,463,166,7658,2023,947,104,2301,2075,759,-41,1986,1879,651,80,1773,1275,355,27,1380,824,320,-188,-4466,186,162,-369,2385,2059,1158,309,2909,1965,1116,-140,1588,813,2602,2227,1543,
净利润(万元),3978,1856,671,6320,6470,4760,388,8672,7939,6834,125,11571,11638,11726,-790,294,843,334,122,6522,1764,808,99,1790,1796,623,-40,1725,1600,531,50,1513,1122,298,30,1225,832,324,-186,-4174,410,253,-368,1925,1689,947,312,2422,1624,916,-137,1417,661,2158,1896,1301,
净利润(扣除非经常性损益后)(万元),2879,1056,222,1124,1818,812,369,--,--,446,--,331,--,-1281,--,-33,--,331,--,1012,--,715,--,1807,--,613,0,1140,0,339,0,1355,0,277,--,848,0,324,0,-4364,0,257,0,1923,0,953,0,2365,0,890,0,1219,0,0,0,0,
经营活动产生的现金流量净额(万元),-543,1588,-685,55,574,1480,-1359,572,-1111,-843,-2286,-1570,-1397,431,-4,-9731,-8228,-6950,-3676,5971,3328,3957,405,2980,533,1935,-85,3560,1348,1428,-1325,2360,1618,-906,-902,28,-473,60,-716,1086,-1911,-2162,-1085,1570,-1443,-1511,-1827,-802,-2444,-1218,-1298,720,-1436,2942,0,0,
现金及现金等价物净增加额(万元),16260,4533,10445,-13760,-9637,-8750,-3856,5369,-803,2768,-7890,6364,12616,16011,-2749,3312,7100,13144,25091,8036,838,2940,-1334,-1564,709,2493,-143,2777,1008,904,-3297,1479,1501,-1389,-994,-608,-1270,-373,-867,775,-1114,-2116,-1626,-1297,-5053,-4006,-2587,-13369,-11474,-6903,-3538,19614,-2465,2168,0,0,
总资产(万元),134265,131550,125790,126143,122080,120691,114414,117647,113640,114888,111347,113687,111626,112407,91415,93690,92890,95234,101031,73042,66544,64170,61238,62267,60846,59546,56820,58527,58142,57776,54340,57175,56990,52812,51765,52635,51554,51772,49565,51134,55248,53065,52767,54324,50511,49240,48430,49197,50987,53334,55342,57208,35226,34226,30123,26871,
流动资产(万元),103427,100835,94836,94978,91974,90252,83204,85955,84325,85302,75839,78126,75788,76885,66700,69900,65277,68641,78431,52109,45474,44614,41956,44204,47480,46017,43148,44490,44215,43514,39655,42220,41820,37601,37036,38247,36985,37069,34426,35807,39733,37547,37531,39227,36355,35763,35488,36505,38139,40428,--,--,23064,0,0,0,
总负债(万元),28944,27195,24908,26149,22112,19767,17813,21434,18159,16979,17192,19477,17562,18256,17171,18656,15342,18195,23524,25593,23821,22402,20180,21308,19882,19755,17690,19356,19063,19765,16769,19700,19909,16552,15772,17494,16633,17356,15657,17037,16548,13382,13702,14890,11314,10375,10202,11280,13886,16943,20008,21734,20518,20178,18270,15553,
流动负债(万元),28371,26621,24334,25575,21539,19193,16941,20562,17276,16096,15749,18034,16119,16812,14719,16204,14856,17709,23039,25108,23335,21916,19694,20822,19763,19636,17560,19236,18584,19309,16306,19226,19437,16063,15266,16981,15677,16465,14987,16368,15890,12727,13039,14213,10709,9769,7673,8721,11225,14322,--,--,14187,0,0,0,
股东权益不含少数股东权益(万元),100219,100000,98814,98143,98293,99301,96601,96213,95481,97909,94154,94209,94064,94151,74244,75034,77548,77039,77507,47449,42723,41768,41058,40959,40966,39793,39129,39169,39045,37976,37543,37445,37053,36229,35965,35108,34880,34371,33861,34047,38629,39612,38991,39359,39125,38794,38159,37846,37030,36322,35269,35406,14646,13985,11796,11259,
