报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.16,-0.09,-0.03,0.03,0,-0.04,-0.02,--,-0.06,-0.01,0.01,0.03,0.02,0.02,0.01,0.38,0.3,0.22,0.05,0.31,0.22,0.16,0.04,0.27,0.19,0.13,0.03,0.21,0.24,0.18,0.05,0.31,0.25,0.18,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,3.29,3.14,3.14,3.23,3.22,3.15,3.07,2.94,2.89,2.8,2.73,2.67,2.63,2.55,2.49,2.39,2.36,2.38,2.32,3.26,3.21,3.16,3.09,2.96,2.93,2.9,2.84,2.8,2.77,2.72,2.66,2.62,2.59,2.56,2.49,2.45,2.42,2.39,2.36,2.32,2.3,2.27,2.25,1.91,1.89,1.82,2.84,2.71,3.16,3,2.86,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.42,-0.31,-0.31,-0.15,-0.34,-0.21,-0.26,0.63,0.27,0.04,-0.04,0.14,-0.1,-0.14,-0.09,0.05,-0.12,-0.1,-0.12,0.63,0.28,0.28,-0.16,0.29,0,0.06,0,0.18,0,0.05,0,0.28,0,0.23,0,0.09,0,0.07,0,0.3,0,-0.07,--,0,0.05,0,-0.19,0.24,0.08,-0.32,--,--,--,
主营业务收入(万元),191682,130951,60448,350103,272625,89615,44563,128538,87867,62112,23560,119114,90931,66920,27653,160628,122731,83361,31620,143233,98828,66750,28414,113891,79161,50003,23379,108529,86362,58593,23940,84640,56449,37555,15619,64552,45894,29423,13551,58559,41731,26822,11269,50743,39191,24797,11460,41971,28041,17592,7820,35064,25007,15361,6696,35463,15549,37176,12569,17792,5839,11037,10516,8417,7434,
主营业务利润(万元),22376,16842,8043,49189,40598,8420,3513,15912,12137,9857,3411,18170,13178,9614,4926,37461,28205,19434,6659,30232,21696,14783,5161,25874,17972,12369,5289,25906,21440,14699,5474,22716,15341,10295,--,16418,11532,7366,3180,14375,10946,7003,2791,12573,10000,6222,2537,9953,6819,4580,1825,7908,5262,3244,1417,7356,3352,7875,2965,4354,1768,4098,3449,--,--,
营业利润(万元),-13800,-7238,-3395,-5449,-3418,-2240,-940,-5639,-3246,-1192,-438,-1338,-1201,314,259,15526,12930,9251,2414,12511,9071,6562,1545,9808,7259,4847,1280,7655,9543,6879,1559,6406,6056,4195,1019,4978,4925,2992,939,5406,4734,2922,927,5188,4433,2638,828,3549,2289,1540,510,2189,1504,998,438,3349,958,3671,1030,3022,1105,3054,1809,--,--,
投资收益(万元),786,1039,240,848,28,-39,-11,33,17,14,120,-13,96,91,52,-141,20,-162,47,-16,22,1,1,685,10,6,3,-79,-37,-36,-8,-1572,-408,-357,-293,-1,0,0,0,-183,0,0,0,-106,19,0,0,125,169,12,0,249,150,150,0,333,201,906,221,1289,736,180,0,--,--,
营业外收支净额(万元),3562,2199,1428,9820,6294,1161,172,2048,1413,973,640,2997,2411,916,278,497,236,207,132,707,588,196,3,1087,361,389,14,1629,--,587,--,1958,1041,847,--,-5,0,0,-0,-36,0,0,0,-130,0,0,0,-73,0,0,-88,0,-164,-85,0,-181,-91,283,0,-5,0,--,--,--,--,
利润总额(万元),-10238,-5039,-1967,4371,2876,-1078,-768,-3592,-1833,-219,202,1659,1210,1230,537,16022,13167,9458,2546,13218,9659,6758,1548,10894,7620,5236,1294,9284,10189,7466,1538,8364,7097,5042,1017,5016,4937,3006,939,5474,4724,2903,908,5024,4433,2607,798,3653,2406,1491,422,2826,1490,1063,424,3753,1068,4860,1221,4306,1841,3880,1809,--,--,
净利润(万元),-10965,-5915,-2171,1927,244,-1506,-844,-2930,-2050,-364,195,1086,573,823,268,13238,10527,7717,1803,10655,7825,5568,1286,9255,6482,4552,1174,7339,8303,6149,1190,7235,5843,4182,791,4054,3961,2409,751,4637,3860,2336,724,4568,3498,2122,632,2945,1808,1171,341,2363,1164,824,325,3043,905,3973,953,3611,1583,3368,1212,1154,1189,
净利润(扣除非经常性损益后)(万元),-13974,-8124,-3531,-4369,-4236,-2442,-908,--,--,-1252,-408,-1514,--,73,--,12945,--,7530,--,10003,--,5403,--,8573,--,4558,0,6977,0,6200,0,6904,0,4188,--,3844,0,2424,0,4574,0,2355,0,4115,0,2142,0,2856,0,1232,0,1857,420,783,--,2661,996,3691,953,3611,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-24732,-17158,-12331,-10258,-7202,331,-2100,-8106,-4316,-6942,-3224,-15601,-14488,-10910,-10797,-5241,-11748,-7297,-8971,21942,9316,1406,-1443,4948,-3542,-4924,-3195,1752,-4122,-3576,-2841,14586,6428,6477,-3662,6673,2048,1348,4,4153,1210,1221,-479,6598,51,5447,-1096,2023,-4504,1523,-2086,6880,0,-1504,--,-876,1101,-28,-2562,2686,880,-3577,--,--,--,
现金及现金等价物净增加额(万元),-4122,5049,-7675,20854,40269,14156,-4109,5511,-1140,2974,8341,-6587,-6710,-2429,-6591,-13680,-17819,-11816,-14417,13180,823,-3129,-3507,761,-7089,-7752,-3646,-4267,-7500,-7456,-6044,7753,2707,5944,-3058,-3060,-7638,-4358,-2000,1893,-2209,-1177,-889,3222,1268,7120,3962,-3093,-10911,-833,-2970,15631,0,7885,--,7078,-495,-442,782,-4924,-5573,9818,--,--,--,
总资产(万元),666989,674022,638869,640788,661427,251102,228180,227836,225388,225311,220571,209804,208831,208431,205880,206147,204057,199197,188688,190882,185495,172259,162528,157434,152751,143615,143884,146645,148494,142509,136130,134638,130223,129163,120994,117284,117561,118718,113802,114760,112897,111096,111948,109142,112895,109500,106276,103082,102773,95920,95917,93852,87078,88170,73922,71084,61825,60759,60163,52295,52927,44819,19929,--,--,
流动资产(万元),386490,394938,370574,373426,395197,171463,148412,149902,148825,148004,143147,132410,131813,132068,132323,133568,136839,133178,125895,127985,125731,115330,107578,103769,101063,93583,95518,99998,102338,97651,94047,93683,91925,90844,84536,84095,82945,86419,83141,83721,81511,79931,80872,78021,81623,78263,79088,76399,73248,70186,70203,0,62199,--,50402,0,0,0,0,0,29262,30218,8481,--,--,
总负债(万元),315131,316452,285246,285727,307378,139815,116291,115179,111880,110156,105625,95193,94990,94456,89044,89617,89977,88121,80651,84645,82253,71394,63925,60170,58242,51084,54943,58937,60080,56152,54743,54246,50888,51596,46491,43458,45220,49159,45382,47082,45706,45413,47522,45419,50514,48627,46385,43832,44990,38820,39676,38005,33032,34511,31943,29609,21454,21407,23090,16259,19656,13131,12651,--,--,
流动负债(万元),276602,270931,238842,239129,265364,85089,63065,61589,58635,56294,47420,81149,82659,82371,85211,85904,87036,84893,78313,80512,78790,67713,56790,50884,48122,41264,50163,54148,50259,47892,46469,45704,46037,46778,41653,41320,42969,44908,41131,41864,39288,38196,40304,37202,40310,38416,36172,39919,39587,33517,34373,0,27500,--,26410,0,0,0,0,0,19156,11331,6351,--,--,
股东权益不含少数股东权益(万元),291038,296816,299500,300505,300005,106680,107332,108119,109038,110714,110616,110289,109497,109607,112526,112279,109695,106888,102425,100638,97546,95261,93089,91804,88815,86935,83502,82246,82892,80749,75835,74736,73485,71840,68840,67618,67459,65918,65058,64308,63296,61796,60900,60176,59343,57967,56988,56356,55450,54762,53920,53551,52742,52388,40546,40204,38691,37700,36009,35056,33271,31688,7278,6698,6447,
