报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.46,0.38,0.14,0.59,0.43,0.32,0.12,0.53,0.38,0.28,0.11,0.47,0.28,0.22,0.07,0.42,0.24,0.21,0.06,0.42,0.26,0.2,0.06,0.42,0.28,0.21,0.37,0.32,2.65,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.06,3.01,3.13,3.07,2.88,2.85,2.99,2.93,2.77,2.71,2.88,2.82,2.67,1.67,--,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.22,0.39,0.04,-0.03,-0.06,0.12,-0.06,0.24,0.13,0.22,0,0.43,0.5,0.4,0.18,0.25,0.96,
主营业务收入(万元),65117,45073,17690,95011,61756,39198,14784,96947,66409,45550,20999,93427,58332,33784,13461,78923,50067,31727,7791,52365,33191,22921,7851,46930,29412,19676,41348,33927,26792,
主营业务利润(万元),50779,34989,13037,68664,43479,29359,11049,59618,39811,26906,10485,48719,32009,21933,8320,42093,26449,18606,6267,38063,23815,17326,5599,36411,22114,16198,33647,27034,20679,
营业利润(万元),20613,16588,6000,23291,15849,11638,4319,21971,15099,10548,3415,20701,12149,10476,3141,19530,11284,9742,2885,15410,9903,8168,2448,14979,9448,7362,13344,10908,9728,
投资收益(万元),1144,1094,191,210,367,30,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,1707,213,
营业外收支净额(万元),237,215,165,5315,4762,3871,1622,3819,3049,3050,1954,1584,1372,121,19,764,283,198,144,1982,1091,341,166,1288,1150,660,370,847,714,
利润总额(万元),20850,16803,6166,28606,20611,15508,5941,25790,18148,13598,5369,22285,13521,10598,3160,20294,11567,9941,3028,17393,10993,8509,2614,16267,10598,8022,13714,11755,10442,
净利润(万元),18748,15226,5553,23753,17268,13075,4977,21337,15230,11479,4537,19018,11284,8968,2699,17072,9584,8330,2527,17046,10648,8205,2515,16081,10353,7820,13580,11584,10595,
净利润(扣除非经常性损益后)(万元),17541,14084,5231,19196,13831,9790,3603,18093,12641,8888,2876,17674,--,8870,--,16400,--,8164,--,15137,--,7873,--,14855,--,7220,13244,8547,10036,
经营活动产生的现金流量净额(万元),21240,24622,8367,31095,17379,27317,11758,19848,16368,22101,5978,16967,8801,15845,1719,-1174,-2428,4689,-2240,9691,5453,8889,176,17558,20385,14680,6593,9143,3850,
现金及现金等价物净增加额(万元),-743,8268,148,-24111,-3341,7781,10206,951,-1031,6869,4478,-566,-9859,-86,1027,-23998,-16914,-8013,-3129,-6586,-11709,-5351,-745,61202,64936,14317,4013,-13689,-1963,
总资产(万元),181987,177111,181136,179189,164733,159289,159358,153456,145206,142212,146765,143256,134604,133326,135921,135755,128410,129865,133160,132004,121844,124337,128156,129734,119447,71512,63130,51470,59098,
流动资产(万元),136135,132614,137435,135457,125298,121044,122717,116276,111403,109754,114286,113520,102173,102766,108557,108708,109786,111868,117824,116745,108772,112516,116237,117755,106549,59089,50484,39924,48735,
总负债(万元),24412,22773,20591,24220,16881,15591,9566,8634,7534,8247,7096,8090,7109,8000,5488,8001,8142,10843,9695,11072,9309,14237,11161,15268,10729,10448,9902,11837,13437,
流动负债(万元),17067,15584,13412,17353,10153,9167,4804,3923,4359,6163,5038,6032,5951,7229,4508,7120,7320,10080,8978,10225,8578,13120,10055,14068,9683,9599,9114,10842,13208,
股东权益不含少数股东权益(万元),153365,149851,155971,150418,143932,139740,145852,140875,134767,131017,136660,132123,124389,122073,127172,124473,116985,115732,121296,118770,112372,109928,116824,114309,108581,60928,53108,39529,45491,
净资产收益率加权(%),12.13,9.63,3.63,16.31,11.93,8.87,3.47,15.75,11.35,8.46,3.38,14.82,8.93,6.95,2.15,14.15,8.09,7.42,2.1,14.63,9.22,6.93,2.16,21.11,--,13.71,29.32,24.76,21.51,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
