报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.57,0.38,0.21,0.94,0.61,0.37,0.16,0.74,0.85,0.79,
每股净资产(元),--,--,--,4.78,--,4.08,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,1.74,--,1.13,--,1.11,0.27,0.3,
主营业务收入(万元),211370,142277,78120,312796,220639,146080,69618,322154,306813,271793,
主营业务利润(万元),71656,47877,26232,105059,74485,48780,23753,110834,106811,90705,
营业利润(万元),25810,16762,9710,40703,26790,16217,7414,34427,36701,32360,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),1006,522,142,1579,1338,1003,435,1238,869,147,
利润总额(万元),26815,17284,9852,42282,28128,17220,7849,35665,37570,32508,
净利润(万元),20894,13180,7189,32763,21283,12901,5528,25759,29640,27701,
净利润(扣除非经常性损益后)(万元),20140,12788,7081,31548,20262,12163,5420,24781,28793,27807,
经营活动产生的现金流量净额(万元),11234,13551,-2916,60751,34404,39424,11665,38888,9514,10632,
现金及现金等价物净增加额(万元),114478,104221,-9495,7303,-10177,5776,-7084,9613,295,-18259,
总资产(万元),396854,353721,256552,276435,--,253176,--,267848,252337,221862,
流动资产(万元),288805,245951,146172,164894,--,140578,--,155685,142443,114886,
总负债(万元),111442,76025,82231,109303,--,97298,--,126480,136732,130925,
流动负债(万元),111378,75961,82163,103837,--,86013,--,108941,129172,107613,
股东权益不含少数股东权益(万元),285404,277690,174317,167127,--,155875,--,141364,115606,90937,
净资产收益率加权(%),9.95,7.59,--,21.1,14.19,8.63,--,20.05,29.12,33.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
