报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.15,0.1,0.04,0.43,0.13,0.1,0.01,--,0.13,0,0.01,-0.3,0.01,0.02,0.01,0.08,0.08,0.06,0.02,0.11,0.09,0.06,0.04,0.02,-0.03,-0.06,-0.05,-0.07,0.01,0.01,0,0.05,0.08,0.06,0.03,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,1.64,--,1.63,1.93,1.94,1.97,1.96,1.98,1.98,2,2,1.95,2.85,2.92,2.9,2.58,2.55,2.55,2.61,2.69,2.69,2.71,2.71,2.74,2.72,2.75,2.7,2.69,2,2.21,1.88,1.57,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.14,0.08,0.01,0.11,0.07,0.09,0.01,0.03,-0.02,0.11,-0.08,-0.04,0.2,0.09,-0.08,0.61,0.27,0.12,-0.13,0.04,0.07,0.05,-0.01,0.19,0,0.17,0.25,0.59,0.7,
主营业务收入(万元),46831,20387,5586,50776,19626,12186,11101,41739,30545,20661,10395,41452,30671,20838,10568,45762,33258,22261,10189,40274,29221,18773,8746,30522,20956,12661,5442,34743,26311,17080,7284,31450,23512,15561,7478,29345,22359,15440,29118,26994,22745,
主营业务利润(万元),18615,8380,2731,31548,10329,7073,1674,8631,6358,4363,2069,6948,5222,3478,1791,7160,5680,3565,1602,6260,4777,3005,1477,4055,2242,1040,47,3239,2843,2175,993,4820,3438,2380,--,6286,5018,3434,5872,5637,4906,
营业利润(万元),13228,6009,2056,25464,6720,4404,73,92,-175,-98,18,-10633,-139,225,169,1697,1763,1230,604,2446,1783,1094,508,252,-314,-636,-608,-1146,-6,156,91,359,957,730,424,3026,2674,1791,3079,3020,2502,
投资收益(万元),--,0,--,-20,--,0,458,240,-32,-32,--,75,75,75,--,82,82,82,--,81,61,61,--,27,27,--,--,24,--,--,--,24,24,24,0,0,0,0,0,-39,-4,
营业外收支净额(万元),3555,1772,820,2543,1308,1144,94,125,18,-10,57,40,20,19,7,59,95,113,30,71,82,37,31,159,136,8,-3,360,--,--,--,--,--,--,--,15,5,0,0,0,0,
利润总额(万元),16783,7781,2876,28007,8028,5548,167,216,-157,-107,75,-10593,-120,244,176,1756,1858,1344,634,2518,1865,1131,539,410,-178,-628,-611,-786,243,243,126,664,1179,847,503,3148,2792,1895,3343,3031,2631,
净利润(万元),7803,4996,1934,20051,5553,3945,190,640,4273,58,164,-5487,218,341,198,1563,1511,1061,428,2057,1577,1010,471,186,-311,-692,-656,-848,124,116,53,576,1013,709,415,2184,1972,1352,2382,2273,1981,
净利润(扣除非经常性损益后)(万元),5325,3675,1929,17876,4557,3070,-230,--,--,104,109,-5579,--,328,--,1518,--,976,--,2004,--,984,--,58,--,-698,0,-1173,0,50,--,264,0,631,--,2081,1893,1282,2206,2240,1893,
经营活动产生的现金流量净额(万元),-2451,-1634,-7380,-4495,-5148,-3438,1608,5431,2935,-66,820,5836,2607,1469,186,1947,1264,1715,166,539,-361,1377,-942,-473,2495,1097,-948,7488,3364,1527,-1553,525,866,656,-168,2277,561,3245,1838,4304,5121,
现金及现金等价物净增加额(万元),4435,-1196,-1641,4794,-97,-268,-1940,2775,198,983,1303,-1920,624,-631,261,-13688,-4174,2750,-6001,4307,-6281,-3560,-4070,-387,830,-579,-1704,2868,-866,-2026,-567,-10361,-837,-1265,-335,11986,16888,-1116,718,1192,2808,
总资产(万元),272006,195249,143459,137921,117191,78632,96680,100581,98780,99257,99909,100453,107004,102311,99942,99424,94436,91444,74464,71464,54715,56193,56767,59363,53569,50847,49289,53949,52815,51460,50249,48876,58892,58060,57596,55586,61544,43287,42509,39185,33953,
流动资产(万元),137032,118808,114225,108458,87612,76428,24710,28414,27431,28461,28454,29055,35159,32873,35732,34597,50898,55366,40526,39870,28570,31279,30639,33269,32068,28964,27364,31670,30717,29262,28538,28703,40181,40386,39930,37606,43387,25040,24957,22254,19574,
总负债(万元),164895,97925,52333,48860,43872,7605,55509,59366,58070,58922,59287,60003,56411,51184,48097,47629,47926,46810,29424,26520,18912,21175,20943,23728,21888,19547,17954,21957,19853,18506,16156,14832,24329,23799,23004,21560,27734,27904,25595,24637,21874,
流动负债(万元),155431,88460,52169,48695,43872,7605,53031,56864,55549,56737,57044,58444,54603,49887,46715,46343,46495,45198,27693,24640,17429,20063,19558,22248,21847,19505,17910,21912,19805,18458,14805,13481,22529,21999,21204,19760,25734,25904,25595,23237,19474,
股东权益不含少数股东权益(万元),92916,90109,87047,85113,69714,68107,31599,31429,30855,30227,30346,30004,35496,35708,36270,36069,36451,36455,36823,36734,35803,35018,35824,35635,31681,31300,31335,31992,32962,32955,33264,33224,33674,33380,33712,33159,32941,14527,16082,13699,11426,
净资产收益率加权(%),8.77,5.7,2.27,26.7,8.25,5.91,0.6,--,--,0.19,0.54,-16.59,0.62,0.95,0.55,4.29,4.17,2.88,1.16,5.69,4.42,2.86,1.29,0.58,--,-2.2,0,-2.6,0,0.35,--,1.74,0,2.11,--,10.1,0,8.31,16,18.09,18.99,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
