报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.04,0.03,0.01,0.08,0.06,0.03,0.01,--,0.04,0.02,0.01,0.13,0.03,0.02,0.02,0.82,0.22,0.19,0.1,0.28,0.18,0.09,0.03,0.01,-0.03,-0.04,-0.05,-0.32,0.01,0.01,0.01,0.02,0.01,0,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2,1.98,3,2.98,2.37,2.35,2.26,2.15,2.06,1.96,1.91,1.87,1.84,1.82,1.81,1.86,2.19,2.19,2.19,2.18,2.17,2.17,2.16,2.16,2.32,2.32,3.49,3.48,3.5,3.68,3.64,3.61,3.62,3.57,3.28,3.42,3.33,3.25,3.17,3.11,3.27,3.19,3.06,3.18,3.05,2.97,3.04,0.24,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.41,0.22,0.02,-0.16,-0.51,-0.32,-0.25,0.35,0.71,0.55,0.43,0.51,0.18,0.13,0.01,0.21,0.29,0.3,0.12,0.4,0.25,0.08,0.01,0.45,0,0.2,0,0.88,0,0.27,0,-0.04,0,-0.1,0,0.49,0,0.22,0,0.62,0,0.34,--,0.58,0,-0.33,-0.14,--,--,--,
主营业务收入(万元),199062,138274,55847,273148,194465,124793,57308,301925,204258,132203,65955,377188,272141,187101,88323,386916,288170,190714,94663,375186,269901,175054,78839,369913,286949,178873,78700,430282,373062,255188,118952,464338,381648,256568,120442,383060,287601,181001,79864,292540,278279,189912,91877,276585,213955,137050,63859,229054,168748,107415,53958,174125,131877,84580,41196,166970,80759,148238,63609,114063,106543,107687,
主营业务利润(万元),34299,22911,9383,41726,26683,17491,7647,48176,27441,18390,8431,48159,27509,18064,9554,47152,39861,28251,13846,57386,40042,25130,11492,41350,26814,15813,5872,19113,27405,19215,9405,35666,24199,14842,--,19853,17652,12613,5576,19225,12853,9120,3304,22017,18574,12124,6056,25691,18442,12586,7147,26693,20735,14341,5679,21613,9979,17473,8045,15829,15122,15706,
营业利润(万元),8277,5713,1942,12688,8931,3972,1454,12104,4685,3216,1302,15001,4180,2643,1249,57481,20559,16503,8794,28399,19265,10482,4739,5303,1085,-1554,-2688,-19972,3665,2876,1477,3844,1913,787,-192,-11347,-229,148,-37,-3280,-2533,-117,-1009,274,3679,2290,871,7612,5562,4034,2186,8831,8276,5865,1578,8336,4427,6061,3187,5196,5272,4788,
投资收益(万元),3920,2376,901,14170,12654,5773,1678,6058,6029,3596,1955,7963,5311,3114,1324,58954,10135,7855,4664,14167,8563,4226,2060,6178,3051,1364,263,4502,3826,2697,1184,3926,2287,1258,485,1253,672,341,142,1653,1721,1321,776,4808,3345,2590,1285,4884,3455,2118,877,4536,3059,2085,974,2959,1113,2100,805,1555,460,2143,
营业外收支净额(万元),483,410,238,642,591,557,125,1654,497,209,114,1393,444,408,316,1573,991,895,96,144,837,221,166,603,403,308,22,371,--,--,--,--,--,0,--,299,0,58,0,1144,0,1073,0,70,0,0,0,79,109,0,17,-29,42,12,0,107,0,174,0,3,0,-547,
利润总额(万元),8760,6123,2181,13330,9522,4529,1579,13759,5182,3425,1417,16394,4624,3051,1565,59053,21550,17398,8889,28543,20102,10704,4905,5906,1489,-1247,-2666,-19602,3842,3013,1538,4538,2348,1189,58,-9570,670,579,163,34,756,2322,980,6025,7133,4945,2383,12843,9411,6482,3084,13340,11379,7964,2576,11403,5570,8870,4505,7496,7078,6693,
净利润(万元),3639,2633,803,8015,6129,2554,751,7898,3609,2022,967,12016,3006,2003,1068,50310,13675,11769,6330,17310,11262,5467,2100,628,-1518,-2680,-2939,-19567,776,756,449,1203,355,180,-288,-9442,250,223,116,419,1151,2756,1314,6746,7084,5111,2474,11781,8427,5533,2469,11643,9901,6812,2244,9961,4836,7563,3902,6589,6025,5800,
