报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.05,0.05,0.02,0.04,0.05,0.03,0.01,0.08,0.06,0.03,0.01,0.3,0.09,0.06,0.03,0.14,0.08,0.07,0.01,0.06,0.03,0.02,0.01,0.02,0.02,0.01,0.01,0.04,0.02,0.02,0.01,0.07,0.06,0.05,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.24,2.2,2.17,2.15,1.89,1.87,1.82,1.81,1.81,1.8,1.75,1.75,1.74,1.73,1.66,1.65,1.7,1.69,3.35,3.34,3.32,3.32,3.29,3.25,3.24,3.23,3.2,3.18,3.17,3.16,3.15,3.14,3.47,3.48,3.47,3.47,3.48,3.45,3.46,3.44,3.71,3.69,3.64,3.64,3.62,3.55,1.63,0.28,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.01,-0.04,0.01,-0.22,-0.28,-0.3,-0.08,0.45,0.55,0.54,0.32,0.6,0.58,0.31,0.03,0.26,-0.16,-0.19,0.11,0.48,1.42,-0.04,0,0,0,0,0,-0.07,--,0,0,0.19,0,0,0,-0.44,0,0,0,-0.25,0,-0.06,--,0.04,0.66,-0.33,0.1,0.1,--,--,
主营业务收入(万元),5445,3620,2233,8300,33047,30834,1917,9484,6631,4263,2049,8486,4892,2804,1278,8008,5567,3453,1599,8208,4891,3211,1710,9730,6840,4950,2654,10906,7438,5225,2785,11657,9785,8173,4368,14121,11145,8107,4393,14282,10025,7395,5353,10036,8705,5567,2219,14937,10244,6150,3393,13816,12361,8884,3920,18799,8935,21905,10820,21849,21269,15637,
主营业务利润(万元),276,222,149,492,1247,1095,215,793,911,628,311,994,736,449,233,1195,812,607,319,1220,831,585,287,1620,1337,962,566,4637,2521,1759,930,3720,2990,2094,877,2659,2340,1656,777,2418,2036,1464,785,-16,1739,1167,487,1790,1339,852,615,2225,2521,1754,413,3876,1499,4656,2218,4086,3373,2696,
营业利润(万元),1085,1083,501,742,1045,646,209,1805,1285,678,336,9136,2040,1326,629,2223,944,566,343,1401,600,373,265,635,742,571,246,913,900,779,169,1102,891,680,202,1032,720,611,267,238,389,414,257,-3936,150,152,71,-1616,-548,-570,189,-1260,743,461,0,1715,610,3360,1582,2943,2248,1814,
投资收益(万元),2246,1570,657,2625,1721,1012,416,3022,1952,1137,429,11553,2686,1803,847,3301,1920,1248,621,2759,1671,1066,670,302,208,8,4,34,32,32,4,274,156,55,0,-191,0,0,0,539,-1,0,0,-194,-9,-8,-0,1957,977,680,10,101,90,80,10,279,236,-20,0,0,0,0,
营业外收支净额(万元),7,-4,2,14,11,1,-1,40,16,11,-4,-58,-3,14,16,963,963,961,-3,34,7,5,3,410,63,56,-3,460,--,--,-2,--,--,--,0,-13,0,0,2,-100,29,0,0,-2,0,0,0,-148,2,0,-1,-1557,16,83,35,144,0,48,0,--,--,--,
利润总额(万元),1092,1079,503,755,1056,647,207,1845,1301,689,331,9078,2037,1340,646,3186,1906,1527,340,1435,607,378,268,1045,806,627,243,1373,847,725,166,1105,869,678,202,828,701,589,269,677,417,406,251,-4111,162,166,70,193,432,108,199,-2454,849,623,-189,2138,970,3388,1598,2930,2248,1812,
净利润(万元),1102,1079,504,950,1060,647,210,1840,1299,687,331,6851,2035,1339,645,3172,1905,1526,339,1432,606,378,270,573,413,328,174,942,572,539,111,692,628,552,196,657,630,524,232,539,323,308,204,-3851,49,91,52,293,441,128,168,-2345,780,559,-10,1345,787,2463,1200,2260,1734,1403,
