报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),-0.03,0.01,-0.01,-0.23,-0.16,-0.12,-0.05,0.21,0.24,0.24,0.06,0.41,0.16,0.08,0.04,0.29,0.26,0.11,0.04,0.37,0.26,0.11,0.03,0.31,0.24,0.11,0.03,0.26,-0.01,-0,0,0.28,-0.03,-0.02,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.71,1.63,1.6,1.55,1.52,1.37,1.3,1.26,1.15,1.01,0.93,0.9,0.83,0.7,0.62,0.59,-0.64,-0.64,-0.63,-0.64,-0.81,-0.8,-0.8,-0.78,-0.02,0.08,0.81,0.87,1.16,1.22,1.28,1.33,1.34,1.39,1.35,1.37,1.28,1.26,1.24,1.22,1.28,1.25,1.24,1.22,1.2,1.11,1.01,1,1.04,1.09,0.99,0.98,0.8,0.83,1.32,1.42,1.94,2,2.01,2.12,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.34,0.16,-0.01,-0.92,-0.77,-0.65,-0.66,0.36,0.38,-0.17,-0.12,0.14,-0.13,-0.07,-0.13,0.38,0,0,0,--,0.01,0,0,0,0,0,--,-0.23,0,0,0,0.09,0,0,0,0.33,0,0,0,-0.04,0,0.01,0,0.1,0.05,0.07,0.03,0.04,0,0.08,-0.18,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),36992,29282,8209,35716,27056,16799,6813,90719,88568,67169,30036,107061,82908,59277,21048,132708,99020,56975,14245,119661,59822,33030,12846,100727,79992,33430,10191,89652,202,202,202,0,0,--,--,803,803,803,803,5489,3147,503,383,20867,18977,16540,10104,31436,21120,14409,6739,37055,27798,19899,8298,36197,18491,27031,9876,10353,4706,18767,9266,24845,12206,20948,12448,23223,11006,22529,9241,23847,9312,--,
主营业务利润(万元),10606,6876,270,-3483,-3520,-4002,-2782,3369,4361,2281,3802,25233,24998,14784,7167,47254,35861,18350,6828,44020,29044,14980,5198,37491,27418,12853,3597,30412,160,160,160,0,0,--,0,-1058,-1058,-1058,52,-200,-94,-7,24,2641,3184,2885,1829,7167,4396,2882,1157,8246,5640,3610,1193,8347,4960,7255,2600,2152,699,309,-51,-98,-977,-10532,-2718,-5624,-2286,1385,1512,2792,0,--,
营业利润(万元),-3995,-1884,-2216,-28116,-19778,-15340,-6011,6781,25830,25105,6379,35194,17056,8831,4346,31518,27133,11732,4129,34487,24311,11506,3426,31710,24230,11103,2500,25315,-189,-77,62,-795,-725,-484,-310,-20722,-16274,-13685,-1824,-11268,-5486,-3652,-1635,-4603,-585,607,644,2701,1901,1129,378,3253,2111,1256,360,3610,2894,2287,198,2313,-1406,-6739,-4183,172,-940,-10584,0,-5605,0,1840,0,2796,0,--,
投资收益(万元),--,--,--,--,--,--,--,21934,32585,32585,5904,26830,--,0,--,--,--,--,--,23,--,--,--,--,--,0,--,-1,--,--,--,302,0,--,--,0,0,0,--,-1,0,0,0,3,4,4,4,958,51,51,83,-350,78,-113,78,-393,-156,-49,0,17,17,4203,1575,1729,229,-2895,262,-1501,526,1925,1168,1475,0,--,
营业外收支净额(万元),-53,33,-1,-161,-95,16,19,12192,-10,-10,5,-316,45,-9,13,-680,51,43,-3,3155,1989,-20,-0,453,490,503,452,815,--,--,--,7808,--,--,0,-27997,0,0,149,-3798,0,0,0,-54,0,0,0,132,0,0,0,-66,24,10,0,-84,0,193,0,93,0,--,0,0,0,0,-52,0,0,0,0,-110,--,--,
利润总额(万元),-4047,-1851,-2217,-28276,-19874,-15323,-5992,18973,25820,25096,6385,34878,17100,8822,4359,30838,27185,11775,4126,37642,26300,11486,3426,32163,24720,11606,2951,26130,-189,-77,62,7012,-725,-484,-310,-48719,-25806,-23246,-1675,-15067,-5435,-3655,-1636,-4654,-582,654,634,3790,1962,1186,461,2837,2277,1218,493,3950,3278,3366,195,2414,-1208,2780,54,3035,-744,-14510,-2509,-7271,-1592,3837,2660,4270,2036,--,
净利润(万元),-3037,513,-1088,-21657,-14760,-11380,-4609,19360,22665,22128,4620,31826,12010,6172,3173,22321,19978,8612,2974,28303,19946,8617,2426,23757,18306,8582,2214,19989,-189,-77,62,7012,-725,-484,-310,-41112,-22011,-19646,-1297,-11583,-4189,-2818,-1268,-3771,-579,433,543,3272,1508,800,414,1797,1523,774,403,2668,2256,2564,177,2414,-1208,2777,282,3033,-743,-14591,-2538,-7348,-1592,3445,2261,3645,1731,--,
