报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,
基本每股收益(元),0.04,0.05,0.02,0.16,0.11,0.07,0.04,0.16,0.12,0.07,0.03,0.19,0.1,0.05,0.02,0.16,0.08,0.05,0.02,0.13,0.07,0.05,0.02,0.12,0.08,0.05,0.01,0.05,0.05,0.04,0.01,0.17,0.15,0.13,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.58,1.53,1.53,1.51,1.44,1.41,1.67,1.65,1.59,1.57,1.53,1.51,1.47,1.44,1.4,1.39,1.39,1.37,1.48,1.46,1.47,1.45,1.34,1.29,1.6,2.1,2.1,2.09,2.05,2.25,2.24,2.22,2.15,2.14,2.23,2.23,2.18,2.08,2.06,2.04,2.02,2.02,2.29,2.39,2.34,2.41,2.34,2.71,2.56,2.95,3.02,2.02,--,1.89,1.53,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.06,-0.23,-0.12,0.18,0.26,0.02,-0.01,0.33,0.31,0.03,-0.01,0.3,0.34,0.11,0.02,0.24,0.2,-0.02,0.03,0.27,0.14,0.01,-0.06,0.07,0,0,0,0.07,0,0,0,0.34,0,0,0,0.46,0,0,0,0.1,0,0.01,--,0.43,0.05,0.13,0.24,0.15,--,-0.32,0.16,--,--,--,0,
主营业务收入(万元),38770,26023,11495,58940,46508,31697,17531,63719,48463,34641,16291,57285,41050,25254,11403,54105,40914,24656,11908,46372,31881,23632,11445,51159,31430,20137,9547,53828,28696,19210,9588,33222,24642,16078,4822,28358,17882,11461,5434,30193,22546,15645,8043,32650,19936,12385,5259,28528,26496,11812,5013,29744,16597,12223,5157,18359,9830,19392,9484,21540,9302,16591,7333,15896,6548,9982,5193,
主营业务利润(万元),11808,8191,4305,19197,15657,10944,6336,21185,16150,11392,5443,19495,14449,8593,4063,19256,12652,8254,4240,15344,9920,7197,3641,14472,9600,6387,2901,11776,7799,5215,2518,9975,6620,4080,--,5114,3739,2884,1474,6291,5151,3782,2018,6562,4666,3059,1373,6748,8055,2524,1183,7600,4140,3128,830,4216,2432,5816,2837,5629,2418,4857,1716,4894,2073,2407,1140,
营业利润(万元),3914,3579,1617,12406,7540,5356,2935,9479,8241,5163,2255,12173,6817,3887,1605,8794,5193,3249,1258,7028,3786,3005,1185,5392,3665,2483,765,3145,2558,1607,360,6636,5658,4766,305,-8214,-182,281,317,1075,1183,947,536,1289,1116,727,243,2755,3586,849,339,3247,472,433,129,2111,1038,3314,1980,3626,1661,4067,1222,3426,1325,2571,1253,
投资收益(万元),--,--,--,6068,79,79,--,286,286,--,--,3178,96,96,--,280,197,197,--,-3,79,79,--,--,--,--,--,-431,-295,46,-138,3783,3624,3624,0,-86,-30,-27,-13,1191,-40,-27,-13,1585,38,21,0,1895,71,21,0,539,157,157,0,891,289,1398,24,864,22,72,0,42,3,328,6,
营业外收支净额(万元),441,334,8,-1148,92,63,39,1353,225,-4,-8,83,46,49,11,899,5,-5,-0,19,-33,-11,0,32,22,9,8,-186,--,-37,39,--,--,11,--,-3063,0,0,-1,-39,0,0,0,-218,0,0,0,-81,-55,-31,-16,-110,-85,-69,0,-69,-25,259,0,294,0,--,0,1,--,20,0,
利润总额(万元),4355,3913,1625,11258,7631,5418,2974,10832,8466,5159,2247,12256,6863,3935,1616,9693,5198,3244,1257,7047,3753,2994,1185,5424,3688,2491,773,2958,2486,1570,400,6779,5651,4777,310,-11319,-148,284,340,2295,1244,1013,543,2688,1055,676,227,4641,3624,861,323,3714,706,658,172,2988,1312,5029,2201,4947,1747,4153,1223,3469,1329,2919,1259,
净利润(万元),1976,2169,708,7159,4700,3300,1674,7248,5501,3193,1209,8287,4442,2279,833,6746,3628,2249,816,4733,2484,2041,774,4371,2897,1939,538,1899,2013,1343,364,5775,5217,4475,300,-10672,-163,231,285,2008,875,750,438,2381,824,513,207,3954,2685,774,328,2717,693,586,129,2412,1052,4005,1349,3829,1360,3277,1026,2901,1121,2468,1070,
净利润(扣除非经常性损益后)(万元),1608,1886,697,3747,4629,3249,1643,6094,5311,3197,1215,5185,--,2239,--,5606,--,2252,--,4600,--,2050,--,4544,--,1933,0,3183,0,1420,--,2827,0,1418,--,-8078,0,205,0,2041,0,672,0,2440,0,574,0,3335,0,683,0,2285,477,417,--,2026,896,3635,1153,3353,--,--,--,--,--,--,0,
经营活动产生的现金流量净额(万元),14767,747,-6435,10375,13727,-4762,413,9088,15646,1311,2316,1354,2780,-10506,-5567,8106,11622,1088,-515,12191,11665,950,-195,11196,12723,3896,574,9028,7370,-741,914,9175,4820,389,-1882,2350,-2201,-812,-1349,1795,-517,-263,-1024,8111,2141,789,-1520,10888,2032,408,-482,1908,0,138,--,6820,743,2040,3755,1962,--,-3506,1630,--,--,--,0,
现金及现金等价物净增加额(万元),6538,-5168,-6508,17345,19795,-2953,8719,5112,9863,835,1640,-8802,-4013,-11843,-6000,8232,10265,-6147,-1178,7427,8064,-438,-612,5296,12210,4773,782,3600,4902,-2426,-1840,-1792,-2369,-2169,-1591,-4015,-5131,-1321,-2518,-1179,-1902,-1759,-2028,672,-4401,-5528,-1266,-860,-1517,-7131,-2828,5975,0,-2751,--,-8795,2887,8616,479,-2917,--,9158,14639,--,--,--,0,
总资产(万元),200127,181237,179060,176346,177669,160322,160185,152881,151018,141874,139416,137315,143464,127153,127879,131762,131209,110597,115434,115674,109306,100599,101996,107248,117081,107171,103769,101358,108133,101555,98411,99183,99579,99875,86025,77941,88146,89351,86440,86138,86101,86038,84111,85500,85285,84665,89662,88722,111387,75256,77177,91819,79602,70303,68418,69308,76586,69248,57241,54220,49257,48758,46227,29963,--,24053,16963,
流动资产(万元),116945,99114,98234,98881,104186,88073,87520,79899,82642,73610,71248,68453,72254,55855,57902,62602,58561,37906,42512,42008,41739,34708,37294,42038,52730,42611,38830,35767,43331,36570,33609,34434,35410,36085,35937,33259,39424,40795,39913,39212,39470,38790,36488,37337,37685,36604,41065,39790,56556,40343,42732,--,--,--,33625,0,0,--,0,0,34631,34209,32102,17451,--,10959,3428,
总负债(万元),89408,70385,69477,68302,71228,53408,55220,50575,51033,43493,43192,43109,52739,39258,40619,45947,49032,30213,35861,37293,38522,31113,34152,40479,52146,43292,41567,39843,46741,41192,38751,39824,39497,40560,38245,31859,30847,31548,28544,28506,29591,29656,28053,29784,31348,31053,33927,33142,48912,33180,35658,43433,39015,29756,29767,30795,37181,28591,17609,16500,13746,14858,15543,15494,--,10764,6219,
流动负债(万元),80402,61330,60176,59058,64505,47415,49382,44893,51033,43493,43192,43109,52739,39258,40594,45923,48007,29188,34833,36265,37292,29883,26922,33249,45497,36643,34918,33194,40741,35192,32751,33824,33497,34560,32245,25859,24847,25548,28544,28506,29591,29656,28053,29784,29348,29043,33927,33142,46891,33154,35658,--,--,--,29767,0,0,--,0,0,13746,14858,15543,15494,--,9502,4955,
股东权益不含少数股东权益(万元),87256,87449,86883,86174,83715,84995,83370,81696,79053,76746,74761,73552,70604,68440,68467,67727,64608,63229,62242,61426,59176,58421,57154,56380,54620,53662,52261,51723,51975,50925,50005,49641,49937,49197,45406,43745,54385,54782,54837,54554,53422,53310,52990,52552,50995,50684,52748,52541,51645,39583,39138,38854,38420,38313,36333,36204,37113,38132,37060,35711,33782,32423,30170,14174,--,13212,10744,
净资产收益率加权(%),2.27,2.49,0.82,8.4,5.59,3.96,2.03,9.39,7.21,4.25,1.63,11.53,6.35,3.31,1.22,10.45,5.74,3.6,1.32,8.04,4.2,3.56,1.36,8.11,--,3.68,0,3.75,0,2.67,--,12.24,0,9.53,--,-21.68,0,0.42,0,3.75,0,1.42,0,4.55,0,0.98,0,7.96,0,0,0,6.9,1.82,1.54,--,6.77,2.88,10.62,0,0,--,13.35,--,--,--,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
