报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),0.22,0.75,0.42,0.1,0.14,0.06,0.02,0.02,0,-0.01,-0.02,0.04,0.06,0.04,0.01,0.07,0.05,0.03,0.01,0.03,0.01,-0.02,0.01,0.01,0.09,0.01,-0,0.12,0.11,0.06,-0,0.04,0.02,-0.01,-0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,1.46,--,--,--,0.43,--,0.47,0.52,0.49,0.48,0.46,0.44,0.42,0.41,0.4,0.38,0.4,0.39,0.47,0.4,0.39,0.39,0.38,0.33,0.27,0.27,0.26,0.23,0.29,0.31,0.4,0.39,0.26,0.26,0.88,0.86,0.88,0.9,1.13,1.15,1.19,1.21,1.22,1.22,1.19,1.21,1.46,1.46,1.44,1.44,2.67,2.68,2.56,2.54,2.61,2.59,2.55,2.18,2.1,2.56,2.42,2.56,2.7,2.51,2.34,3.04,2.97,2.75,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.07,--,--,--,-0.01,--,0.36,0.23,0.02,0.34,0.21,0.21,0.09,0.54,0.39,0.23,0.11,0.38,0.2,0.13,0.07,0.37,0.23,0.16,0.07,0.34,0.23,0.1,0.04,0.3,0,--,0,0.34,0,0,0,0.23,0,0,0,0.17,0,0,0,-0.06,0,0,--,-0.28,0.08,0.2,0.16,0.03,--,-0.21,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),50101,33172,15929,47686,30164,19365,9248,36131,26261,16597,7044,30034,21001,12980,4957,24674,19459,13324,6705,26847,20594,14162,7778,30775,22536,14563,6892,28811,21829,12395,5963,39219,31605,19979,7925,40736,32069,19517,8204,35437,27630,15929,5812,28126,22560,13719,3869,32503,25756,15451,5067,31131,25828,14680,4152,29605,10798,20094,9006,10021,5101,18628,9681,29837,14695,25494,10117,14659,7130,17588,6112,12209,5052,--,
主营业务利润(万元),33409,22912,10458,34080,21030,13173,6055,24189,18024,11301,4653,20397,14448,9087,3544,18160,14246,9815,5008,18448,13710,8965,4244,17759,13019,8442,4020,15670,11389,7114,3429,16213,12852,8174,--,12631,10217,6429,3167,10795,7671,4875,2190,7225,4935,2969,834,4324,3186,1780,463,3843,3793,2079,232,3225,1983,1900,1313,1241,779,3981,2783,3685,2050,2380,1098,1333,917,2165,959,1429,599,--,
营业利润(万元),10559,36036,17012,5684,6201,2554,821,354,-102,-871,-1160,2841,3347,2510,1178,5504,4834,3069,1284,4155,2523,88,745,2209,4062,848,142,2486,1178,995,260,4523,2710,461,-215,592,390,-242,-345,-5014,346,-99,-49,-6008,-1132,-1015,-487,-402,-22,-319,-557,-4356,523,107,-284,-1058,783,16,317,-116,157,1595,1382,3752,0,2560,0,1489,0,0,959,1433,600,--,
投资收益(万元),10686,30512,6583,1739,1058,-8,-16,-180,-27,-17,-58,475,174,-17,-60,-71,268,-222,-392,-422,-1193,-857,0,145,534,344,202,-182,286,375,77,1340,39,4,4,-261,1,-14,0,-170,24,29,18,-254,28,21,30,1236,1107,1161,14,-872,176,229,391,2181,40,5479,118,1088,110,1207,429,86,259,234,98,829,713,1324,621,778,167,--,
营业外收支净额(万元),454,226,-8,629,635,236,121,1896,1373,1033,519,956,908,700,99,339,157,153,99,-285,-30,70,38,-1494,818,336,317,4844,--,1938,--,--,--,--,--,1466,0,--,0,-7720,0,0,0,-325,0,0,0,-37,0,0,0,-463,14,13,0,-180,0,-36,0,2201,0,0,0,0,-10,0,123,0,-8,14,0,0,--,--,
利润总额(万元),11013,36262,17004,6313,6836,2790,942,2250,1271,162,-640,3797,4254,3210,1277,5843,4991,3222,1383,3870,2493,158,784,716,4880,1184,459,7331,6583,2933,260,3213,2748,465,-224,1973,4360,3526,-340,-12751,1057,69,-31,-6455,-1200,-1071,-448,838,1050,822,-542,-5691,713,349,120,1038,795,5520,436,3199,315,2838,1847,3792,2203,2994,1320,2343,1623,3504,1575,2173,760,--,
净利润(万元),8396,28861,16071,3546,5078,1917,847,722,106,-262,-764,1390,1844,1425,403,2343,1673,1035,390,838,169,-588,206,212,2827,301,-27,3910,3687,1918,-31,1188,648,-206,-345,798,2966,2853,-415,-14230,-528,-1074,-496,-7728,-2005,-1537,-552,314,574,519,-595,-6251,241,137,95,253,447,4740,307,2569,227,2440,1624,3211,1633,2561,1136,2116,1486,3137,1432,2015,665,--,
