报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.81,0.6,0.04,0.3,0.22,0.14,0.06,--,0.28,0.18,0.06,0.34,0.2,0.12,0.03,0.46,0.4,0.13,0.05,1.12,0.33,0.3,0.13,0.74,0.53,0.46,0.15,0.73,0.53,0.29,0.03,0.58,0.43,0.24,0.08,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.35,4.27,4.14,4.07,4.19,3.92,3.86,3.81,3.71,5.02,4.03,3.9,3.7,5.18,4.97,4.8,4.62,4.5,4.12,4.09,3.91,3.84,3.68,3.62,3.55,2.64,2.5,2.24,1.84,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.37,0.33,0.18,-0.05,-0.13,-0.05,0.01,0.25,0.17,0.06,-0.01,0.79,0.45,0.44,0.21,0.4,-0.13,-0.1,-0.1,0.94,0.58,0.14,-0.05,0.37,0,--,0.11,0.34,0.8,
主营业务收入(万元),152179,96745,38727,122850,88076,56685,24273,118426,88825,57617,23247,110621,81164,52829,22357,103921,77831,50385,20804,109989,80537,49748,21057,95484,65845,39132,16264,87258,66546,33974,13750,71115,51876,32460,12910,61344,44480,27558,53507,47076,36545,
主营业务利润(万元),35088,22535,8797,42834,32696,21118,8974,44829,33382,21537,8789,39728,28874,18694,7650,33166,24001,15249,6165,35384,26944,17664,7624,36100,26462,15879,6065,27502,20169,10285,4074,22400,16210,9874,--,16819,12012,7503,13520,12958,10844,
营业利润(万元),36579,32716,1912,13335,11672,7539,2734,18694,14863,9698,3038,17252,11181,6675,2048,20676,17884,6375,2393,39692,14457,9629,4090,22002,15898,9025,2983,14070,10263,5253,917,11110,8370,4731,1467,7712,5559,3260,5420,6165,5373,
投资收益(万元),27119,27837,1185,3756,770,747,993,1854,1657,1491,872,1998,10,-394,-106,11066,10737,2033,1082,25112,2979,2126,1294,5844,3719,2451,1322,4349,3439,2002,88,310,145,28,68,74,88,56,-4,41,146,
营业外收支净额(万元),3969,107,-63,651,198,304,300,285,-41,9,19,308,115,119,63,796,283,199,42,773,719,254,64,1005,997,35,3,-72,--,--,--,--,--,--,--,-80,0,--,0,0,0,
利润总额(万元),40548,32823,1849,13986,11870,7843,3034,18979,14822,9707,3057,17560,11296,6795,2111,21471,18166,6574,2435,40465,15176,9883,4154,23007,16895,9060,2987,13997,10192,5180,964,11691,8388,4755,1490,7778,5700,3365,5329,6243,5506,
净利润(万元),30615,25170,1266,9577,7076,4674,1871,11530,8998,5966,1853,10866,6225,3632,1042,14317,12469,4112,1598,34577,10343,6693,2760,16008,11447,6203,2001,9825,7135,3867,379,7738,5809,3200,1008,5020,4104,2463,3631,4930,4378,
净利润(扣除非经常性损益后)(万元),5961,3389,1323,7754,6969,4472,1640,--,--,5953,1838,10645,--,3536,--,6722,--,3943,--,12585,--,6356,--,15209,0,6174,0,9273,0,3921,--,7175,0,3153,--,4955,0,2478,3685,4900,4333,
经营活动产生的现金流量净额(万元),18461,11878,-1070,18197,14548,13759,38,13428,7195,7351,-286,19392,11961,10559,5494,-1631,-4035,-1539,318,7738,5356,1252,-171,17495,9949,5944,2877,5329,-1750,-1302,-1348,12605,7765,1903,-716,4946,2463,2171,1128,3433,8015,
现金及现金等价物净增加额(万元),3432,18191,1958,-3925,4786,8537,-4427,4430,-4303,3090,-3529,4981,12642,4283,3341,1742,12235,-180,1347,-3899,-3867,-6538,-2098,2582,3920,-2550,1675,-1713,-2675,-2363,-3484,-9119,-1715,-5869,-1451,16750,17894,-1971,1370,-482,4398,
总资产(万元),252205,263252,265778,259619,259932,224875,222900,225601,215999,217957,211950,211394,218295,204922,200939,200855,209429,201321,190062,184804,184794,178300,155034,155974,152740,138304,137696,137321,139364,130014,113108,114387,104512,85050,77167,74874,76905,54958,52919,43998,36843,
流动资产(万元),117973,129053,106803,100447,111203,102016,99753,101686,93874,97566,90499,91583,101530,89963,89331,88113,97067,76785,71249,69828,72162,66497,65347,66896,69875,56957,59228,61204,66455,61311,54866,59902,84444,63904,62848,61063,62982,40629,39854,31416,27181,
总负债(万元),52045,66056,84594,79925,81525,53574,49013,53613,43115,46054,41989,44458,56606,45848,52021,53576,59155,59537,55390,52277,55563,53329,52797,57373,59452,58009,60951,63079,68238,62660,51087,53090,45915,27310,21150,20567,23908,23812,24027,20180,17347,
流动负债(万元),31308,53004,54668,50095,42473,30793,22317,27025,21268,25543,25127,30536,41491,31933,36366,37461,45489,43869,43160,42137,41847,34312,27123,36748,38796,36340,34635,48740,54952,55164,48621,50625,44796,26191,20031,20101,21447,21451,19666,18022,13347,
股东权益不含少数股东权益(万元),179771,175518,160070,158797,156599,154087,155093,153223,150668,147635,147063,145221,140519,137926,129255,129162,132952,124551,119256,117593,114595,110846,89034,86157,81548,69377,66552,64375,61898,60308,55189,54810,52357,51490,49298,48460,47547,26446,24983,22353,18365,
净资产收益率加权(%),17.36,14.69,0.79,6.12,4.52,3,1.21,--,--,4.03,1.09,7.9,4.64,2.76,0.8,11.38,9.97,3.42,1.35,34.01,11.47,7.48,3.15,21.81,0,9.22,0,15.42,0,6.5,--,14.98,0,6.38,--,14.1,0,9.61,15.45,24.45,27.28,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
