报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.4,0.26,0.14,0.77,0.58,0.39,0.16,0.55,0.41,0.24,0.09,0.37,0.32,0.21,0.09,0.43,0.37,0.26,0.13,0.64,0.61,0.4,0.19,0.91,0.79,0.47,0.08,0.47,0.41,0.22,0.12,0.79,0.55,0.35,0.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.69,5.58,5.57,5.49,5.42,5.38,6.39,6.26,6.21,5.99,6.11,5.91,5.79,5.48,5.24,5.12,5.04,4.87,5.2,5.57,4.39,4.13,4.15,3.91,3.65,3.47,3.84,3.74,3.39,3.27,3.45,3.34,3.16,3.31,3.16,3.03,2.75,2.59,2.48,2.4,2.53,2.91,2.69,2.59,2.77,2.55,2.02,1.82,1.93,1.73,1.69,1.59,3.03,2.61,2.63,2.36,2.51,2.31,2.33,2.43,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.58,0.52,0.15,1.2,0.78,0.56,0.48,1.16,1.06,0.7,0.45,1.38,1.16,0.61,0.34,0.78,0.71,0.4,0.23,1.32,1.52,1.04,0.5,1.53,0,0,--,1.72,0,0,0,1.54,0,0,0,1.94,0,0,0,1.93,0,1.8,--,1.95,0.69,1.24,0.34,0.87,0.28,0.96,0.31,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),867653,548868,245869,1250604,951405,616378,285310,1235078,925488,536974,250903,1282848,1004276,644740,303502,1438702,1078396,664138,297472,1246471,948282,613654,289342,1138867,788235,424670,178087,1064291,859574,542298,270478,1035664,564639,365127,176035,694505,510734,315768,154809,690841,515607,332939,157015,584278,415161,268045,129762,480463,351971,206343,86629,382859,296398,198054,79520,334781,146875,230802,82962,158375,71782,139631,50583,139949,61516,155264,70173,131168,49318,114504,51362,63887,--,--,--,
主营业务利润(万元),264475,157213,63228,311660,242406,157707,66150,252881,191391,96414,44045,201971,165365,102862,39249,182012,158975,104696,49164,187791,179014,118224,63728,290678,192375,93396,36452,129843,161844,99771,60370,276710,154417,102135,--,169534,119557,71156,36382,178771,113041,73133,35364,164610,124255,82199,37906,161675,101544,56155,23318,105480,88900,68444,26757,111937,51745,71909,23477,49835,25854,46885,15837,24326,9593,9556,7208,14714,4638,13684,5432,11922,--,--,--,
营业利润(万元),205240,127011,45948,225210,184043,125092,51980,157663,129412,60738,24010,96019,88085,58699,18806,97819,101831,74808,33097,119882,144701,94850,48231,229466,187619,110481,18951,26588,96366,62437,40504,210906,140214,91162,44970,150867,107127,63108,30989,157994,97168,62726,30975,149726,112961,75117,34908,150794,93034,50625,20077,104624,88853,63427,22473,83353,45592,52973,14024,27887,17253,27896,7885,23488,0,10234,0,16054,0,15409,0,13244,--,--,--,
投资收益(万元),42335,27951,9096,36423,29801,21789,11110,14737,12213,9871,824,-3905,-3524,-917,-711,5844,2105,4484,-472,14170,14761,6562,-36,60300,62145,53057,992,-8176,-7379,1774,-2520,4553,1465,661,391,-168,-827,-539,-148,-6011,-1245,-1067,-785,-2330,-673,-582,-544,-1643,-926,-493,-350,-7586,-789,-354,-419,-1581,-710,6118,6301,9157,4643,5661,2440,607,597,1864,1186,420,677,208,1139,105,--,--,--,
营业外收支净额(万元),26200,21316,6359,66527,38127,24783,7730,64077,30067,36322,12428,65350,50362,30360,20831,58466,47279,29840,11647,77871,48860,32509,13316,53663,41152,21192,6644,106130,--,10157,-3,18228,--,--,--,1114,0,0,-35,377,0,0,0,-3208,0,0,0,286,0,0,0,0,238,195,0,-7539,0,-3721,0,-704,-629,--,0,0,2964,0,7312,0,6413,0,3185,-62,--,--,--,
利润总额(万元),231440,148327,52307,291737,222170,149875,59710,221740,159479,97060,36438,161370,138447,89059,39637,156285,149110,104648,44745,197752,193561,127359,61548,283129,228771,131673,25595,132718,125492,72594,40501,229134,140110,91016,44925,169133,116613,66503,30838,159662,96235,61579,30516,144462,112162,74555,34339,149437,92113,50137,19727,107244,98579,69448,22029,86096,49343,67051,31338,47579,30996,42923,17133,40505,26426,33973,17354,26266,12154,22381,10364,13287,--,--,--,
净利润(万元),158873,102629,36415,203405,154104,103330,41059,145299,108667,63637,23154,96484,84207,55999,22631,112461,98449,69241,28069,140374,134107,87635,42863,199536,174558,104157,18468,103463,89915,49476,26909,159772,65645,41767,20215,80011,56686,32354,15337,72720,43373,28883,14112,67865,53399,35318,16420,71367,43103,22972,9157,50687,46666,32722,10260,39814,24498,35490,18847,29147,18499,26515,10952,21655,14752,18427,10266,14361,6988,12532,6273,7463,--,--,--,
