报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.65,0.4,0.09,1.01,0.63,0.44,0.18,1,0.55,0.34,0.13,1.25,0.68,0.4,0.24,1.35,0.73,0.46,0.28,1.91,1.04,0.59,0.28,1.75,0.9,0.51,0.09,1.74,1.3,0.7,0.11,1.71,0.05,0.95,1.4,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.26,2.98,5.64,5.4,4.75,4.46,8.73,8.41,7.47,6.51,12.68,12.4,11.54,11.15,10.96,10.87,10.38,9.81,4.7,4.59,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.02,-0.26,-0.82,0.27,-0.6,-0.37,-0.72,0.89,-0.35,-0.18,-0.65,0.69,0.19,0.05,-0.19,0.04,-0.96,-0.91,-0.65,1.36,-0.26,-0.58,0.47,
主营业务收入(万元),583019,346889,120260,733188,464747,304252,114482,541009,325917,203159,78847,353121,219288,129687,49803,220521,146070,89426,32863,151628,95798,57065,21273,83594,51826,29902,12990,63202,44435,26482,7918,40519,5091,44554,29314,
主营业务利润(万元),218164,129628,44333,273504,171284,112418,46546,226152,138495,87439,32328,147952,90871,53070,19648,91493,58421,36212,13641,64669,39664,23711,8819,31899,19471,11526,5141,24155,17096,9782,2911,16347,1961,14833,9806,
营业利润(万元),64200,37862,6981,92757,55088,41562,15673,93782,57339,34658,11779,60405,33670,20158,5433,32997,22207,13340,3280,23951,12663,7200,1516,9097,4818,2741,473,8101,6827,3387,537,7789,-43,3228,3376,
投资收益(万元),1145,962,596,756,-22,-32,-123,775,330,274,135,-103,-138,-147,-86,-404,-214,-105,--,-0,--,--,--,0,--,--,--,-52,--,--,0,93,0,718,--,
营业外收支净额(万元),23535,15719,4458,32528,24336,13985,8258,18742,12051,8558,4314,15053,8928,5458,2063,8338,1341,1265,1038,4867,2840,1506,494,3688,1643,912,155,--,--,--,184,0,315,2019,1503,
利润总额(万元),87734,53581,11439,125284,79424,55547,23931,112524,69390,43215,16093,75458,42597,25616,7496,41335,23548,14605,4318,28818,15503,8705,2010,12785,6461,3653,628,11111,8251,4348,721,9727,272,5247,4879,
净利润(万元),76119,46381,10340,114268,72460,50633,20167,113092,61597,38625,14267,70016,37800,22581,6697,37798,20424,12891,3919,26029,14077,7845,1853,11719,5998,3402,631,10413,7443,3673,584,8575,278,4773,4191,
净利润(扣除非经常性损益后)(万元),74742,45367,9855,110485,70426,49057,18648,111457,60566,37817,13665,68582,--,21354,--,36670,--,12659,--,25334,--,7627,--,10545,--,3213,0,9756,0,3815,--,0,--,--,--,
经营活动产生的现金流量净额(万元),-67560,-55764,-52395,-1708,-88334,-94075,-67859,35648,661,-7894,-21518,48191,1289,-14491,-22991,7422,-16793,-10340,-9987,12356,-4817,-2450,-4335,4640,1274,328,-1288,267,-6387,-6076,-3262,6780,-1309,-2922,2362,
现金及现金等价物净增加额(万元),-45120,-37075,-25192,-50549,-80685,-65322,-20666,109732,75898,72247,-26021,21784,-20990,-28125,-28091,-10702,-32764,-22174,-11115,13657,7319,-1428,-185,1408,363,-1091,-2428,31413,28315,31929,-3886,5956,-267,-3918,5112,
总资产(万元),889338,841097,751334,798997,668547,676417,647988,602752,484441,451325,335824,339743,289233,259572,226571,226909,189591,189485,175419,177759,158429,138087,122580,116016,100928,90713,87009,86479,83926,80709,38614,37928,--,29897,30737,
流动资产(万元),752758,713514,626742,676254,572459,586040,561113,517465,411530,382150,264836,272047,244124,216626,188104,186667,157465,159839,151482,154222,143135,123440,108179,101392,88326,78124,74358,73727,76602,73771,32040,31475,--,25215,25728,
总负债(万元),301954,283363,219384,277893,138399,169187,210443,185364,118572,108403,106791,124978,106746,92370,68327,75422,56179,64343,53357,60324,53991,50881,37714,33188,23819,16199,13764,13857,14664,15191,15127,15003,--,15541,16072,
流动负债(万元),278398,259851,180387,238294,134797,165818,207445,182837,117373,107103,105566,123679,106115,91715,67697,74792,55501,63610,52624,59591,53991,50881,37714,33188,23819,16199,13668,13857,14538,15137,15055,14949,--,15541,16072,
股东权益不含少数股东权益(万元),586456,556606,530764,520266,529508,506662,437026,416859,365363,342392,228544,214214,181866,166495,157435,150586,132598,124452,121843,117311,104274,87026,84681,82828,77107,74512,73243,72612,69305,65535,23487,22906,--,14332,13559,
净资产收益率加权(%),13.75,8.56,1.97,24.44,15.22,11.08,4.72,35.09,21.7,15.64,6.45,38.51,22.59,13.94,4.35,28.36,16.21,10.37,3.27,26.4,15.55,9.11,2.21,15.1,--,4.57,0,19.4,0,11.76,--,46.05,--,30.57,44.27,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
