报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.06,0.06,0.05,0.41,0.4,0.24,0.06,0.68,0.49,0.3,0.05,0.66,0.46,0.27,0.05,0.58,0.64,0.36,0.05,0.52,0.36,0.21,0.11,1,0.82,0.5,0.23,0.62,0.32,0.24,0.07,0.63,0.39,0.23,0.08,0.72,1.13,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,6.02,5.83,5.64,5.61,5.55,5.39,8.43,3.11,3.04,2.88,2.73,5.12,4.99,4.81,4.48,5.45,5.22,4.93,4.84,2.66,2.54,0,0,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,0.83,0.44,0.24,-0.07,0.8,0.25,0.2,-0.05,0.64,0.37,0.19,0.16,1.16,0.8,0.65,0.28,-0.01,-0.39,-0.26,-0.7,0.47,0,0.26,-0.06,1.15,0.38,
主营业务收入(万元),97488,63362,25958,179255,128591,85047,35663,193584,137940,80129,27316,177374,122340,79681,27791,121389,72164,29764,5963,32417,21475,13505,5323,26010,19090,12618,4770,24358,15464,8989,3097,14490,11139,7017,2902,12548,8304,
主营业务利润(万元),45834,29859,12274,84719,62729,40736,16645,92531,64555,38181,11833,82356,55291,34410,11203,49867,30526,12040,2286,14633,10488,6558,2504,13227,9799,6380,2352,7479,4442,2938,1067,4661,3536,2264,821,4428,2366,
营业利润(万元),10041,8558,2941,29069,25616,16204,4433,43655,33111,19214,2875,40193,27880,15953,3239,27091,16947,7101,884,9081,6312,3699,1075,9075,7199,4323,1559,3988,2102,1490,386,3214,2332,1535,476,3117,1349,
投资收益(万元),1792,1706,1412,1494,1417,1061,66,1915,1495,1480,18,1339,1031,943,181,980,-3,-3,--,0,0,0,0,0,--,--,0,-6,3,3,0,-4,-1,0,0,-8,1,
营业外收支净额(万元),785,471,299,821,1726,1131,177,1782,918,783,583,972,628,585,285,165,361,54,16,48,14,31,43,46,54,40,-4,--,--,--,--,-24,--,-14,--,-18,-12,
利润总额(万元),10826,9029,3240,29890,27342,17335,4610,45437,34029,19997,3458,41165,28508,16538,3524,27256,17308,7155,900,9130,6326,3730,1118,9121,7253,4363,1556,3926,2082,1470,386,3190,2318,1522,477,3098,1337,
净利润(万元),4785,5060,1881,16193,15872,9764,2199,26911,19600,11992,2112,26067,18082,10534,2127,17651,11634,5022,726,7259,4996,2963,785,7026,5767,3484,1240,3053,1535,1077,287,2540,1553,1019,320,2896,1258,
净利润(扣除非经常性损益后)(万元),4341,4720,1699,15647,14642,9012,2109,25942,18969,11467,1691,25276,--,10275,--,17610,--,4997,--,7218,--,2935,--,6987,0,3444,0,3115,0,1097,286,2543,0,1017,320,2048,975,
经营活动产生的现金流量净额(万元),18594,10949,934,37487,27614,13855,22,17745,335,14637,-1685,32650,17317,9639,-2625,31785,10017,5167,-753,9020,5220,2631,1109,8136,5624,4578,1493,-70,-2122,-1422,-2838,1891,909,1061,-257,4651,1513,
现金及现金等价物净增加额(万元),-26244,-21159,-9923,-8146,-5610,-8178,2554,4002,569,-9574,-11867,10204,2748,10129,-12377,23616,16264,33239,-851,7036,3605,1391,513,5461,4118,3280,1180,11241,9923,10795,-2585,1706,912,1682,-28,2548,276,
总资产(万元),432907,435858,392819,402522,408626,403728,411160,401196,388847,346089,338422,345605,339988,336243,309832,319049,296356,310527,48184,49189,44946,42067,40515,40257,37645,37000,34449,32403,31731,31076,16651,15263,0,0,0,11165,6916,
流动资产(万元),111682,116607,125918,135782,142205,146527,155881,144121,143881,103474,98134,106794,107026,108165,83570,92241,97629,112123,37504,38376,34270,31563,30461,30133,28808,28498,26420,24326,23396,23075,9750,9322,--,--,--,6408,3610,
总负债(万元),98999,100274,89043,99540,106028,108949,106279,106834,98297,69776,64488,73072,77048,83804,59953,70912,57709,61980,2615,4550,2753,2101,2976,3242,2037,3871,3438,2701,3723,3519,5924,5036,--,--,--,3762,2410,
流动负债(万元),72360,73419,69947,80600,83964,95194,92431,92871,87666,59084,53643,62368,65643,72367,46009,57004,38021,43110,2573,4508,2712,2060,2933,3199,1993,3827,3392,2655,3723,3519,5754,5036,--,--,--,3762,2210,
股东权益不含少数股东权益(万元),285127,287140,256631,254347,254178,247866,257171,254398,249665,238693,240420,238132,230641,222987,222051,219450,213165,222478,43463,42586,40253,38158,35842,34938,33675,31350,29322,28082,26533,26070,10230,9943,0,0,0,7403,4506,
净资产收益率加权(%),1.79,1.96,0.74,6.43,6.26,3.84,0.86,10.93,8.05,4.95,0.88,11.39,7.91,4.69,0.96,13.08,10.88,11.1,1.69,18.82,13.35,8.14,2.22,22.42,0,11.11,0,14.13,0,9.6,0,29.34,0,0,0,0.49,38.38,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
