报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.05,0.02,-0.01,0.38,-0.07,-0.07,0,0.46,0.07,-0.11,-0.01,0.05,0.03,0.01,-0.05,0.39,0.12,0.05,0.01,0.6,0.18,0.07,0.01,0.56,0.32,0.36,0.43,0.12,
每股净资产(元),3.31,3.28,5.27,5.28,4.97,4.97,5.13,5.12,4.74,4.57,4.67,4.68,4.61,4.58,4.5,4.55,4.28,4.19,6.81,6.82,6.41,6.3,6.43,6.43,2.23,1.92,6.09,3.35,
每股经营活动产生的现金流量净额(元),-0.23,-0.39,-0.48,0.64,-0.5,-0.65,-0.48,0.47,-0.52,-0.54,-0.32,0.34,-0.56,-0.61,-0.47,0.01,-0.55,-0.49,-0.54,0.36,-0.26,-0.31,-0.34,0.28,-0.24,0.17,1.39,0.79,
主营业务收入(万元),26091,15704,6231,36111,17748,12355,5555,31290,15589,9239,3251,26403,15342,10911,4136,29311,15992,9393,4011,20254,11320,5634,2580,15275,9417,12757,7718,4768,
主营业务利润(万元),14428,8619,3937,23645,10417,6469,3559,21115,8847,4938,2374,16917,10673,7519,3177,20796,11350,6713,2812,13406,7543,4380,1899,8659,5604,6972,4764,2722,
营业利润(万元),-351,-495,-338,2790,-2459,-1784,-267,4309,-569,-2422,-567,-1280,-475,-85,-669,4069,1091,365,-76,2812,102,-155,-467,2383,1365,1507,1553,211,
投资收益(万元),-12,-19,-25,-64,-13,-12,-18,1868,1885,-95,-30,473,107,103,-384,138,-38,-49,-10,551,-66,-62,-122,245,125,147,78,29,
营业外收支净额(万元),1444,905,178,2383,1634,905,329,1907,1611,1140,496,1722,935,283,84,1321,515,431,178,2044,1363,747,529,1054,661,717,--,238,
利润总额(万元),1092,411,-160,5173,-826,-879,62,6216,1042,-1282,-71,442,460,198,-585,5390,1606,796,102,4856,1465,592,62,3438,2026,2223,2173,449,
净利润(万元),979,381,-169,4589,-805,-893,52,5477,871,-1294,-97,537,315,120,-621,4676,1431,627,52,4507,1359,558,54,3154,1778,2021,1986,463,
净利润(扣除非经常性损益后)(万元),--,139,--,3770,--,-1400,--,2719,--,-1982,--,22,--,-135,--,4320,--,438,--,3548,--,96,--,2607,1548,1767,1443,417,
经营活动产生的现金流量净额(万元),-4598,-7591,-5899,7881,-6098,-7929,-5887,5782,-6223,-6468,-3884,4118,-6705,-7308,-5584,84,-6596,-5933,-4019,2698,-1957,-2352,-2551,2127,-1364,961,1951,790,
现金及现金等价物净增加额(万元),-11376,-11629,-7254,-10805,-10659,-10843,-6716,4320,-9529,-10514,-7147,-14183,-24051,-23698,-20603,-1391,-7846,-7193,-3767,-3778,-8866,-7311,-3529,37458,-1494,-509,3574,488,
总资产(万元),90290,81019,82273,86552,76764,75477,78053,81373,70011,67670,69270,75149,72638,70663,68666,72480,60503,60503,61021,64217,55178,50403,52391,54811,17164,15723,12126,6376,
流动资产(万元),47154,45365,46681,50843,40120,39990,43119,46026,35822,33228,34976,40769,39872,39719,40532,58808,50053,50008,50498,53494,47815,43143,47371,49627,12017,10688,9722,4291,
总负债(万元),24178,15611,16459,20629,14452,13085,13805,17335,11301,11085,11374,16998,15227,13654,12603,15755,7105,8141,7904,11039,7115,3142,4133,6608,4654,4991,3606,3027,
流动负债(万元),21732,13289,13899,18150,13189,11781,12577,16071,9760,9498,9844,15382,13858,12302,11460,14634,5579,6969,6838,10194,7113,3124,4128,6608,4642,4935,3570,2548,
股东权益不含少数股东权益(万元),64832,64171,64518,64643,60941,60901,62749,62583,56936,54780,56033,56217,55331,54955,54057,54653,51330,50278,51063,51148,48063,47261,48258,48203,12511,10732,8520,3348,
净资产收益率加权(%),1.53,0.6,-0.26,7.33,-1.29,-1.44,0.08,9.33,1.54,-2.33,-0.17,0.98,0.57,0.22,-1.14,8.89,2.78,1.22,0.1,9.09,--,1.16,--,25.62,15.3,21.02,34.13,15.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
