报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
基本每股收益(元),0.4,0.25,0.28,0.25,0.02,0.02,0,0.03,0.02,0.03,0.01,0.1,0.08,0.06,0.02,0.32,0.28,0.25,0.22,0.98,0.52,0.77,0.44,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,5.78,5.76,5.74,5.73,5.71,5.69,5.64,11.24,3.65,3.18,2.86,1.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.11,-0.04,-0.1,0.29,0.35,0.21,-0.12,0.66,0.71,0.61,0.84,
主营业务收入(万元),327122,214931,100879,59823,21372,12573,5645,25712,18777,13807,5715,30902,23116,15613,8272,33815,25310,17413,9719,31676,15467,23642,18962,
主营业务利润(万元),192994,128466,60279,24705,3843,2197,1025,4565,3316,2562,1006,6503,4851,3129,1449,8459,6614,5038,2937,9792,4856,7207,5184,
营业利润(万元),55672,35278,15027,5761,282,237,59,99,211,368,31,1309,1159,810,383,3132,2817,2437,1737,5335,3008,4315,2331,
投资收益(万元),606,644,407,38,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,13,0,
营业外收支净额(万元),9759,4250,2223,278,131,55,5,319,76,45,48,145,120,96,1,1620,1603,1194,20,285,35,205,221,
利润总额(万元),65431,39528,17250,6039,413,293,64,418,287,413,79,1454,1279,906,384,4752,4420,3631,1757,5720,3043,4520,2552,
净利润(万元),35393,21627,9071,3821,326,260,54,368,232,337,73,1287,1103,786,322,4069,3729,3071,1497,4922,2589,3866,2190,
净利润(扣除非经常性损益后)(万元),31467,20450,8914,3652,337,213,50,97,167,299,33,1164,--,704,--,2696,--,2056,--,4695,2574,3677,2003,
经营活动产生的现金流量净额(万元),75614,38103,15645,9159,1766,2165,1630,4885,2797,1689,1734,2424,1519,-576,-1301,3859,4716,2752,-833,3287,3529,3051,4223,
现金及现金等价物净增加额(万元),35287,38135,13997,30412,-3222,-2111,286,-847,-3117,-3420,1118,-2513,-2989,-5211,-3177,31641,32106,35227,36899,-3285,-1565,3760,-302,
总资产(万元),435088,410036,363201,341528,78677,77909,79029,80110,78191,78782,83291,82064,83511,83987,82967,84041,83629,83992,82605,39974,32523,28738,19847,
流动资产(万元),188743,184564,138621,121834,43874,44861,45015,45176,41544,42507,46167,44584,45843,45131,45150,47930,48723,54523,57937,18069,17278,15761,7606,
总负债(万元),86657,85306,57648,57420,7277,6575,5221,6356,4574,5059,5812,4658,6290,7082,6124,7520,7449,8469,7316,21744,16626,14430,10393,
流动负债(万元),86129,84781,57073,56871,7145,6465,5108,6239,4574,5059,5812,4658,6290,7082,6124,7520,7449,8469,7316,21744,16626,14430,7893,
股东权益不含少数股东权益(万元),297844,284732,275319,264475,71400,71334,73808,73754,73617,73723,77479,77406,77221,76904,76843,76521,76180,75523,75289,18230,15897,14308,9454,
净资产收益率加权(%),12.6,7.86,3.29,4.21,0.45,0.36,0.07,0.49,0.31,0.45,0.09,1.67,1.43,1.02,0.42,6.19,5.95,5.43,3.94,29.35,16.6,33.95,26.21,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
