报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
基本每股收益(元),0.05,0.04,0.02,0.19,0.22,0.16,0.06,0.36,0.26,0.17,0.08,0.37,0.3,0.22,0.11,0.6,0.44,0.3,0.29,1.39,1.04,0.68,0.95,0.58,0.35,0.75,0.25,
每股净资产(元),3.05,3.05,6.07,6.05,6.08,6.02,6.12,6.06,5.96,5.87,5.98,5.9,5.83,5.75,5.65,5.93,5.78,5.63,14.12,13.83,13.44,3.22,2.54,--,0,2.72,2.47,
每股经营活动产生的现金流量净额(元),-0.06,0.02,-0.1,0.39,0.23,0.24,0.07,0.48,0.28,0.18,0.01,0.39,0.11,0.07,-0.04,-0.07,-0.19,-0.05,-0.17,0.73,0.33,0.31,1.62,--,0.79,0.49,-1.08,
主营业务收入(万元),41234,22127,8804,42637,32632,19892,10060,47950,33715,22223,12375,37627,27529,19330,9278,37691,27670,18231,7051,29713,20848,12997,19246,12405,7708,15528,7056,
主营业务利润(万元),10457,7161,2625,16233,12090,8010,3074,18444,11964,7572,3645,15582,11497,8211,4105,22395,17207,11476,4486,17963,11185,7858,11321,7212,4367,8763,3427,
营业利润(万元),2225,2391,443,5241,6581,4928,1645,10842,8107,5233,2513,10672,9107,6707,3417,18680,14862,9875,3829,14124,10296,6401,8736,5515,3322,6184,2180,
投资收益(万元),53,43,60,847,685,522,139,1749,1352,905,483,1952,1440,989,494,2186,--,1147,667,373,0,0,0,--,0,0,0,
营业外收支净额(万元),1081,538,292,1426,902,520,314,1656,976,686,240,2053,1102,738,395,2235,1211,744,329,2377,1250,807,1061,487,284,0,0,
利润总额(万元),3305,2928,734,6667,7482,5449,1959,12498,9083,5920,2754,12726,10209,7446,3812,20915,16074,10619,4158,16500,11545,7208,9797,6002,3606,6408,2208,
净利润(万元),2692,2434,460,5590,6365,4711,1630,10547,7745,5038,2367,10844,8722,6377,3273,17784,13123,8787,3441,13711,9547,6032,8407,5096,3075,6595,2211,
净利润(扣除非经常性损益后)(万元),--,1977,--,4101,--,4269,--,8850,--,4455,--,9048,--,5749,--,15833,--,8206,--,11707,--,5346,7505,--,2834,6329,2139,
经营活动产生的现金流量净额(万元),-3538,1147,-2871,11647,6711,6937,2092,14021,8181,5426,218,11476,3238,2048,-1236,-2110,-5577,-1618,-1978,8610,3911,2788,14307,8527,6950,3198,-1619,
现金及现金等价物净增加额(万元),-13833,-9533,-5448,-20332,-13403,-20252,7197,14584,-8533,-4348,-6593,-5646,-10087,-7907,2350,-47285,-37376,-59535,-54852,83474,120621,-1290,-281,-403,4032,4232,939,
总资产(万元),273056,223460,209824,213228,203506,210012,200609,198663,192537,188696,189892,186341,181090,178978,185112,183514,177926,174709,173212,171425,164930,39807,32193,--,0,29049,16024,
流动资产(万元),117585,105927,97493,104136,127101,140117,132254,129155,134588,130564,133048,130489,125582,123888,129633,127782,125381,136774,145622,148107,145835,22471,17943,--,--,19539,9845,
总负债(万元),93063,43724,30883,34747,24279,32439,20217,19901,16577,15443,13410,12226,9097,9330,18567,8444,7516,8635,6584,8238,6360,11285,9703,--,--,11361,12314,
流动负债(万元),49239,34206,24371,28087,20448,28470,16111,15657,12557,11230,9067,7726,4298,4382,15028,4863,3801,4428,2721,4738,3244,8522,7220,--,--,10673,12230,
股东权益不含少数股东权益(万元),179993,179736,178941,178482,179227,177573,180391,178762,175959,173253,176482,174115,171993,169648,166544,175071,170410,166074,166628,163187,158570,28523,22491,--,0,17689,3711,
净资产收益率加权(%),1.5,1.35,0.26,3.13,3.51,2.6,0.91,5.99,4.42,2.87,1.35,6.32,5.08,3.7,1.85,10.55,7.88,5.31,2.09,19.17,--,0,38.58,--,0,53.25,84.85,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
