报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.86,0.39,0.19,0.65,0.58,0.38,0.19,--,0.44,0.29,0.13,0.43,0.33,0.24,0.1,0.59,0.52,0.21,0.08,0.4,0.31,0.21,0.08,0.4,0.21,0.11,0.07,0.46,0.37,0.44,0.17,0.63,0.5,0.28,0.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.85,--,3.55,3.29,3.16,3.16,2.87,2.56,2.44,2.48,2.37,2.19,2.06,2.69,2.46,2.4,3.14,3.07,2.92,5.78,3.97,3.81,3.45,3.23,3.29,3.14,2.97,2.92,4.68,4.58,4.52,4.38,4.57,4.45,4.3,4.17,4.32,4.19,4.08,3.94,7.04,6.75,6.7,2.59,2.09,1.32,1.04,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.1,--,0.18,-0,0.03,-0,-0.11,0,-0.44,0.45,0.05,-0.07,-0.04,0.87,0.44,0.25,0.07,0.27,0.29,0.4,-0.25,0.81,0.28,0.48,0.26,0.56,0,--,0,0.62,0,0,0,0.51,0,0,0,0.42,0,0,0,0.6,0,0.33,0.46,0.25,0,
主营业务收入(万元),280426,211236,103542,446588,334567,216108,89711,381190,261478,162285,64130,266064,188975,125331,55036,249255,181386,119337,50006,206470,153379,103012,45344,142566,88261,54266,25167,115984,93666,65211,29983,126350,85087,57906,27248,82163,53908,32096,12904,56021,37045,25206,11759,54201,40496,27933,13318,39675,29171,16107,7356,21683,15507,10453,14762,10738,6058,
主营业务利润(万元),63556,48349,24551,103308,80614,52880,23169,87377,57225,35652,15696,64397,42213,27810,12325,45074,33900,22077,9758,39864,31387,20940,9016,25166,15979,8709,4652,27582,21112,15928,7191,29829,19621,12215,--,16625,9866,6037,3019,13298,8629,5482,2884,12046,9178,6143,3449,9821,6642,3579,1677,5563,4021,2664,4016,2936,2098,
营业利润(万元),70568,26444,14001,45914,42684,27593,13554,39246,30461,19792,8779,29213,21668,15769,6112,43857,36999,14125,5616,21643,20058,13828,5410,18472,9435,4462,2943,11633,8371,6605,3825,12767,9002,5485,2776,6432,2603,1682,1168,5063,3103,1933,1309,5807,4311,2969,1567,5300,3798,2154,1214,3685,2840,1780,2806,1924,1252,
投资收益(万元),56843,3337,1632,6455,4338,2705,1464,5608,4381,2947,1585,4359,3269,1878,804,28125,21763,3207,1498,5338,3483,2147,1020,6279,2239,1541,658,929,380,--,--,--,--,--,0,-8,102,-13,-73,138,384,214,137,231,-63,-46,-28,58,55,23,0,9,0,5,-0,-9,-45,
营业外收支净额(万元),6136,4748,1892,5317,3242,1444,843,3224,2253,1302,1024,3579,2159,1443,1058,-2162,116,313,93,5929,774,42,-20,2385,1241,1228,154,5615,--,--,--,--,--,--,--,-19,0,--,0,-96,0,0,0,-35,0,0,0,-11,0,0,-3,-42,-7,0,0,0,0,
利润总额(万元),76704,31192,15893,51231,45926,29038,14397,42469,32714,21094,9803,32792,23827,17212,7170,41695,37115,14438,5709,27572,20832,13870,5390,20857,10675,5690,3097,17248,13926,6812,3846,13449,9531,5631,2846,6655,2925,1909,1331,5245,3564,2266,1554,6004,4176,2889,1537,5349,3854,2180,1211,3652,2833,1785,2801,2062,1181,
净利润(万元),60481,26935,13214,44610,39807,26102,12579,37021,29182,18845,8610,27327,20968,15107,6511,35614,31680,12891,4938,24101,18136,12187,4713,17995,9482,5085,2457,14907,11613,6582,2521,9369,7433,4229,2098,4558,2031,1367,1018,4013,3255,2251,1215,5058,3782,2553,1292,4337,3279,1856,1029,3349,2530,1518,2497,1758,1119,
