报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),-0.3,-0.23,-0.11,-0.72,-0.39,-0.28,-0.16,0.04,-0.31,-0.17,-0.03,-0.29,-0.49,-0.33,-0.26,0.08,-0.44,-0.14,0.1,0.43,-0.12,0.01,0.12,0.16,-0.3,-0.16,0.06,0.07,-0.23,-0.12,0.08,-0.08,-0.32,-0.16,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.89,--,2.17,--,1.99,2.15,5.2,5.46,4.94,5.25,5.49,3.69,3.13,3.26,3.37,3.25,2.79,2.93,3.15,3.09,2.79,2.9,3.1,3.02,2.78,3.44,3.07,3.1,3.1,3.12,3.09,3.04,3.36,3.73,3.73,3.73,3.6,3.74,3.67,2.46,2.32,0,2.14,1.83,1.22,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.14,--,0.09,--,0.81,0.59,0.07,-0.96,0.39,1.21,0.58,1.22,1.33,1.01,1.38,2.34,1.97,1.98,0.89,0.7,0.91,1.26,0.53,-0.68,-0.08,0.35,-0.57,0.77,0,--,0,0.16,0,0,0,-1.52,0,0,0,-1.96,0,0,--,--,--,
主营业务收入(万元),51047,32024,16803,125586,45199,33005,19088,187481,78804,66348,44538,197444,103316,65339,28046,181678,73054,57211,36127,158936,67847,61463,43104,151270,74339,63676,34043,110998,63135,47070,24291,75256,45105,28537,16317,89367,59026,38395,18090,77486,54284,41682,16163,74621,44360,35970,12830,44900,20839,11178,55551,32079,39816,
主营业务利润(万元),9608,5893,3506,43316,8924,6052,5183,63807,15813,14506,12748,49218,8863,8243,7285,61737,18969,17953,14058,64087,23748,22495,20151,44723,15212,13952,12286,28699,12125,10552,8917,14169,3416,3436,--,19937,12027,9227,5085,9769,7213,8337,3366,14702,7929,6724,2826,11061,4667,1949,12058,8750,8208,
营业利润(万元),-15778,-12658,-5620,-24372,-19545,-13987,-6997,13658,-16084,-8116,107,-2281,-22550,-13778,-3884,18060,-6410,656,5633,27832,3300,6266,9184,14424,-1832,1002,5195,5298,-1851,-38,3807,-4100,-8283,-4550,-689,1789,735,1343,955,-11270,-6124,78,14,2488,166,1178,160,2509,775,-307,3142,2387,2219,
投资收益(万元),556,352,26,-670,14,-228,-279,477,662,-273,-177,-265,-272,-73,-84,-5106,-1832,-813,212,1158,786,-102,99,-517,36,-107,-17,529,-63,-40,0,240,247,360,0,-228,-42,-24,-4,-305,-57,-57,0,-198,0,0,0,59,0,0,--,19,19,
营业外收支净额(万元),-186,-214,-141,1822,466,78,31,1638,-262,88,226,201,-835,-806,-838,-833,342,237,42,483,208,65,49,-572,19,7,-35,1504,--,--,--,2452,--,1588,--,-520,0,--,0,-332,0,0,0,-107,0,0,0,-264,0,0,-87,-294,70,
利润总额(万元),-15963,-12872,-5760,-22550,-19079,-13909,-6966,15295,-16346,-8027,334,-2080,-23385,-14584,-4722,17227,-6069,893,5675,28316,3507,6331,9232,13852,-1813,1009,5159,6801,-1756,156,3794,-1648,-6714,-2962,-617,1334,532,1219,923,-11829,-6162,52,61,3129,829,1671,161,3210,1587,-363,4264,3034,3696,
净利润(万元),-13549,-10363,-5116,-32406,-17410,-12734,-7206,1734,-13754,-7550,-1390,-12910,-21931,-14700,-5260,1566,-8967,-2841,2040,8069,-2280,118,2165,3002,-5518,-2994,1096,1391,-4187,-2155,1437,-1457,-5963,-2586,-533,1301,1090,1426,1037,-12064,-5997,95,126,3025,839,1687,161,3210,1587,-363,3412,2332,2313,
