报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-0.07,-0.04,-0.05,0.08,0.13,0.12,0.05,--,0.49,0.38,0.08,0.95,0.9,0.73,0.27,1.05,0.78,0.6,0.34,0.97,0.64,1.18,0.41,1.42,1,0.71,0.2,1.03,0.92,0.59,0.48,1.75,1.19,0.68,0.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.25,5.07,4.87,4.6,4.34,5.42,5.24,4.73,3.08,7.33,6.78,4.42,3.96,3.97,3.56,3.34,3.25,2.93,5.25,4.77,4.21,3.69,4.94,4.53,4.12,3.88,3.56,3.42,3.27,3.12,2.94,3.2,3.1,2.92,2.63,3.17,2.99,2.84,2.65,2.58,3.21,3.12,2.92,2.92,5.69,5.4,1.73,1.45,1.11,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.02,0.08,-0.19,0.27,0.14,0.08,-0.22,0.09,-0.56,-0.66,0.09,0.8,0.75,0.41,-0.42,0.21,0.02,-0.17,-0.89,0.6,0.2,0.12,-0.48,0.86,0,--,0,0.91,0,0,0,0.46,0,0,0,-0.08,0,0,0,0.07,0,0.04,--,0.12,0.27,0.03,0.1,0,--,--,
主营业务收入(万元),1495311,1057135,378284,2585120,1976609,1398879,536587,3854178,2889708,2016476,596261,4807117,3910847,2911950,1160893,4632258,3320712,2414844,1073532,3219267,2390129,1608884,589868,2076216,1481881,926677,351704,1354878,990210,621617,253661,897356,617387,360447,129686,462534,340984,233575,88488,327889,243678,170489,70109,338046,261042,181461,81313,117333,76375,46565,16374,66544,47130,30044,8378,38833,17881,24485,10400,18403,14247,9829,
主营业务利润(万元),372609,247185,92465,698147,551540,393912,165409,1097083,886186,635363,208201,1526464,1328094,976542,366570,1474293,1048787,769612,331353,959151,668204,457193,152375,523189,376044,235417,87366,367484,278740,184223,81527,254056,168974,98078,--,122260,87801,57914,21206,84804,61957,41357,18311,88609,69574,50161,20893,42074,29572,18141,6236,26191,19050,12628,3748,17195,8068,10592,5133,8647,6175,4046,
营业利润(万元),-88109,-41002,-42822,66292,128377,115129,41414,453424,469014,367139,82726,890899,841882,680332,254137,951437,698402,537358,231166,537387,361033,252712,88534,272985,197168,126915,35442,165960,150220,105006,46934,135801,91395,51301,21335,51091,39351,25773,7373,32338,25130,17088,7180,38978,34681,25761,10702,23251,16262,10157,2653,16013,11361,8363,1828,10456,5369,6112,3340,5216,3423,2063,
投资收益(万元),6760,4951,2542,1084,1392,1337,210,4105,3244,2791,1763,3587,642,779,642,3589,3023,2479,492,1467,393,539,153,-26,254,-34,18,1036,525,295,126,1249,959,-403,-204,-597,-25,-1,-240,-624,-168,-82,-43,-61,2,124,-61,192,-20,-50,-40,-349,-204,-3,0,41,23,0,0,0,0,0,
营业外收支净额(万元),31109,9502,4408,20022,-1730,-3271,4204,-1233,-5748,-8267,-4360,-5085,-11653,-10485,-4948,8810,9730,7098,6114,4223,2737,3148,2327,9755,5000,2751,1880,12558,--,2824,--,--,--,--,--,-2191,0,--,0,-1073,0,0,0,-545,0,0,0,84,80,0,56,14,0,64,0,66,0,85,0,0,--,--,
利润总额(万元),-57000,-31500,-38414,86314,126647,111858,45618,452191,463266,358871,78366,885814,830228,669846,249190,960247,708132,544456,237280,541611,363770,255860,90862,282739,202168,129666,37322,178518,153223,107831,46374,136432,89795,50976,20847,48593,38185,25449,7074,31363,24418,16688,7051,38372,34534,25829,10652,23527,16358,10237,2679,15677,11163,8423,1850,10562,5474,6197,3340,5018,3359,2017,
净利润(万元),-51820,-30983,-38336,59407,100026,90006,39580,383897,379492,290591,59179,733005,695998,562176,208874,806564,596168,462798,202364,466559,312643,220246,73463,237240,168004,108472,30077,156938,139218,90225,36556,133359,90637,51579,21151,48090,37911,25451,7195,31048,24179,16656,7065,38285,34285,25340,10682,23076,16081,10209,2717,15371,10942,8245,1803,10523,5435,5256,2801,4475,2762,1649,
净利润(扣除非经常性损益后)(万元),-79012,-39895,-42360,31829,91456,82608,33760,--,373360,286825,57076,713979,--,572754,--,798782,--,456404,--,463337,--,217395,0,229660,--,106748,0,147394,0,88106,--,131541,0,51903,--,49793,0,25774,0,31328,0,16973,0,38691,0,25397,0,22981,0,10079,0,15357,10936,8181,--,10132,5312,5093,0,0,--,--,
经营活动产生的现金流量净额(万元),-309757,-418060,-372536,-769013,-518960,-460474,-491503,73677,836,115672,-287331,296029,17905,58575,-144244,209323,109022,46733,-129757,54518,-273508,-129167,17938,133330,125375,62795,-64301,31262,3492,-25573,-67995,45992,15091,9107,-24228,43708,14200,11685,-4368,46273,22111,13769,-13262,23306,4588,3987,3629,-3239,1364,1104,-18193,2914,0,1035,--,3592,4110,414,975,0,--,--,
现金及现金等价物净增加额(万元),-79188,-41187,-29,-217400,-400671,-75070,-282515,-342655,-497617,-217764,-464946,408176,59129,283965,-27580,-275606,-10142,120954,50504,1531907,206819,360221,477886,9828,-3623,6264,-35107,231645,95742,128707,14034,6010,-5505,10470,-2884,33890,549,18833,-4744,14426,3735,-3688,-13666,8942,-16631,-10333,-3897,-1096,-8265,-10365,-19899,-10399,0,-10297,--,-6295,-1121,56540,-838,0,--,--,
总资产(万元),9812681,10078849,9926318,9375796,9036075,9211999,9063098,8953716,8895677,8890394,8643851,8897446,8691981,8763347,7766648,7158177,7386472,7508782,6920613,6299528,5009355,4904552,4300050,3400575,2926465,2706102,2458183,2312199,1734541,1370988,1078754,853216,752856,699171,593283,534814,487313,492312,441871,417338,401113,392794,371866,358108,332300,307871,284098,259808,173771,162399,148765,147217,120822,116012,110582,105994,100309,95044,29278,30046,23074,13050,
流动资产(万元),7892693,8076355,7928030,7408196,7200827,7337800,7161130,6952996,6868930,6842623,6643951,6702957,6175582,6260432,5395617,4901555,5384808,5460893,5152527,4436646,3128681,3200081,2967577,2047641,1813778,1675157,1501051,1401049,1079981,1057681,846808,633161,596606,549205,445722,373900,341671,347334,301035,278088,273873,267745,252608,243916,225700,208778,192135,172306,125333,114968,110089,--,91670,0,89581,0,0,0,0,0,20214,11155,
总负债(万元),5781226,5978866,5801059,5251005,4848938,5027323,4815488,4748559,4694718,4633107,4464203,4778550,4615346,4830843,3995029,3594701,4034443,4288171,3806654,3552083,3485132,3448796,2923728,2632280,2233471,2073240,1889905,1777847,1213484,910656,667202,478140,429100,414383,338707,301052,274263,291890,257819,240346,231369,230735,219217,192200,171165,155864,147372,133699,53844,48327,42166,43276,22445,20325,18637,18067,14509,13625,11576,15168,11993,4670,
流动负债(万元),3357162,3600311,3037794,2526244,3017656,3311769,3147544,3302325,3258372,3089642,3179513,3476598,3521188,3915775,3057965,2665138,3116875,3448731,2906117,2598096,2461939,2330382,2200146,1943446,1728825,1580333,1397406,1299051,814953,695550,611824,444470,399100,384310,337554,299720,272599,290078,255817,238188,229771,228969,217447,189414,168018,152622,143943,129343,52720,47142,40839,--,21690,0,17163,0,0,0,0,0,11993,4340,
股东权益不含少数股东权益(万元),3946150,4013324,4036344,4083079,4142537,4139276,4203487,4161909,4157911,4211618,4138895,4080214,4043360,3905791,3749858,3544645,3340930,3210866,3106752,2741521,1518470,1445192,1345947,738976,663159,604002,540900,508242,494195,445087,399177,362914,319941,280882,250617,229762,209089,196628,180371,173175,165968,158432,148836,162049,157296,148052,133393,122711,116692,110819,103328,100610,96182,93485,89293,87490,85327,80967,17258,14457,11081,8380,
净资产收益率加权(%),-1.28,-0.78,-0.96,1.43,2.4,2.14,0.95,--,8.92,6.88,1.39,19.07,17.89,14.71,5.73,25.16,19.07,14.92,6.86,33.41,23.57,18.17,7.67,38.12,--,19.37,0,35.91,0,22.11,--,45,0,20.13,--,24.53,0,13.71,0,19.12,0,10.39,0,26.94,0,18.65,0,20.58,0,0,0,16.18,11.87,9,--,12.27,6.52,16.04,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
