报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.03,0.02,0.02,0.06,0.04,0.04,0.04,0.13,0.08,0.08,0.07,0.08,0.08,0.07,0.04,0.13,0.12,0.19,0.11,0.26,0.2,0.16,0.08,0.35,0.27,0.21,0.11,0.29,0.23,0.18,0.21,0.42,0.31,0.4,0.19,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.33,1.32,1.29,1.25,1.24,2.43,2.34,2.23,1.16,1.4,1.32,1.92,1.84,1.78,1.68,1.57,1.52,1.47,2.89,2.68,2.58,4.95,4.72,4.52,3.19,3.09,2.75,2.22,1.75,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.25,-0.03,0.02,0.1,-0.05,-0.29,-0.18,0.06,-0.26,-0.19,-0.22,0.16,-0.2,-0.44,-0.11,0.35,0.12,-0.04,-0.09,0.08,-0.1,0.13,0.02,1,0,0.18,1.07,0.52,0.4,
主营业务收入(万元),29980,20979,11609,46028,25014,16021,9983,38285,26330,18235,9180,74291,45282,32416,21650,86203,58364,40481,20042,76087,50779,35809,17183,65827,43273,32243,14894,51645,34310,24943,11174,26895,16658,10503,4126,20001,12698,9152,18698,15856,13249,
主营业务利润(万元),19503,13748,7885,28773,18334,12415,8174,27824,19433,14007,7526,32981,22947,15862,8958,35182,26920,19012,10339,30461,22467,15919,8193,29179,20260,14373,7230,24547,17023,12458,6208,11642,8014,5133,--,8111,5525,4180,6894,5764,4508,
营业利润(万元),1624,1551,1835,4205,3071,3432,3502,10771,8028,7696,6605,6507,5611,5245,3928,13260,11961,9096,5507,11854,9205,7090,3868,11739,8527,6569,3440,10576,8476,6893,3769,6063,4408,2931,1465,4151,2774,2285,3838,2987,2584,
投资收益(万元),-307,-585,-203,1737,1865,1999,545,5717,3796,3680,3722,-100,-73,-36,-46,-76,-114,-55,-29,331,202,218,--,--,0,--,--,3,3,3,3,374,374,373,153,150,98,75,-17,-6,-0,
营业外收支净额(万元),656,266,166,687,604,482,112,1166,-8,3,3,1538,1360,1259,386,716,712,462,187,379,271,218,128,680,350,350,230,121,--,--,--,485,--,--,--,1,0,0,0,0,0,
利润总额(万元),2280,1817,2001,4892,3675,3915,3614,11936,8020,7699,6608,8045,6971,6505,4314,13976,12673,9557,5694,12233,9476,7308,3997,12419,8877,6919,3669,10697,8595,7012,3908,6547,4581,2916,1415,4317,2872,2362,3856,3058,2666,
净利润(万元),2449,1937,1818,5462,3646,3769,3198,10844,7326,7121,6134,7112,6550,5877,3547,11541,10692,8265,4814,10308,8197,6261,3388,9313,7287,5666,3032,7748,6186,4871,2762,5549,4159,2678,1248,2969,1926,1429,2581,2333,2086,
净利润(扣除非经常性损益后)(万元),1944,1724,1641,2901,1962,2113,3122,4666,3117,3196,2227,5539,--,4806,--,10562,--,7870,--,9450,--,5953,--,8407,0,5339,0,7353,0,4753,--,4855,0,2680,--,2818,1842,1354,2606,2229,2119,
经营活动产生的现金流量净额(万元),-9096,-13404,-1877,-8580,-358,2387,-4060,-6374,-8066,-11598,-11354,-10523,-21250,-2863,2048,8438,-4296,-12405,-7857,2664,-10608,-7505,-8964,4271,-5325,-11739,-2856,9342,3169,-996,-1229,1050,-1365,860,128,6677,2928,884,5373,2621,2001,
现金及现金等价物净增加额(万元),-3158,-16236,-127,6673,14900,27729,-3150,-55549,-46346,-52365,-28062,-13022,-24436,2664,-3615,27047,17762,-25385,-10296,42954,-10491,-11152,-4798,298,-6920,-8188,-7812,-1003,-1730,3248,-550,-5906,-11765,-7487,-7350,15867,-2986,-724,283,1702,2662,
总资产(万元),265803,246718,248012,241083,229556,230374,229435,227669,208459,193973,186898,210263,199228,202735,179313,186294,183845,142628,146554,147789,100442,100935,88049,86024,84009,80227,70383,77559,73298,75858,61268,54284,43155,39125,34892,38511,18992,26039,25985,23925,18037,
流动资产(万元),136700,117562,118987,114001,107789,115262,96167,95321,123890,112715,110804,146013,138938,142554,130195,150642,149417,108053,112617,113521,66813,56338,56213,53917,52691,49256,39652,46495,45394,48789,34464,29368,22023,22997,20878,28393,10466,17608,18288,18599,12500,
总负债(万元),132660,113720,115162,110008,99624,99550,98164,99570,85514,72176,65215,83487,81923,85857,64636,75107,73601,34631,42493,48600,51134,42428,28413,28017,28130,26185,19369,29189,26616,31122,17846,14859,7775,5815,3141,8301,2997,10554,10242,11048,7729,
