报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.12,0.09,0.04,0.2,0.16,0.1,0.04,0.13,0.14,0.08,0.03,0.37,0.29,0.21,0.09,0.91,0.73,0.38,0.48,0.46,0.42,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,8.31,8.22,8.31,8.22,3.66,3.32,2.94,1.95,1.49,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.25,-0.18,-0.1,0.38,-0.05,-0.13,0.55,0.29,0.18,
主营业务收入(万元),32172,23016,10695,46278,33634,21807,8760,40625,29796,18125,6725,36250,26662,16521,7489,40811,32651,18473,32715,22842,25018,
主营业务利润(万元),9868,6971,3272,13137,9751,6118,2564,12369,9128,5306,1977,10592,7886,5278,2323,13998,10996,6235,11234,7154,5554,
营业利润(万元),3583,2694,1127,2612,2320,1305,344,1824,1955,1240,381,4303,3480,2445,1082,8009,6506,3532,4417,3870,2585,
投资收益(万元),15,15,-0,-65,-73,-57,-7,41,68,23,--,8,--,--,--,43,9,9,-14,0,0,
营业外收支净额(万元),277,185,137,366,355,308,278,450,205,45,5,171,143,120,34,541,470,15,208,171,-2,
利润总额(万元),3860,2879,1264,2978,2676,1613,622,2273,2160,1284,386,4474,3623,2565,1116,8550,6975,3547,4625,4041,2583,
净利润(万元),3332,2417,1004,2761,2238,1320,515,1837,1961,1112,312,3898,3138,2196,945,7451,5803,3074,3663,3464,2649,
净利润(扣除非经常性损益后)(万元),3036,2250,866,2467,2015,1212,326,1326,1685,995,302,3714,--,2085,--,6955,5418,3069,5519,3354,2675,
经营活动产生的现金流量净额(万元),3185,966,379,13441,10944,6053,1969,737,-1935,-4280,1260,4469,2660,-1872,-1058,4054,-405,-1022,4202,2154,1121,
现金及现金等价物净增加额(万元),23946,23370,-981,3135,2480,-2125,-2554,-7009,-3153,-6095,-5666,-34009,-18645,-12660,-4295,42163,-2007,-2742,4275,704,137,
总资产(万元),151359,150228,105791,106687,106260,103125,104132,105889,106003,105785,101904,99589,98722,97178,98826,99312,54017,49129,42868,32350,24596,
流动资产(万元),79325,78977,36885,38332,39922,37967,38754,43969,49388,48647,43933,50519,61052,66118,72337,77957,34057,30212,26818,17570,12043,
总负债(万元),13119,12902,13049,14949,15045,12829,13466,15737,15727,16355,12159,10157,10049,9447,10213,11644,24734,22574,19386,17706,13415,
流动负债(万元),9168,8837,8954,11522,11739,12320,12965,15280,15267,15892,11775,9769,9719,9447,10213,11644,22814,22284,19096,17706,13415,
股东权益不含少数股东权益(万元),138240,137325,92742,91738,91215,90297,90185,89670,89794,88945,89745,89433,88673,87731,88613,87668,29284,26555,23481,14645,11180,
净资产收益率加权(%),3.1,2.61,1.09,3.04,2.47,1.46,0.57,2.05,2.18,1.24,0.35,4.42,3.56,2.49,1.07,23.33,--,12.29,21.23,26.83,30.6,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
