报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
基本每股收益(元),0.82,0.09,-0.07,0.42,0.65,-0.02,-0.06,0.35,0.45,-0.05,-0.12,0.14,0.45,-0.04,-0.06,0.05,0.29,-0.08,-0.1,0.06,0.26,-0.02,-0.11,0.04,0.18,-0.09,-0.13,0.04,0.15,-0.09,-0.13,0.03,0.12,-0.07,-0.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.02,--,3.46,3,2.98,3.04,3.29,2.91,2.88,2.99,3.18,2.91,2.82,2.93,3.05,2.8,2.76,2.89,0,2.75,2.72,2.85,2.96,2.78,2.71,2.83,3.4,3.2,3.2,3.31,3.42,3.28,3.18,3.28,3.37,3.24,3.13,3.23,3.4,3.35,3.5,3.54,3.6,1.25,1.17,0,1.11,1.25,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.01,--,0.84,0.23,0.07,0.55,0.53,0.11,-0.06,0.71,0.56,0.13,-0.08,0.33,0.61,0.43,0.28,0.4,0.25,0.02,-0.32,0.46,0.61,0.36,-0.08,0.25,0,--,0,0.32,0,0,0,0.34,0,0,0,-0.08,0,0,0,0.37,0,0.2,0,0.14,0,0,
主营业务收入(万元),27499,11706,4113,29012,25951,11036,3722,25244,21257,8843,2962,20914,18075,6825,2104,15738,13473,4898,1572,12622,10708,4183,1341,11643,10224,3787,1242,11023,9230,3390,1096,10906,8569,3377,1050,9517,8116,3160,1201,7795,6281,2780,280,7028,5979,2621,293,3637,2851,559,348,6901,6119,2380,6802,2307,6532,6037,
主营业务利润(万元),16247,4744,1062,14709,15144,4539,1014,12543,12004,3473,553,10343,10750,2653,391,8029,7322,1647,25,5814,5596,1362,169,5161,5201,996,-52,4897,4388,522,-469,3577,3766,636,-452,1612,3335,448,-141,2741,3044,884,-485,2467,2600,663,-615,108,717,-564,-99,4934,4639,1507,4770,1378,4531,4308,
营业利润(万元),10134,1230,-790,5367,8198,-117,-652,3807,4883,-565,-1229,1069,4708,-485,-538,-218,2363,-755,-928,216,2265,-236,-1041,580,1676,-856,-1169,-164,864,-1275,-1585,-515,885,-861,-1302,-4321,764,-1066,-1129,50,1274,30,-946,345,1229,36,-884,-2911,-1334,-1784,-398,3149,3339,723,3495,820,3288,3509,
投资收益(万元),100,--,--,7,--,--,--,-2,--,--,--,0,--,--,--,851,72,320,320,878,959,959,--,1014,320,320,0,406,320,320,--,1420,263,273,8,-6,-1,-1,-4,131,5,11,13,-3,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,
营业外收支净额(万元),140,109,85,-227,-172,23,3,1059,-6,13,35,380,28,103,1,-5,296,3,-22,191,109,51,16,82,4,-2,-2,449,--,--,--,--,--,--,1,-18,0,--,0,-13,0,0,0,7,0,0,0,-68,-15,0,0,1,1,1,0,0,0,0,
利润总额(万元),10273,1338,-705,5140,8026,-94,-649,4867,4877,-552,-1193,1449,4736,-383,-537,-224,2658,-752,-950,407,2374,-184,-1025,662,1680,-858,-1171,285,1306,-905,-1208,-96,1063,-687,-1301,-4242,863,-967,-1034,167,1264,27,-936,349,1229,36,-884,-2979,-1349,-1799,-400,3150,3340,724,3376,802,3278,3018,
净利润(万元),7520,847,-644,3851,5976,-224,-572,3253,4157,-439,-1119,1258,4145,-380,-538,464,2678,-738,-944,523,2364,-186,-1013,362,1689,-821,-1163,364,1355,-860,-1197,289,1080,-647,-1249,-3937,845,-902,-1008,306,1342,57,-915,408,1248,35,-861,-2867,-1279,-1761,-393,2206,2338,501,2313,557,2260,2106,
