报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.33,0.23,0.39,0.82,0.48,0.26,0.09,0.61,0.45,0.28,0.09,0.43,0.28,0.17,0.07,0.33,0.21,0.13,0.1,0.56,0.38,0.22,0.11,1.23,0.54,1.07,0.14,0.09,
每股净资产(元),3.86,3.76,3.66,10.64,10.31,8.31,--,8.05,7.89,7.72,7.68,7.59,7.43,7.33,7.32,7.26,7.14,7.05,14.06,13.96,13.72,13.57,17.75,2.62,1.94,2.56,0.53,0.39,
每股经营活动产生的现金流量净额(元),-0.15,-0.02,-0.02,-0.18,-0.54,-0.28,-0.19,0.36,0.06,0.09,-0.09,0.79,0.32,0.08,0.01,0.34,0.14,0.05,0.19,-0.98,-1.03,-0.79,-0.53,1.2,0.9,0.44,-0.01,0.09,
主营业务收入(万元),138903,88781,39344,102915,56925,33291,12717,77199,53215,35721,11007,58092,32713,19912,6843,34917,25165,15022,2888,26701,16782,11544,4166,47674,27535,37566,3493,4261,
主营业务利润(万元),39924,25969,13861,30728,16534,8644,2898,19567,13315,8795,2716,12497,7815,5027,1643,9007,5594,3512,1291,7911,6047,3583,1171,11263,5203,5640,876,700,
营业利润(万元),27872,19294,11038,22531,12716,6785,2321,16597,12090,7729,2362,11407,7427,4873,1820,9058,5813,3465,1135,7219,5031,2861,946,9879,4203,5117,401,399,
投资收益(万元),25,--,--,126,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
营业外收支净额(万元),226,156,115,82,149,149,36,22,22,22,1,-29,-44,7,--,48,0,9,-5,43,-143,5,17,-332,25,--,--,-10,
利润总额(万元),28098,19451,11153,22613,12865,6934,2357,16619,12112,7751,2363,11379,7383,4879,1820,9106,5813,3475,1130,7262,4888,2866,963,9547,4228,5187,393,389,
净利润(万元),23946,16853,9666,19186,11135,5910,2030,14055,10356,6478,1972,9875,6306,3939,1491,7558,4784,2865,1194,6152,4134,2403,782,8108,3590,3838,359,226,
净利润(扣除非经常性损益后)(万元),--,16732,--,18996,--,5794,--,14037,--,6458,--,9899,--,3933,--,7516,--,2857,--,6116,--,2398,--,8390,3569,3785,359,233,
经营活动产生的现金流量净额(万元),-11230,-1798,-1121,-4314,-13217,-6510,-4287,8323,1380,2097,-2071,17996,7427,1910,216,7695,3145,1056,2176,-11198,-11831,-9074,-4647,7929,5937,1599,-29,237,
现金及现金等价物净增加额(万元),17065,-15595,-8803,-22642,-27008,-11337,-7725,-8160,-13405,-5102,-4776,3026,-4834,-7121,-4790,-7159,-5276,-4245,-167,117460,117348,121295,131960,6575,6214,3475,-130,187,
总资产(万元),580437,488028,370425,367215,359833,249457,239160,239156,225014,224330,219532,216927,210429,202185,205969,210735,190151,187485,180330,180987,180032,176445,178594,42313,34948,17837,3179,3058,
流动资产(万元),376339,283519,246897,242911,237276,183444,173828,175288,165288,168105,166773,167618,164340,156915,161954,167370,172505,170885,165830,168621,173173,170806,176304,40302,33468,17355,2954,2948,
总负债(万元),283096,206871,98426,103403,104275,58072,51651,53674,43220,46413,42692,42061,39129,33251,37195,43452,26841,26094,19467,21318,23111,21254,22421,25001,22153,8633,1812,2050,
流动负债(万元),103530,98466,84834,90151,93074,48248,41790,43745,33372,36388,32684,32130,29618,23478,27529,33811,26739,26018,19467,21067,23111,21254,22421,25001,22153,8633,1780,2018,
股东权益不含少数股东权益(万元),283682,276191,269053,260858,252624,190202,186322,184292,180593,176715,175642,173670,170101,167734,167574,166083,163310,161391,160863,159669,156922,155191,156173,17313,12795,9205,1367,1008,
净资产收益率加权(%),8.81,6.28,3.64,9.02,5.65,3.16,1.1,7.87,5.84,3.67,1.13,5.82,3.75,2.35,0.89,4.64,2.96,1.78,0.74,4.14,--,2.18,--,61.15,32.44,97.1,30.21,26.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
