报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.13,0.07,0.03,0.12,0.02,-0.01,-0.02,0.13,0.06,0.06,0.03,0.16,0.1,0.06,0,0.25,0.2,0.12,0.06,0.24,0.15,0.1,0.05,0.32,0.21,0.15,0.04,0.32,0.18,0.13,0.03,0.42,0.28,0.17,0.44,0.18,0.38,0.5,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.51,4.47,5.88,5.88,5.79,6.01,2.81,2.75,2.66,2.61,4.16,4.11,4,3.94,4.03,3.99,3.85,3.81,4.54,4.51,2.74,2.63,3.06,3.06,2.67,2.3,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.4,-0.33,-0.34,-0.41,-0.31,-0.02,-0.05,0.19,0.03,0.12,-0.1,0.59,0.23,0.11,-0.09,0.29,-0.07,-0.04,-0.09,0.59,0.33,0.3,0.62,0.2,0.48,0.83,
主营业务收入(万元),97537,63452,25007,91867,45345,27032,9547,77888,43625,29581,12309,68125,39937,23545,7874,61876,50157,17116,8533,30249,17529,9740,2690,18112,11225,8278,2522,21558,12219,7841,1775,17282,10260,7097,17445,9306,15834,15987,
主营业务利润(万元),23300,14325,5372,18218,9232,5053,1461,15794,8889,6603,3028,18101,10405,6504,2097,16850,13010,4194,1824,7552,4573,2816,928,5087,3493,2312,827,5518,3029,2196,588,5531,3273,2211,6043,3087,4973,6174,
营业利润(万元),5411,2956,1188,-1712,-2695,-2847,-1730,-235,-189,1402,862,2270,2908,1310,-297,7557,6848,3039,1376,5423,3433,2262,674,4357,2767,1823,572,4657,2622,1977,382,3834,2402,1741,3505,1376,2608,3721,
投资收益(万元),292,249,122,420,176,-4,-1,823,293,52,--,379,31,24,--,426,172,165,--,374,91,91,--,411,263,186,0,283,178,144,0,78,62,--,16,16,28,--,
营业外收支净额(万元),1854,1091,477,5208,2435,1758,575,5517,2480,819,362,3736,1445,1027,399,985,435,80,0,223,223,225,67,415,415,426,--,119,--,116,--,--,--,-136,247,249,396,301,
利润总额(万元),7264,4047,1664,3496,-260,-1089,-1155,5282,2292,2221,1224,6006,4353,2337,103,8542,7283,3120,1376,5646,3655,2487,740,4771,3182,2249,572,4775,2738,2094,382,4038,2606,1606,3752,1625,3004,4022,
净利润(万元),4455,2562,935,4121,522,-243,-724,4535,2121,2042,1129,5445,3605,2049,76,6754,4476,2454,1133,5030,3110,2151,638,4178,2727,1935,486,4120,2279,1732,325,3488,2249,1337,3557,1428,3020,4052,
净利润(扣除非经常性损益后)(万元),3358,1872,631,663,-720,-1238,-1082,748,780,1611,932,3349,--,1485,--,6307,--,2386,--,4870,--,1990,--,4189,--,1936,0,4116,0,1730,--,3588,2364,1452,3614,1484,3022,3264,
经营活动产生的现金流量净额(万元),6056,-5343,-8575,-3933,600,1309,-3748,3426,-1500,4233,-757,356,-13669,-11309,-8896,-10762,-8156,-481,-996,4016,613,2393,-1334,7620,2953,1447,-1196,3701,-839,-538,-1014,6359,2627,2419,4993,1583,3880,6663,
现金及现金等价物净增加额(万元),-7198,-16570,-9805,-41316,-33484,-25038,-8519,-254,-21618,-10368,-6592,-19885,-21072,-23693,-11464,38161,45181,96199,-3304,-8688,-7804,-3003,-3166,2236,2565,-1249,-969,-4471,-8728,-4692,-2648,28698,-99,-1171,519,--,-2646,1791,
总资产(万元),376888,354719,345574,335244,323840,311742,304581,309352,280701,283866,282355,283501,289844,271704,272545,269446,276880,190706,88167,86905,78383,74012,68732,64467,63352,57059,57764,58103,59789,61344,60938,61677,33702,31481,31870,31870,35838,34725,
流动资产(万元),199406,181454,183356,177008,178505,173503,170722,174625,152486,155498,157535,160370,177617,162228,166032,164895,182781,147756,47916,50022,54815,51139,47450,48439,48108,41470,43006,42676,44088,45314,44732,45042,16710,14197,13703,--,14966,12708,
总负债(万元),138924,119547,110185,101349,93769,82198,73368,76997,64633,67779,63273,65298,73180,56742,55656,52420,60952,24469,23643,23569,16848,13397,8322,6932,7264,6264,5839,6664,10192,12294,12220,13284,11677,10367,7268,--,14338,16244,
流动负债(万元),90054,81721,74008,64816,58765,47878,40650,44124,35397,38742,38319,42398,49500,41495,40328,36832,46554,23802,22976,22903,16848,13397,8322,6932,7264,6264,5839,6664,10192,12294,12220,13284,11677,10367,7268,--,13186,5476,
股东权益不含少数股东权益(万元),165025,163083,163824,162852,159184,158382,159556,160228,156345,156239,158740,157571,155731,154176,156185,156109,153831,159489,57913,56780,54860,53901,53676,53039,51588,50795,51924,51438,49597,49050,48717,48393,22025,21114,24601,24601,21500,18480,
净资产收益率加权(%),2.7,1.56,0.57,2.55,0.32,-0.15,-0.45,2.87,1.35,1.29,0.71,3.43,2.31,1.31,0.05,4.42,3.7,4.23,1.98,9.18,5.67,3.99,1.2,8.03,5.31,3.72,0,8.27,0,3.53,--,14.28,0,6.06,15.83,--,15.11,21.76,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
