报告日期,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),1.05,0.76,1.83,0.45,2.25,1.81,1.21,0.55,0.62,0.31,0.24,0.12,0.24,0.29,0.25,0.12,0.43,0.22,0.14,0.07,0.2,0.18,0.1,0.06,0.1,0.07,0.04,0.02,0.06,0.06,0.04,0.03,0.02,0.01,0,0.01,--,--,0,--,0.01,-0.03,0.01,0,--,--,--,--,-0.07,--,-0.03,--,0.01,--,0.01,--,-0.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.22,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,1.5,--,1.44,1.4,1.27,1.15,0.94,0.86,0.79,0.72,0.69,0.61,0.58,0.51,0.48,0.45,0.41,0.39,0.39,0.37,0.36,0.32,0.68,0.69,0.69,0.68,0.85,0.84,0.83,0.81,0.89,0.92,1.06,1.05,0.96,0.99,1.03,1.02,1.02,1.02,1.06,1.05,1.29,1.3,--,1.27,2.04,2.54,2.49,2.36,2.31,2.28,2.14,2.49,1.9,2.11,1.98,2.22,2.21,2.35,2.22,1.92,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,-1.26,--,-0.26,-0.45,-0.49,0.38,-0.22,0.12,0.15,0.15,0.12,0.08,-0.03,0.35,0.09,0.11,0.08,0,-0.02,-0.04,-0.04,0.41,0.26,-0.05,-0.05,-0.38,--,--,--,--,--,0.08,--,-0.08,--,-0.34,--,0.47,--,-0,--,-0.83,--,-0.37,--,0.3,0.19,0.78,0.57,0.16,0.35,-0.11,-0.3,--,--,--,--,--,--,--,--,0,0,
主营业务收入(万元),295477,192140,134242,43610,180938,135026,88068,42379,0,0,0,0,2035,1818,522,306,4719,1582,1043,295,6231,992,678,201,5108,3588,711,318,4348,2013,1454,869,5952,306,1416,1334,5191,4483,3533,1691,11873,5735,4888,2175,12199,2944,2170,1752,14047,4333,4042,1356,3978,5299,3764,1733,13582,12192,27947,10887,23615,7443,21653,9134,21373,11321,17995,8332,14299,5153,10105,4632,5701,0,
主营业务利润(万元),230564,153071,105860,27449,137962,109457,73130,33429,40197,19121,14877,5796,15252,16125,13766,6151,26085,13303,8739,3818,12004,9362,4800,2762,4262,2989,1392,480,1910,2499,1622,1383,2147,190,47,15,-5110,1559,29,54,1195,-684,848,119,468,-2770,-1508,258,-2754,-1466,-1408,51,-1195,423,550,374,-15593,5590,11860,4927,9992,1489,9703,3147,8229,4139,6464,2514,5621,2541,--,2738,3990,0,
营业利润(万元),230564,153071,105860,27449,137962,109457,73130,33429,40197,19121,14877,5796,15252,16125,13766,6151,26085,13303,8739,3818,12004,9362,4800,2762,4262,2989,1392,480,1910,2499,1622,1383,2147,190,47,15,-5110,1559,29,54,1195,-684,848,119,468,-2770,-1508,258,-2754,-1466,-1408,51,-1195,423,550,374,-15593,5590,11860,4927,9992,1489,7988,3147,8229,0,6464,0,5621,0,--,3125,3990,0,
投资收益(万元),19047,1429,397,165,1511,195,--,--,635,330,163,136,6646,190,140,70,662,183,118,--,223,178,168,58,602,11,11,--,6,6,6,6,46,-393,-393,--,-844,-903,-449,-360,7058,568,465,400,7032,812,418,417,3311,776,759,758,1208,1199,1091,--,-836,623,552,1529,5567,149,1715,150,970,531,96,0,458,300,--,0,302,0,
营业外收支净额(万元),5580,5547,5547,-3,-240,-4,-4,--,-35,-150,-150,1211,1361,1098,1101,1098,590,352,347,330,428,302,267,242,418,272,194,246,1530,422,187,164,79,117,147,127,-1552,-3,6,6,-687,-547,-561,-0,-20,-39,-38,--,-349,-9,-1,--,1534,-7,-7,--,-4180,-20,-319,0,-115,0,0,0,0,432,0,-15,0,-5,--,0,58,0,
利润总额(万元),236144,158618,111407,27446,137722,109453,73126,33429,40163,18972,14728,7008,16612,17223,14867,7249,26675,13656,9086,4148,12432,9664,5067,3004,4679,3261,1586,727,3440,2921,1809,1547,2226,306,193,142,-6437,991,261,285,560,-1172,346,170,447,-2809,-1546,258,-3103,-1475,-1409,51,340,688,816,374,-19774,5570,11708,4931,10458,1806,9905,3375,8693,5105,6433,2499,5990,2836,--,3137,4350,0,
净利润(万元),172215,121356,83161,20585,102353,82090,54844,25072,27960,14229,11046,5256,10768,12955,11260,5469,19509,10025,6420,3147,9266,7974,4531,2739,4726,3357,1676,793,2689,2837,1829,1461,767,228,120,272,-6118,614,91,231,577,-1191,278,145,760,-2795,-1494,285,-2996,-1454,-1395,51,432,547,636,224,-20129,4642,9313,4487,8398,1512,8032,2759,7253,3634,4216,2124,5059,2410,5026,2666,4350,0,
