报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.35,0.24,0.06,0.39,0.29,0.21,0.07,0.24,0.19,0.14,0.05,0.32,0.26,0.18,0.08,0.46,0.36,0.27,0.14,0.49,0.1,0.38,0.38,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.13,5.05,5.09,5.01,4.91,4.96,2.66,2.53,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.15,0.01,0.01,-0.17,-0.27,-0.07,-0.12,0.27,-0.11,0.33,0.29,
主营业务收入(万元),161736,107629,50394,219794,159166,106029,49976,223989,159507,103930,41884,154472,112850,64370,29038,128103,95860,63459,30843,116416,26601,88198,76671,
主营业务利润(万元),29810,19832,8725,36910,26390,16888,8112,26113,18787,12995,5977,24488,17531,11360,5217,23213,17231,11745,5569,20939,4714,15822,13709,
营业利润(万元),8902,5925,1387,9140,6727,4448,1631,5223,3891,3157,893,6761,5471,3633,1505,8955,6708,4669,1993,8468,1516,6275,5354,
投资收益(万元),906,904,-77,26,100,63,4,142,0,0,--,--,--,--,--,--,--,--,0,0,0,1,-0,
营业外收支净额(万元),284,106,213,783,695,752,188,629,541,369,249,1004,634,406,223,830,579,485,590,409,311,489,145,
利润总额(万元),9186,6031,1600,9923,7422,5199,1819,5851,4432,3526,1143,7765,6104,4039,1729,9786,7287,5154,2583,8876,1827,6765,5499,
净利润(万元),7338,4761,1287,7753,5867,4139,1434,4861,3795,2895,1013,6430,5258,3536,1531,8228,6130,4239,2102,7289,1429,5728,4670,
净利润(扣除非经常性损益后)(万元),7112,4672,1118,7023,5299,3433,1273,4216,3338,2580,796,5570,--,3195,--,7512,--,3828,1601,6940,1171,5308,4575,
经营活动产生的现金流量净额(万元),-2634,2027,-2067,10451,1892,174,-900,3228,-4779,-3447,7043,1355,3070,137,298,-3424,-5443,-1350,-1865,4016,-1698,4954,3525,
现金及现金等价物净增加额(万元),4172,121,-3845,-8991,-17798,-6537,-2958,8938,-6370,-9352,-2668,-21395,-1950,-1415,-2419,33190,37789,53965,-2337,3211,2435,-4198,6503,
总资产(万元),230979,173136,164647,166132,157511,156274,156063,157806,152736,148522,149620,139378,139636,124765,118154,113431,116379,126780,72034,67031,0,61480,46497,
流动资产(万元),147668,95713,90246,92554,88217,97482,100606,111655,108800,106209,108097,103130,107741,96303,89979,86333,90999,102439,48808,44655,--,44448,34274,
总负债(万元),53839,55293,49461,52333,47779,48506,50558,54791,50837,47341,44396,35214,36698,23852,16310,13166,18193,27490,32065,29129,--,29892,19955,
流动负债(万元),52011,53322,47588,50305,46666,48183,49801,53688,50084,46476,43394,34210,36360,23457,15858,12684,18025,27156,31495,26700,--,27192,17718,
股东权益不含少数股东权益(万元),170259,114744,112005,110634,108599,106736,104566,103015,101899,100991,105018,103948,102697,100913,101843,100266,98186,99290,39970,37902,0,31588,26541,
净资产收益率加权(%),5.83,4.21,1.16,7.26,5.54,3.94,1.38,4.76,3.7,2.8,0.97,6.3,5.16,3.46,1.52,11.03,9.24,8.56,5.4,21.03,4.42,19.54,24.78,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
