报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),1.03,0.62,0.18,0.71,0.5,0.35,0.16,0.61,0.45,0.29,0.13,0.46,0.35,0.23,0.1,0.63,0.06,0.03,0.02,0.15,0.07,0.05,0.01,0.05,-0.23,-0.11,0,-1.4,0.02,0.01,0,0.02,0.02,0.01,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.9,--,2.66,2.55,2.43,2.32,1.88,1.85,1.84,1.82,1.75,1.73,1.69,1.69,1.41,1.54,1.64,1.7,3.16,3.22,3.35,3.65,3.37,3.7,3.74,3.88,4.02,4.05,4.05,4.06,4.06,4.08,4.47,4.46,4.44,4.51,4.49,4.44,4.36,4.29,4.21,4.17,4.32,4.74,4.69,4.62,4.71,2.01,2,1.85,1.85,1.76,1.62,1.71,1.55,1.54,1.86,1.85,1.91,1.99,1.92,1.95,1.81,1.71,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.03,--,0.44,0.24,0.08,0.97,-0.17,-0.15,-0.1,0.11,-0.14,-0.2,-0.14,1.04,0.29,0.07,-0.12,-0.06,-0.11,-0.26,-0.32,0.25,0,0,-0.08,0.34,0,--,0,0.38,0,0,0,-0.22,0,0,0,-0.59,0,0,0,-0.37,0,-0.05,--,-0.62,-0.2,-0.46,-0.45,0.45,--,0.46,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),1597942,1100232,107363,297782,209014,142902,64252,263735,174206,112598,47907,202775,144606,91662,34626,133547,168449,110840,51980,213421,163884,114955,61619,234812,185138,129164,68019,343607,261859,167180,83141,395144,290234,183999,90637,418390,297847,182250,87226,340520,250347,163227,90292,408542,303466,214339,118404,409693,284075,189305,98198,290267,185532,106067,53227,272860,126191,270361,107161,222354,105232,210171,91374,174402,82852,225930,140709,369886,198094,389046,159534,364453,169641,--,
主营业务利润(万元),357388,268287,41742,133933,85716,59816,27298,116321,84252,54981,23589,82591,63556,40294,18545,61239,12119,7898,3483,15941,12068,7843,4055,13186,11806,9890,5285,21060,18272,11381,6029,32093,23857,15635,--,28432,19456,12477,7130,21344,15122,9563,4148,23619,18677,12832,7366,29815,21767,14376,7429,20847,11626,8622,4214,25865,15763,38883,16725,32685,16401,32027,13812,-7128,-780,-16473,1271,1414,4367,9353,7423,8997,5797,--,
营业利润(万元),327900,209883,21971,73779,50100,35096,17892,70923,55413,36548,16826,55412,43803,28808,12595,39969,3397,1655,502,4819,3352,3032,393,468,-17207,-8158,275,-100060,390,251,88,3779,2013,1459,607,-25032,-11964,-8679,-2832,-15966,-9110,-4559,-2417,-1267,-1949,-49,527,354,1375,1352,135,-17673,-9265,-3033,-565,-13304,-1405,-2399,217,227,1070,2387,1024,-8170,0,-17652,0,755,0,0,7217,12128,6100,--,
投资收益(万元),136433,42972,856,4957,1758,681,1517,3511,312,53,254,3843,2038,2232,1059,4642,10340,6511,2598,18278,10809,6891,2327,5477,2984,3249,5597,2956,24590,19840,6542,28286,18666,12198,4030,9515,3384,1581,2829,13629,9565,7702,3816,16111,11165,6195,3768,25762,16187,11165,6575,28252,18222,10477,5460,33603,15831,23684,10854,12328,4316,6959,3496,5945,2539,2391,1156,2598,2923,2812,1747,413,215,--,
营业外收支净额(万元),21252,15128,488,6439,5386,4709,143,6152,2204,1098,307,2922,855,315,68,866,1308,892,959,6199,1930,858,438,2805,1122,895,270,--,--,193,--,--,--,--,--,6877,0,--,0,-6,0,0,0,133,0,0,0,-1108,-1,21,223,261,-347,167,0,0,0,-1450,0,-1025,0,0,0,0,-1075,0,-2415,0,-2263,-3841,0,0,--,--,
利润总额(万元),349152,225011,22458,80217,55487,39804,18035,77074,57618,37647,17133,58334,44657,29123,12663,40836,4705,2548,1461,11018,5282,3890,831,3273,-16085,-7263,544,-99077,831,444,133,4035,2631,1865,668,-8640,-1362,102,20,-2012,608,3170,1398,15788,10139,6450,4446,25359,17962,12723,7104,11746,9080,7782,5025,21048,14750,20019,9767,11782,5440,11236,4507,9733,580,-17596,442,3443,6556,13005,6846,10176,5070,--,
净利润(万元),252488,146306,19959,78547,55473,38755,18287,67735,49817,32103,14678,51647,39204,25656,11240,35510,4123,2259,1338,10618,4839,3498,660,3542,-16277,-7562,309,-99140,1289,928,325,1576,1179,818,308,1319,1458,1438,526,1181,1021,2818,1008,11338,8621,5517,4006,22134,15193,10139,4943,11508,8322,7318,4698,20311,13904,17378,9341,11803,5276,11248,4185,9655,578,-17740,437,2580,5681,10842,5819,8718,4381,--,
净利润(扣除非经常性损益后)(万元),51814,31808,19663,72992,51702,34750,18175,62677,48038,31155,--,49093,--,25369,--,34960,--,1386,--,4413,--,2642,--,-37302,--,-14494,0,-117194,0,802,0,-12192,0,675,--,-10025,0,-5733,0,-2743,0,2742,0,10064,0,5242,0,18200,0,5714,0,10951,7854,6704,--,17511,13809,18214,10167,11758,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
经营活动产生的现金流量净额(万元),72705,40241,-16805,110099,29777,17054,74,74177,35343,16521,-3187,92267,48849,27014,8660,54493,-12359,-10357,-7180,7980,-10179,-14099,-10132,74060,20466,5214,-8195,-4588,-8028,-18114,-22419,17896,173,137,-5122,22209,9677,25854,40753,34324,8840,11863,2635,-17828,-11856,897,-13468,-48264,-33208,-16878,-9510,-30186,0,-3860,--,-46551,-14582,-28504,-27626,27579,--,28445,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),93815,336988,-16444,39908,-16755,-16353,-20978,29135,16431,-4809,-5341,39380,6017,-4378,4617,87318,-14271,-10319,-9509,-13937,-20656,-17464,-24181,33274,-8295,-7590,-9776,-14308,-9340,-16551,-12382,-24173,-28120,-14513,-11468,-79781,-37867,-21179,-17225,-17371,-5059,7125,3475,7450,-2151,18252,-2537,-38886,-22410,-2988,-18234,7240,0,-3858,--,166145,121110,11919,-3289,-7652,--,16880,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),3546501,3860709,702334,650920,549854,552090,530573,514924,487181,435625,394439,388290,358384,341744,320310,311622,347324,351437,345477,293716,287940,298327,293187,324454,336426,338429,366652,392709,503694,516488,529336,585713,535195,568329,572471,611669,625286,628864,736704,730764,736417,750697,758524,784695,700056,719119,732382,704021,680823,664952,643071,631667,593742,624220,612422,639250,674695,468414,395584,382458,418849,407552,372865,373873,410078,495782,545447,515229,492275,452136,402998,366416,346530,355447,
流动资产(万元),2413046,1915898,423078,375622,339737,347356,327668,310005,292406,269171,245203,237079,218562,205294,204190,197243,147393,151389,142387,93003,89018,100447,85533,116943,139416,139049,155108,172540,245543,251975,243712,278452,253952,290640,284662,326862,345667,349798,447483,500930,501203,516687,523535,553698,502593,511811,519589,494633,482434,475283,--,--,0,--,445492,0,0,0,0,0,301234,297570,264673,271342,318910,401389,453203,432975,408757,372367,321125,292438,281617,300435,
总负债(万元),917354,912512,228078,185008,107392,129286,123158,127015,123871,89557,65824,74181,54922,49500,42506,44827,205827,211956,207055,156678,155571,167185,164526,196556,229152,222040,242749,265145,270001,278636,279259,314055,281410,313039,315006,345117,353223,352924,359461,349043,352946,365027,374050,401504,320713,335832,345927,322116,307534,295863,280395,273670,223897,263176,255384,287057,311273,336051,266836,263142,298847,295031,270308,275498,322987,409053,440782,410926,385507,351019,305388,267170,263614,277044,
流动负债(万元),779884,739562,224562,180829,106421,128316,121121,125084,120490,86436,64282,72465,53377,47778,41706,44254,200325,206186,201047,149958,148480,159828,156595,188689,228972,221809,242585,264281,268557,276428,271518,306314,281405,313033,315001,345117,353171,352872,359409,348991,352295,364189,373812,400667,318776,333544,343501,319825,304865,291392,--,--,0,--,247848,0,0,0,0,0,292140,288025,257528,262398,291766,375484,401500,374214,354003,325882,284259,249889,247121,268693,
股东权益不含少数股东权益(万元),2431958,2682358,454871,447015,423143,406369,390271,372038,358370,340572,323154,308476,296114,284558,270140,258900,133170,131306,130385,129047,124068,122739,120145,119453,100166,109032,116571,120385,224298,227899,237444,258610,238558,238188,240729,249977,258803,260701,365598,365979,365966,368032,366498,365736,364353,369447,367936,363930,357114,352059,345397,341921,354184,353180,349317,344620,351316,123666,123061,113720,113935,108348,99751,95550,86472,85895,103993,103552,106768,101087,97610,99245,82917,78403,
净资产收益率加权(%),12.16,8.35,4.37,19.18,13.88,9.9,4.8,19.79,14.94,9.89,4.65,18.27,14.09,9.44,4.25,20.11,3.14,1.74,1.03,8.55,3.97,2.89,0.55,2.86,--,-6.67,0,-55.14,0,0.38,0,0.72,0,0.34,--,0.46,0,0.43,0,0.32,0,0.77,0,3.1,0,1.5,0,6.13,0,2.92,0,3.34,0,0,--,6.23,4.53,14.2,0,10.95,--,10.95,--,--,--,0,0,0,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
